 15.1 1.4189e+00  13 4.42378e-02  
 15.2 1.4265e+00  13 4.46589e-02  
 15.3 1.4342e+00  13 4.50993e-02  
 15.4 1.4418e+00  13 4.55359e-02  
 15.5 1.4495e+00  13 4.59685e-02  
 15.6 1.4571e+00  13 4.63978e-02  
 15.7 1.4648e+00  13 4.68229e-02  
 15.8 1.4724e+00  13 4.72450e-02  
 15.9 1.4801e+00  13 4.76634e-02  
 16.0 1.4877e+00  13 4.80775e-02  
 16.1 1.4954e+00  13 4.84846e-02  
 16.2 1.5030e+00  13 4.88874e-02  
 16.3 1.5107e+00  13 4.92927e-02  
 16.4 1.5183e+00  13 4.96946e-02  
 16.5 1.5260e+00  13 5.00929e-02  
 16.6 1.5336e+00  13 5.04890e-02  
 16.7 1.5413e+00  13 5.08821e-02  
 16.8 1.5489e+00  13 5.12725e-02  
 16.9 1.5566e+00  13 5.16603e-02  
 17.0 1.5642e+00  13 5.20453e-02  
 17.1 1.5719e+00  13 5.24278e-02  
 17.2 1.5795e+00  13 5.28082e-02  
 17.3 1.5871e+00  13 5.31859e-02  
 17.4 1.5948e+00  13 5.35615e-02  
 17.5 1.6024e+00  13 5.39350e-02  
 17.6 1.6101e+00  13 5.43061e-02  
 17.7 1.6177e+00  13 5.46751e-02  
 17.8 1.6254e+00  13 5.50423e-02  
 17.9 1.6330e+00  13 5.54605e-02  
 18.0 1.6406e+00  13 5.58081e-02  
 18.1 1.6483e+00  13 5.61695e-02  
 18.2 1.6559e+00  13 5.65291e-02  
 18.3 1.6635e+00  13 5.68867e-02  
 18.4 1.6712e+00  13 5.72429e-02  
 18.5 1.6788e+00  13 5.75975e-02  
 18.6 1.6864e+00  13 5.79504e-02  
 18.7 1.6941e+00  13 5.83020e-02  
 18.8 1.7017e+00  13 5.86524e-02  
 18.9 1.7093e+00  13 5.90011e-02  
 19.0 1.7169e+00  13 5.94111e-02  
 19.1 1.7246e+00  13 5.97474e-02  
 19.2 1.7357e+00  13 6.03923e-02  
 19.3 1.7479e+00  13 6.11274e-02  
 19.4 1.7601e+00  13 6.18677e-02  
 19.5 1.7724e+00  13 6.26135e-02  
 19.6 1.7849e+00  13 6.33646e-02  
 19.7 1.7974e+00  13 6.41215e-02  
 19.8 1.8099e+00  13 6.48830e-02  
 19.9 1.8226e+00  13 6.57255e-02  
 20.0 1.8354e+00  13 6.64956e-02  
 20.1 1.8482e+00  13 6.72574e-02  
 20.2 1.8612e+00  13 6.80427e-02  
 20.3 1.8742e+00  13 6.88345e-02  
 20.4 1.8874e+00  13 6.96330e-02  
 20.5 1.9006e+00  13 7.04377e-02  
 20.6 1.9139e+00  13 7.12487e-02  
 20.7 1.5942e+01  14 1.00000e+00  
 20.8 1.5987e+01  14 1.00000e+00  
 20.9 1.6036e+01  14 1.00000e+00  
 21.0 1.6080e+01  14 1.00000e+00  
 21.1 1.6123e+01  14 1.00000e+00  
 21.2 1.6166e+01  14 1.00000e+00  
 21.3 1.6208e+01  14 1.00000e+00  
 21.4 1.6230e+01  14 1.00000e+00  
 21.5 1.6271e+01  14 1.00000e+00  
 21.6 1.6317e+01  14 1.00000e+00  
 21.7 1.6356e+01  14 1.00000e+00  
 21.8 1.6395e+01  14 1.00000e+00  
 21.9 1.6434e+01  14 1.00000e+00  
 22.0 1.6450e+01  14 1.00000e+00  
 22.1 1.6487e+01  14 1.00000e+00  
 22.2 1.6523e+01  14 1.00000e+00  
 22.3 1.6565e+01  14 1.00000e+00  
 22.4 1.6601e+01  14 1.00000e+00  
 22.5 1.6635e+01  14 1.00000e+00  
 22.6 1.6647e+01  14 1.00000e+00  
 22.7 1.6679e+01  14 1.00000e+00  
 22.8 1.6711e+01  14 1.00000e+00  
 22.9 1.6743e+01  14 1.00000e+00  
 23.0 1.6781e+01  14 1.00000e+00  
 23.1 1.6811e+01  14 1.00000e+00  
 23.2 1.6817e+01  14 1.00000e+00  
 23.3 1.6846e+01  14 1.00000e+00  
 23.4 1.6874e+01  14 1.00000e+00  
 23.5 1.6901e+01  14 1.00000e+00  
 23.6 1.6927e+01  14 1.00000e+00  
 23.7 1.6936e+01  14 1.00000e+00  
 23.8 5.5321e+00  14 2.88401e-01  
 23.9 5.6201e+00  14 2.93439e-01  
 24.0 5.7086e+00  14 2.98507e-01  
 24.1 5.7970e+00  14 3.04044e-01  
 24.2 5.8863e+00  14 3.09179e-01  
 24.3 5.9765e+00  14 3.14202e-01  
 24.4 6.0669e+00  14 3.19391e-01  
 24.5 6.1577e+00  14 3.24612e-01  
 24.6 6.2473e+00  14 3.30292e-01  
 24.7 6.3388e+00  14 3.35578e-01  
 24.8 6.4306e+00  14 3.40900e-01  
 24.9 6.5210e+00  14 3.46592e-01  
 25.0 6.6139e+00  14 3.51899e-01  
 25.1 6.7067e+00  14 3.57299e-01  
 25.2 6.7999e+00  14 3.62733e-01  
 25.3 6.8901e+00  14 3.68614e-01  
 25.4 6.9836e+00  14 3.74107e-01  
 25.5 7.0776e+00  14 3.79603e-01  
 25.6 7.1689e+00  14 3.85438e-01  
 25.7 7.2631e+00  14 3.91007e-01  
 25.8 7.3530e+00  14 3.97012e-01  
 25.9 7.4473e+00  14 4.02643e-01  
 26.0 7.5367e+00  14 4.08706e-01  
 26.1 7.6258e+00  14 4.14791e-01  
 26.2 7.7167e+00  14 4.20744e-01  
 26.3 7.7842e+00  14 4.28355e-01  
 26.4 7.8770e+00  14 4.34115e-01  
 26.5 7.9697e+00  14 4.39905e-01  
 26.6 8.0624e+00  14 4.45724e-01  
 26.7 8.1550e+00  14 4.51570e-01  
 26.8 8.2503e+00  14 4.57288e-01  
 26.9 8.3431e+00  14 4.63174e-01  
 27.0 8.4358e+00  14 4.69084e-01  
 27.1 8.5283e+00  14 4.75023e-01  
 27.2 8.6206e+00  14 4.80990e-01  
 27.3 8.7127e+00  14 4.86979e-01  
 27.4 8.8081e+00  14 4.92835e-01  
 27.5 8.9002e+00  14 4.98859e-01  
 27.6 8.9920e+00  14 5.04908e-01  
 27.7 9.0836e+00  14 5.10981e-01  
 27.8 9.1747e+00  14 5.17079e-01  
 27.9 9.2656e+00  14 5.23198e-01  
 28.0 9.3604e+00  14 5.29193e-01  
 28.1 9.4510e+00  14 5.35345e-01  
 28.2 9.5410e+00  14 5.41527e-01  
 28.3 9.6307e+00  14 5.47728e-01  
 28.4 9.7198e+00  14 5.53952e-01  
 28.5 9.8086e+00  14 5.60194e-01  
 28.6 9.9021e+00  14 5.66308e-01  
 28.7 9.9902e+00  14 5.72584e-01  
 28.8 1.0077e+01  14 5.78837e-01  
 28.9 1.0164e+01  14 5.85151e-01  
 29.0 1.0250e+01  14 5.91488e-01  
 29.1 1.0336e+01  14 5.97841e-01  
 29.2 1.0427e+01  14 6.04070e-01  
 29.3 1.0512e+01  14 6.10455e-01  
 29.4 1.0596e+01  14 6.16857e-01  
 29.5 1.0680e+01  14 6.23321e-01  
 29.6 1.0762e+01  14 6.29757e-01  
 29.7 1.0844e+01  14 6.36209e-01  
 29.8 1.0932e+01  14 6.42540e-01  
 29.9 1.1013e+01  14 6.49019e-01  
 30.0 1.1092e+01  14 6.55515e-01  
 30.1 1.1171e+01  14 6.62026e-01  
 30.2 1.1248e+01  14 6.68553e-01  
 30.3 1.1325e+01  14 6.75094e-01  
 30.4 1.1409e+01  14 6.81517e-01  
 30.5 1.1484e+01  14 6.88081e-01  
 30.6 1.1558e+01  14 6.94657e-01  
 30.7 1.1631e+01  14 7.01243e-01  
 30.8 1.1703e+01  14 7.07842e-01  
 30.9 1.1774e+01  14 7.14456e-01  
 31.0 1.1845e+01  14 7.21052e-01  
 31.1 1.1921e+01  14 7.27583e-01  
 31.2 1.1989e+01  14 7.34221e-01  
 31.3 1.2055e+01  14 7.40868e-01  
 31.4 1.2120e+01  14 7.47526e-01  
 31.5 1.2183e+01  14 7.54195e-01  
 31.6 1.2248e+01  14 7.60847e-01  
 31.7 1.2318e+01  14 7.67430e-01  
 31.8 1.2378e+01  14 7.74112e-01  
 31.9 1.2436e+01  14 7.80798e-01  
 32.0 1.2493e+01  14 7.87495e-01  
 32.1 1.2549e+01  14 7.94192e-01  
 32.2 1.2603e+01  14 8.00894e-01  
 32.3 1.2667e+01  14 8.07496e-01  
 32.4 1.2719e+01  14 8.14199e-01  
 32.5 1.2768e+01  14 8.20907e-01  
 32.6 1.2816e+01  14 8.27616e-01  
 32.7 1.2862e+01  14 8.34323e-01  
 32.8 1.2907e+01  14 8.41028e-01  
 32.9 1.2963e+01  14 8.47644e-01  
 33.0 1.2994e+01  14 8.54408e-01  
 33.1 1.3000e+01  14 8.61304e-01  
 33.2 1.2975e+01  14 8.68348e-01  
 33.3 1.2907e+01  14 8.75581e-01  
 33.4 1.2673e+01  14 8.83660e-01  
 33.5 1.2231e+01  14 8.92800e-01  
 33.6 1.1959e+01  14 9.00845e-01  
