 15.1 1.3166e+00  13 6.02537e-02  
 15.2 1.3236e+00  13 6.23299e-02  
 15.3 1.3307e+00  13 6.32169e-02  
 15.4 1.3377e+00  13 6.54070e-02  
 15.5 1.3448e+00  13 6.65790e-02  
 15.6 1.3582e+00  13 6.97423e-02  
 15.7 1.3653e+00  13 7.16783e-02  
 15.8 1.3724e+00  13 7.29578e-02  
 15.9 1.3795e+00  13 7.49856e-02  
 16.0 1.3866e+00  13 7.66289e-02  
 16.1 1.3937e+00  13 7.83352e-02  
 16.2 1.4008e+00  13 7.98414e-02  
 16.3 1.4079e+00  13 8.16607e-02  
 16.4 1.4150e+00  13 8.35048e-02  
 16.5 1.4222e+00  13 8.51772e-02  
 16.6 1.4294e+00  13 8.69073e-02  
 16.7 1.4365e+00  13 8.85248e-02  
 16.8 1.4433e+00  13 9.05487e-02  
 16.9 1.4504e+00  13 9.20807e-02  
 17.0 1.4574e+00  13 9.43183e-02  
 17.1 1.4645e+00  13 9.55030e-02  
 17.2 1.4715e+00  13 9.76172e-02  
 17.3 1.4785e+00  13 9.91431e-02  
 17.4 1.4855e+00  13 1.01547e-01  
 17.5 1.5011e+00  13 1.05270e-01  
 17.6 1.5082e+00  13 1.06312e-01  
 17.7 1.5154e+00  13 1.09134e-01  
 17.8 1.5226e+00  13 1.10071e-01  
 17.9 1.5297e+00  13 1.12872e-01  
 18.0 1.5369e+00  13 1.13410e-01  
 18.1 1.5440e+00  13 1.16316e-01  
 18.2 1.5511e+00  13 1.17097e-01  
 18.3 1.5582e+00  13 1.20184e-01  
 18.4 1.5653e+00  13 1.20807e-01  
 18.5 1.5724e+00  13 1.23534e-01  
 18.6 1.5795e+00  13 1.24054e-01  
 18.7 1.5866e+00  13 1.26855e-01  
 18.8 1.5936e+00  13 1.27652e-01  
 18.9 1.6007e+00  13 1.30464e-01  
 19.0 1.6077e+00  13 1.31281e-01  
 19.1 1.6147e+00  13 1.34092e-01  
 19.2 1.6218e+00  13 1.34592e-01  
 19.3 1.6288e+00  13 1.36456e-01  
 19.4 1.6357e+00  13 1.37786e-01  
 19.5 1.6427e+00  13 1.39686e-01  
 19.6 1.6493e+00  13 1.41266e-01  
 19.7 1.6562e+00  13 1.42522e-01  
 19.8 1.6634e+00  13 1.44500e-01  
 19.9 1.6704e+00  13 1.45711e-01  
 20.0 1.6773e+00  13 1.47442e-01  
 20.1 1.6843e+00  13 1.46864e-01  
 20.2 1.7035e+00  13 1.44377e-01  
 20.3 1.7106e+00  13 1.41315e-01  
 20.4 1.7210e+00  13 1.44237e-01  
 20.5 1.7316e+00  13 1.47548e-01  
 20.6 1.7423e+00  13 1.51016e-01  
 20.7 1.7530e+00  13 1.54421e-01  
 20.8 1.7638e+00  13 1.57690e-01  
 20.9 1.7746e+00  13 1.60051e-01  
 21.0 1.7854e+00  13 1.61366e-01  
