 15.1 1.3059e+00  13 1.15494e-01  
 15.2 1.3129e+00  13 1.16033e-01  
 15.3 1.3198e+00  13 1.17837e-01  
 15.4 1.3268e+00  13 1.19106e-01  
 15.5 1.3337e+00  13 1.19489e-01  
 15.6 1.3406e+00  13 1.20862e-01  
 15.7 1.3474e+00  13 1.21701e-01  
 15.8 1.3543e+00  13 1.23251e-01  
 15.9 1.3612e+00  13 1.24451e-01  
 16.0 1.3681e+00  13 1.24756e-01  
 16.1 1.3749e+00  13 1.26898e-01  
 16.2 1.3817e+00  13 1.26250e-01  
 16.3 1.3886e+00  13 1.27848e-01  
 16.4 1.3954e+00  13 1.29378e-01  
 16.5 1.4022e+00  13 1.28893e-01  
 16.6 1.4090e+00  13 1.31553e-01  
 16.7 1.4255e+00  13 1.32042e-01  
 16.8 1.4324e+00  13 1.34169e-01  
 16.9 1.4393e+00  13 1.35008e-01  
 17.0 1.4462e+00  13 1.35406e-01  
 17.1 1.4531e+00  13 1.36123e-01  
 17.2 1.4600e+00  13 1.37008e-01  
 17.3 1.4669e+00  13 1.37744e-01  
 17.4 1.4737e+00  13 1.37478e-01  
 17.5 1.4806e+00  13 1.39868e-01  
 17.6 1.4874e+00  13 1.39562e-01  
 17.7 1.4942e+00  13 1.40865e-01  
 17.8 1.5010e+00  13 1.41932e-01  
 17.9 1.5077e+00  13 1.41804e-01  
 18.0 1.5145e+00  13 1.42469e-01  
 18.1 1.5213e+00  13 1.43095e-01  
 18.2 1.5280e+00  13 1.43741e-01  
 18.3 1.5348e+00  13 1.44412e-01  
 18.4 1.5418e+00  13 1.45268e-01  
 18.5 1.5485e+00  13 1.44651e-01  
 18.6 1.5552e+00  13 1.45681e-01  
 18.7 1.5618e+00  13 1.46353e-01  
 18.8 1.5685e+00  13 1.47095e-01  
 18.9 1.5750e+00  13 1.47744e-01  
 19.0 1.5951e+00  13 1.48601e-01  
 19.1 1.6022e+00  13 1.49388e-01  
 19.2 1.6085e+00  13 1.50391e-01  
 19.3 1.6153e+00  13 1.49369e-01  
 19.4 1.6221e+00  13 1.50447e-01  
 19.5 1.6289e+00  13 1.50180e-01  
 19.6 1.6356e+00  13 1.51637e-01  
 19.7 1.6424e+00  13 1.51898e-01  
 19.8 1.6491e+00  13 1.52568e-01  
 19.9 1.6558e+00  13 1.53179e-01  
 20.0 1.6626e+00  13 1.52468e-01  
 20.1 1.6693e+00  13 1.52544e-01  
 20.2 1.6760e+00  13 1.53956e-01  
 20.3 1.6828e+00  13 1.54776e-01  
 20.4 1.6895e+00  13 1.54208e-01  
 20.5 1.6963e+00  13 1.54318e-01  
 20.6 1.7030e+00  13 1.54564e-01  
 20.7 1.7096e+00  13 1.54830e-01  
 20.8 1.7163e+00  13 1.55377e-01  
 20.9 1.7229e+00  13 1.55584e-01  
 21.0 1.7296e+00  13 1.55928e-01  
 21.1 1.7362e+00  13 1.56206e-01  
 21.2 1.7436e+00  13 1.56819e-01  
 21.3 1.7494e+00  13 1.57743e-01  
 21.4 1.7559e+00  13 1.58815e-01  
 21.5 1.7586e+00  13 1.66968e-01  
 21.6 1.7600e+00  13 1.67046e-01  
 21.7 1.7609e+00  13 1.67099e-01  
 21.8 1.7614e+00  13 1.67129e-01  
 21.9 1.7630e+00  13 1.67223e-01  
 22.0 1.7639e+00  13 1.67274e-01  
 22.1 1.7650e+00  13 1.67336e-01  
 22.2 1.7654e+00  13 1.67362e-01  
 22.3 1.7662e+00  13 1.67404e-01  
