 15.1 1.2878e+00  13 3.19080e-02  
 15.2 1.2944e+00  13 3.23276e-02  
 15.3 1.3010e+00  13 3.27422e-02  
 15.4 1.3075e+00  13 3.31436e-02  
 15.5 1.3140e+00  13 3.35466e-02  
 15.6 1.3205e+00  13 3.39450e-02  
 15.7 1.3270e+00  13 3.43388e-02  
 15.8 1.3335e+00  13 3.47281e-02  
 15.9 1.3399e+00  13 3.51125e-02  
 16.0 1.3464e+00  13 3.54917e-02  
 16.1 1.3528e+00  13 3.58666e-02  
 16.2 1.3592e+00  13 3.62371e-02  
 16.3 1.3656e+00  13 3.66053e-02  
 16.4 1.3841e+00  13 3.76526e-02  
 16.5 1.3907e+00  13 3.80184e-02  
 16.6 1.3973e+00  13 3.83800e-02  
 16.7 1.4038e+00  13 3.87375e-02  
 16.8 1.4104e+00  13 3.90923e-02  
 16.9 1.4169e+00  13 3.94433e-02  
 17.0 1.4234e+00  13 3.97908e-02  
 17.1 1.4300e+00  13 4.01344e-02  
 17.2 1.4365e+00  13 4.04747e-02  
 17.3 1.4429e+00  13 4.08112e-02  
 17.4 1.4494e+00  13 4.11438e-02  
 17.5 1.4558e+00  13 4.14720e-02  
 17.6 1.4622e+00  13 4.17973e-02  
 17.7 1.4686e+00  13 4.21192e-02  
 17.8 1.4750e+00  13 4.24384e-02  
 17.9 1.4814e+00  13 4.27555e-02  
 18.0 1.4878e+00  13 4.30692e-02  
 18.1 1.4941e+00  13 4.33798e-02  
 18.2 1.5005e+00  13 4.36870e-02  
 18.3 1.5068e+00  13 4.39911e-02  
 18.4 1.5291e+00  13 4.50484e-02  
 18.5 1.5357e+00  13 4.53521e-02  
 18.6 1.5422e+00  13 4.56524e-02  
 18.7 1.5486e+00  13 4.59496e-02  
 18.8 1.5551e+00  13 4.62440e-02  
 18.9 1.5615e+00  13 4.65354e-02  
 19.0 1.5679e+00  13 4.68241e-02  
 19.1 1.5744e+00  13 4.71099e-02  
 19.2 1.5807e+00  13 4.73928e-02  
 19.3 1.5871e+00  13 4.76742e-02  
 19.4 1.5935e+00  13 4.79530e-02  
 19.5 1.5998e+00  13 4.82290e-02  
 19.6 1.6062e+00  13 4.85025e-02  
 19.7 1.6125e+00  13 4.87739e-02  
 19.8 1.6188e+00  13 4.90430e-02  
 19.9 1.6251e+00  13 4.93107e-02  
 20.0 1.6314e+00  13 4.95753e-02  
 20.1 1.6377e+00  13 4.98381e-02  
