 15.1 1.3077e+00  13 1.13149e-01  
 15.2 1.3147e+00  13 1.16352e-01  
 15.3 1.3216e+00  13 1.18038e-01  
 15.4 1.3286e+00  13 1.18469e-01  
 15.5 1.3355e+00  13 1.19786e-01  
 15.6 1.3424e+00  13 1.21459e-01  
 15.7 1.3493e+00  13 1.21968e-01  
 15.8 1.3563e+00  13 1.23062e-01  
 15.9 1.3631e+00  13 1.23493e-01  
 16.0 1.3700e+00  13 1.25101e-01  
 16.1 1.3769e+00  13 1.26476e-01  
 16.2 1.3838e+00  13 1.26366e-01  
 16.3 1.3906e+00  13 1.28725e-01  
 16.4 1.3974e+00  13 1.28365e-01  
 16.5 1.4133e+00  13 1.30769e-01  
 16.6 1.4203e+00  13 1.32003e-01  
 16.7 1.4273e+00  13 1.32220e-01  
 16.8 1.4342e+00  13 1.33831e-01  
 16.9 1.4412e+00  13 1.34896e-01  
 17.0 1.4481e+00  13 1.35122e-01  
 17.1 1.4550e+00  13 1.35880e-01  
 17.2 1.4619e+00  13 1.35863e-01  
 17.3 1.4688e+00  13 1.37239e-01  
 17.4 1.4757e+00  13 1.37277e-01  
 17.5 1.4826e+00  13 1.39043e-01  
 17.6 1.4894e+00  13 1.40312e-01  
 17.7 1.4963e+00  13 1.40079e-01  
 17.8 1.5032e+00  13 1.42165e-01  
 17.9 1.5100e+00  13 1.41714e-01  
 18.0 1.5169e+00  13 1.42367e-01  
 18.1 1.5237e+00  13 1.42970e-01  
 18.2 1.5307e+00  13 1.43757e-01  
 18.3 1.5375e+00  13 1.44347e-01  
 18.4 1.5443e+00  13 1.44961e-01  
 18.5 1.5510e+00  13 1.45603e-01  
 18.6 1.5576e+00  13 1.46145e-01  
 18.7 1.5766e+00  13 1.47114e-01  
 18.8 1.5835e+00  13 1.48055e-01  
 18.9 1.5904e+00  13 1.47992e-01  
 19.0 1.5972e+00  13 1.49205e-01  
 19.1 1.6041e+00  13 1.49422e-01  
 19.2 1.6109e+00  13 1.50679e-01  
