 15.1 1.4442e+00  13 4.42597e-02  
 15.2 1.4518e+00  13 4.45933e-02  
 15.3 1.4594e+00  13 4.49643e-02  
 15.4 1.4670e+00  13 4.53307e-02  
 15.5 1.4746e+00  13 4.56930e-02  
 15.6 1.4822e+00  13 4.60508e-02  
 15.7 1.4898e+00  13 4.64044e-02  
 15.8 1.4974e+00  13 4.67537e-02  
 15.9 1.5051e+00  13 4.70991e-02  
 16.0 1.5127e+00  13 4.74407e-02  
 16.1 1.5203e+00  13 4.77783e-02  
 16.2 1.5279e+00  13 4.81120e-02  
 16.3 1.5355e+00  13 4.84421e-02  
 16.4 1.5431e+00  13 4.87683e-02  
 16.5 1.5507e+00  13 4.90908e-02  
 16.6 1.5583e+00  13 4.94099e-02  
 16.7 1.5659e+00  13 4.96688e-02  
 16.8 1.5735e+00  13 4.99798e-02  
 16.9 1.5811e+00  13 5.02875e-02  
 17.0 1.5887e+00  13 5.05918e-02  
 17.1 1.5963e+00  13 5.08924e-02  
 17.2 1.6039e+00  13 5.11901e-02  
 17.3 1.6115e+00  13 5.14846e-02  
 17.4 1.6191e+00  13 5.17759e-02  
 17.5 1.6267e+00  13 5.20691e-02  
 17.6 1.6343e+00  13 5.23657e-02  
 17.7 1.6419e+00  13 5.26599e-02  
 17.8 1.6495e+00  13 5.29519e-02  
 17.9 1.6571e+00  13 5.33090e-02  
 18.0 1.6647e+00  13 5.35981e-02  
 18.1 1.6722e+00  13 5.38779e-02  
 18.2 1.6798e+00  13 5.41618e-02  
 18.3 1.6874e+00  13 5.44434e-02  
 18.4 1.6950e+00  13 5.47230e-02  
 18.5 1.7026e+00  13 5.50005e-02  
 18.6 1.7102e+00  13 5.52756e-02  
 18.7 1.7177e+00  13 5.55481e-02  
 18.8 1.7253e+00  13 5.58196e-02  
 18.9 1.7361e+00  13 5.64110e-02  
 19.0 1.7484e+00  13 5.70342e-02  
 19.1 1.7608e+00  13 5.76671e-02  
 19.2 1.7732e+00  13 5.83028e-02  
 19.3 1.7858e+00  13 5.89412e-02  
 19.4 1.7985e+00  13 5.95828e-02  
 19.5 1.8112e+00  13 6.02281e-02  
 19.6 1.8241e+00  13 6.08760e-02  
 19.7 1.8370e+00  13 6.15272e-02  
 19.8 1.8501e+00  13 6.21815e-02  
 19.9 1.8632e+00  13 6.29198e-02  
 20.0 1.8765e+00  13 6.35813e-02  
 20.1 1.8898e+00  13 6.42464e-02  
 20.2 1.9032e+00  13 6.49153e-02  
 20.3 1.9168e+00  13 6.55876e-02  
 20.4 1.7333e+01  14 1.00000e+00  
 20.5 1.7404e+01  14 1.00000e+00  
 20.6 1.7475e+01  14 1.00000e+00  
 20.7 1.7521e+01  14 1.00000e+00  
 20.8 1.7594e+01  14 1.00000e+00  
 20.9 1.7665e+01  14 1.00000e+00  
 21.0 1.7735e+01  14 1.00000e+00  
 21.1 1.7805e+01  14 1.00000e+00  
 21.2 1.7874e+01  14 1.00000e+00  
 21.3 1.7943e+01  14 1.00000e+00  
 21.4 1.8012e+01  14 1.00000e+00  
 21.5 1.8081e+01  14 1.00000e+00  
 21.6 1.8126e+01  14 1.00000e+00  
 21.7 1.8195e+01  14 1.00000e+00  
 21.8 1.8262e+01  14 1.00000e+00  
 21.9 1.8330e+01  14 1.00000e+00  
 22.0 1.8397e+01  14 1.00000e+00  
 22.1 1.8463e+01  14 1.00000e+00  
 22.2 1.8530e+01  14 1.00000e+00  
 22.3 1.8596e+01  14 1.00000e+00  
 22.4 1.8634e+01  14 1.00000e+00  
 22.5 1.8703e+01  14 1.00000e+00  
 22.6 1.8769e+01  14 1.00000e+00  
 22.7 1.8834e+01  14 1.00000e+00  
 22.8 1.8898e+01  14 1.00000e+00  
 22.9 1.8963e+01  14 1.00000e+00  
 23.0 1.9027e+01  14 1.00000e+00  
 23.1 1.9090e+01  14 1.00000e+00  
 23.2 1.9124e+01  14 1.00000e+00  
 23.3 1.9191e+01  14 1.00000e+00  
 23.4 5.5843e+00  14 2.55220e-01  
 23.5 5.6929e+00  14 2.60250e-01  
 23.6 5.8027e+00  14 2.65316e-01  
 23.7 5.9137e+00  14 2.70423e-01  
 23.8 6.0259e+00  14 2.75565e-01  
 23.9 6.1393e+00  14 2.80742e-01  
 24.0 6.2523e+00  14 2.86333e-01  
 24.1 6.3682e+00  14 2.91526e-01  
 24.2 6.4850e+00  14 2.96802e-01  
 24.3 6.6030e+00  14 3.02113e-01  
 24.4 6.7222e+00  14 3.07463e-01  
 24.5 6.8426e+00  14 3.12847e-01  
 24.6 6.9642e+00  14 3.18267e-01  
 24.7 7.0869e+00  14 3.23723e-01  
 24.8 7.2070e+00  14 3.29566e-01  
 24.9 7.3322e+00  14 3.35051e-01  
 25.0 7.4585e+00  14 3.40580e-01  
 25.1 7.5858e+00  14 3.46162e-01  
 25.2 7.7141e+00  14 3.51783e-01  
 25.3 7.8437e+00  14 3.57435e-01  
 25.4 7.9743e+00  14 3.63121e-01  
 25.5 8.1062e+00  14 3.68841e-01  
 25.6 8.2329e+00  14 3.74927e-01  
 25.7 8.3673e+00  14 3.80677e-01  
 25.8 8.5027e+00  14 3.86466e-01  
 25.9 8.6389e+00  14 3.92308e-01  
 26.0 8.7762e+00  14 3.98187e-01  
 26.1 8.9145e+00  14 4.04098e-01  
 26.2 9.0540e+00  14 4.10042e-01  
 26.3 9.1946e+00  14 4.16016e-01  
 26.4 9.3272e+00  14 4.22335e-01  
 26.5 9.4706e+00  14 4.28337e-01  
 26.6 9.6148e+00  14 4.34382e-01  
 26.7 9.7596e+00  14 4.40475e-01  
 26.8 9.9054e+00  14 4.46605e-01  
 26.9 1.0052e+01  14 4.52765e-01  
 27.0 1.0200e+01  14 4.58956e-01  
 27.1 1.0349e+01  14 4.65173e-01  
 27.2 1.0487e+01  14 4.71718e-01  
 27.3 1.0639e+01  14 4.77951e-01  
 27.4 1.0792e+01  14 4.84288e-01  
 27.5 1.0945e+01  14 4.90627e-01  
 27.6 1.1099e+01  14 4.96996e-01  
 27.7 1.1254e+01  14 5.03398e-01  
 27.8 1.1410e+01  14 5.09830e-01  
 27.9 1.1551e+01  14 5.16569e-01  
 28.0 1.1709e+01  14 5.23056e-01  
 28.1 1.1870e+01  14 5.29530e-01  
 28.2 1.2030e+01  14 5.36076e-01  
 28.3 1.2191e+01  14 5.42651e-01  
 28.4 1.2353e+01  14 5.49257e-01  
 28.5 1.2515e+01  14 5.55892e-01  
 28.6 1.2679e+01  14 5.62559e-01  
 28.7 1.2823e+01  14 5.69510e-01  
 28.8 1.2988e+01  14 5.76231e-01  
 28.9 1.3158e+01  14 5.82940e-01  
 29.0 1.3325e+01  14 5.89717e-01  
 29.1 1.3493e+01  14 5.96524e-01  
 29.2 1.3662e+01  14 6.03359e-01  
 29.3 1.3832e+01  14 6.10223e-01  
 29.4 1.4002e+01  14 6.17116e-01  
 29.5 1.4149e+01  14 6.24271e-01  
 29.6 1.4321e+01  14 6.31221e-01  
 29.7 1.4498e+01  14 6.38161e-01  
 29.8 1.4671e+01  14 6.45164e-01  
 29.9 1.4846e+01  14 6.52196e-01  
 30.0 1.5022e+01  14 6.59255e-01  
 30.1 1.5198e+01  14 6.66344e-01  
 30.2 1.5345e+01  14 6.73675e-01  
 30.3 1.5522e+01  14 6.80815e-01  
 30.4 1.5701e+01  14 6.87983e-01  
 30.5 1.5885e+01  14 6.95146e-01  
 30.6 1.6065e+01  14 7.02369e-01  
 30.7 1.6246e+01  14 7.09623e-01  
 30.8 1.6427e+01  14 7.16903e-01  
 30.9 1.6610e+01  14 7.24212e-01  
 31.0 1.6755e+01  14 7.31735e-01  
 31.1 1.6938e+01  14 7.39093e-01  
 31.2 1.7122e+01  14 7.46479e-01  
 31.3 1.7313e+01  14 7.53864e-01  
 31.4 1.7499e+01  14 7.61303e-01  
 31.5 1.7685e+01  14 7.68770e-01  
 31.6 1.7873e+01  14 7.76265e-01  
 31.7 1.8060e+01  14 7.83787e-01  
 31.8 1.8202e+01  14 7.91495e-01  
 31.9 1.8390e+01  14 7.99066e-01  
 32.0 1.8579e+01  14 8.06664e-01  
 32.1 1.8776e+01  14 8.14267e-01  
 32.2 1.8966e+01  14 8.21919e-01  
 32.3 1.9157e+01  14 8.29598e-01  
 32.4 1.9349e+01  14 8.37304e-01  
 32.5 1.9541e+01  14 8.45036e-01  
 32.6 1.9679e+01  14 8.52912e-01  
 32.7 1.9871e+01  14 8.60693e-01  
 32.8 2.0063e+01  14 8.68497e-01  
 32.9 2.0266e+01  14 8.76314e-01  
 33.0 2.0460e+01  14 8.84173e-01  
 33.1 2.0654e+01  14 8.92059e-01  
 33.2 2.0849e+01  14 8.99971e-01  
 33.3 2.0983e+01  14 9.07985e-01  
 33.4 2.1178e+01  14 9.15943e-01  
 33.5 2.1373e+01  14 9.23927e-01  
 33.6 2.1568e+01  14 9.31937e-01  
 33.7 2.1774e+01  14 9.39965e-01  
 33.8 2.1971e+01  14 9.48027e-01  
 33.9 2.2168e+01  14 9.56115e-01  
 34.0 2.2296e+01  14 9.64259e-01  
 34.1 2.2493e+01  14 9.72391e-01  
 34.2 2.2690e+01  14 9.80549e-01  
 34.3 2.2887e+01  14 9.88732e-01  
 34.4 2.3084e+01  14 9.96940e-01  
 34.5 2.3169e+01  14 1.00000e+00  
 34.6 2.3193e+01  14 1.00000e+00  
 34.7 2.3130e+01  14 1.00000e+00  
 34.8 2.3143e+01  14 1.00000e+00  
 34.9 2.3155e+01  14 1.00000e+00  
 35.0 2.3166e+01  14 1.00000e+00  
 35.1 2.3177e+01  14 1.00000e+00  
 35.2 2.3187e+01  14 1.00000e+00  
 35.3 2.3196e+01  14 1.00000e+00  
 35.4 2.3023e+01  14 1.00000e+00  
 35.5 2.3032e+01  14 1.00000e+00  
 35.6 2.3040e+01  14 1.00000e+00  
 35.7 2.3048e+01  14 1.00000e+00  
 35.8 2.3055e+01  14 1.00000e+00  
 35.9 2.2934e+01  14 1.00000e+00  
 36.0 2.2858e+01  14 1.00000e+00  
 36.1 2.2863e+01  14 1.00000e+00  
 36.2 2.2868e+01  14 1.00000e+00  
 36.3 2.2886e+01  14 1.00000e+00  
 36.4 2.2760e+01  14 1.00000e+00  
 36.5 2.2764e+01  14 1.00000e+00  
 36.6 2.2682e+01  14 1.00000e+00  
 36.7 2.2684e+01  14 1.00000e+00  
 36.8 2.2685e+01  14 1.00000e+00  
 36.9 2.1160e+01  14 1.00000e+00  
 37.0 1.8998e+01  14 1.00000e+00  
 37.1 1.7159e+01  14 1.00000e+00  
 37.2 1.5624e+01  14 1.00000e+00  
 37.3 1.3888e+01  14 1.00000e+00  
 37.4 1.3886e+01  14 1.00000e+00  
 37.5 1.3885e+01  14 1.00000e+00  
 37.6 1.3776e+01  14 1.00000e+00  
 37.7 1.3747e+01  14 1.00000e+00  
 37.8 1.3655e+01  14 1.00000e+00  
 37.9 1.3668e+01  14 1.00000e+00  
 38.0 1.3595e+01  14 1.00000e+00  
 38.1 1.3570e+01  14 1.00000e+00  
 38.2 1.3579e+01  14 1.00000e+00  
 38.3 1.3475e+01  14 1.00000e+00  
 38.4 1.3434e+01  14 1.00000e+00  
 38.5 1.3414e+01  14 1.00000e+00  
 38.6 1.3416e+01  14 1.00000e+00  
 38.7 1.3335e+01  14 1.00000e+00  
 38.8 1.3318e+01  14 1.00000e+00  
 38.9 1.3247e+01  14 1.00000e+00  
 39.0 1.3180e+01  14 9.99238e-01  
 39.1 1.3002e+01  14 9.90201e-01  
 39.2 1.2994e+01  14 9.89785e-01  
 39.3 1.2876e+01  14 9.83801e-01  
 39.4 1.2902e+01  14 9.85097e-01  
 39.5 1.2704e+01  14 9.75013e-01  
 39.6 1.2601e+01  14 9.69716e-01  
 39.7 1.2486e+01  14 9.63805e-01  
 39.8 1.2362e+01  14 9.57415e-01  
 39.9 1.2178e+01  14 9.47884e-01  
 40.0 1.2316e+01  14 9.55008e-01  
 40.1 1.2133e+01  14 9.45554e-01  
 40.2 1.2214e+01  14 9.49755e-01  
 40.3 1.2353e+01  14 9.56912e-01  
 40.4 1.2605e+01  14 9.69893e-01  
 40.5 1.2664e+01  14 9.72960e-01  
 40.6 1.2742e+01  14 9.76958e-01  
 40.7 1.2820e+01  14 9.80925e-01  
 40.8 1.2896e+01  14 9.84803e-01  
 40.9 1.2970e+01  14 9.88566e-01  
 41.0 1.3052e+01  14 9.92740e-01  
 41.1 1.3162e+01  14 9.98346e-01  
 41.2 1.3262e+01  14 1.00000e+00  
 41.3 1.3307e+01  14 1.00000e+00  
 41.4 1.3380e+01  14 1.00000e+00  
 41.5 1.3414e+01  14 1.00000e+00  
 41.6 1.3445e+01  14 1.00000e+00  
 41.7 1.3475e+01  14 1.00000e+00  
 41.8 1.3505e+01  14 1.00000e+00  
 41.9 1.3535e+01  14 1.00000e+00  
 42.0 1.3563e+01  14 1.00000e+00  
 42.1 1.3598e+01  14 1.00000e+00  
