 15.1 1.4409e+00  13 4.41349e-02  
 15.2 1.4485e+00  13 4.45156e-02  
 15.3 1.4561e+00  13 4.48914e-02  
 15.4 1.4637e+00  13 4.52628e-02  
 15.5 1.4714e+00  13 4.56296e-02  
 15.6 1.4790e+00  13 4.59920e-02  
 15.7 1.4866e+00  13 4.63505e-02  
 15.8 1.4942e+00  13 4.67046e-02  
 15.9 1.5018e+00  13 4.70546e-02  
 16.0 1.5094e+00  13 4.74048e-02  
 16.1 1.5171e+00  13 4.77610e-02  
 16.2 1.5247e+00  13 4.81089e-02  
 16.3 1.5323e+00  13 4.84580e-02  
 16.4 1.5399e+00  13 4.88048e-02  
 16.5 1.5475e+00  13 4.91488e-02  
 16.6 1.5551e+00  13 4.94897e-02  
 16.7 1.5628e+00  13 4.98276e-02  
 16.8 1.5704e+00  13 5.01627e-02  
 16.9 1.5780e+00  13 5.04948e-02  
 17.0 1.5856e+00  13 5.08240e-02  
 17.1 1.5932e+00  13 5.11506e-02  
 17.2 1.6008e+00  13 5.14748e-02  
 17.3 1.6084e+00  13 5.18471e-02  
 17.4 1.6160e+00  13 5.21663e-02  
 17.5 1.6236e+00  13 5.24827e-02  
 17.6 1.6312e+00  13 5.27970e-02  
 17.7 1.6388e+00  13 5.31086e-02  
 17.8 1.6464e+00  13 5.34180e-02  
 17.9 1.6540e+00  13 5.37249e-02  
 18.0 1.6616e+00  13 5.40300e-02  
 18.1 1.6692e+00  13 5.43330e-02  
 18.2 1.6768e+00  13 5.46340e-02  
 18.3 1.6844e+00  13 5.49232e-02  
 18.4 1.6920e+00  13 5.52871e-02  
 18.5 1.6996e+00  13 5.55818e-02  
 18.6 1.7072e+00  13 5.58745e-02  
 18.7 1.7148e+00  13 5.61658e-02  
 18.8 1.7224e+00  13 5.64551e-02  
 18.9 1.7305e+00  13 5.67864e-02  
 19.0 1.7428e+00  13 5.74387e-02  
 19.1 1.7551e+00  13 5.80944e-02  
 19.2 1.7675e+00  13 5.87536e-02  
 19.3 1.7800e+00  13 5.94046e-02  
 19.4 1.7926e+00  13 6.01489e-02  
 19.5 1.8053e+00  13 6.08189e-02  
 19.6 1.8181e+00  13 6.14929e-02  
 19.7 1.8310e+00  13 6.21705e-02  
 19.8 1.8440e+00  13 6.28519e-02  
 19.9 1.8570e+00  13 6.35369e-02  
