 15.1 1.2892e+00  13 3.19359e-02  
 15.2 1.2958e+00  13 3.23547e-02  
 15.3 1.3024e+00  13 3.27684e-02  
 15.4 1.3090e+00  13 3.31772e-02  
 15.5 1.3155e+00  13 3.35814e-02  
 15.6 1.3221e+00  13 3.39800e-02  
 15.7 1.3286e+00  13 3.43743e-02  
 15.8 1.3350e+00  13 3.47564e-02  
 15.9 1.3415e+00  13 3.51403e-02  
 16.0 1.3480e+00  13 3.55198e-02  
 16.1 1.3656e+00  13 3.65339e-02  
 16.2 1.3722e+00  13 3.69110e-02  
 16.3 1.3789e+00  13 3.72852e-02  
 16.4 1.3855e+00  13 3.76550e-02  
 16.5 1.3921e+00  13 3.80203e-02  
 16.6 1.3987e+00  13 3.83818e-02  
 16.7 1.4053e+00  13 3.87394e-02  
 16.8 1.4119e+00  13 3.90935e-02  
 16.9 1.4185e+00  13 3.94429e-02  
 17.0 1.4250e+00  13 3.97884e-02  
 17.1 1.4315e+00  13 4.01314e-02  
 17.2 1.4380e+00  13 4.04704e-02  
 17.3 1.4445e+00  13 4.08055e-02  
 17.4 1.4510e+00  13 4.11375e-02  
 17.5 1.4575e+00  13 4.14661e-02  
 17.6 1.4639e+00  13 4.17916e-02  
 17.7 1.4704e+00  13 4.21137e-02  
 17.8 1.4768e+00  13 4.24321e-02  
 17.9 1.4832e+00  13 4.27491e-02  
 18.0 1.4896e+00  13 4.30627e-02  
 18.1 1.5109e+00  13 4.40837e-02  
 18.2 1.5175e+00  13 4.43957e-02  
 18.3 1.5240e+00  13 4.47046e-02  
 18.4 1.5306e+00  13 4.50105e-02  
 18.5 1.5372e+00  13 4.53134e-02  
 18.6 1.5437e+00  13 4.56134e-02  
 18.7 1.5502e+00  13 4.59104e-02  
 18.8 1.5567e+00  13 4.62045e-02  
 18.9 1.5632e+00  13 4.64958e-02  
 19.0 1.5696e+00  13 4.67843e-02  
 19.1 1.5761e+00  13 4.70700e-02  
 19.2 1.5825e+00  13 4.73529e-02  
 19.3 1.5889e+00  13 4.76332e-02  
 19.4 1.5953e+00  13 4.79107e-02  
 19.5 1.6016e+00  13 4.81856e-02  
 19.6 1.6080e+00  13 4.84580e-02  
 19.7 1.6143e+00  13 4.87292e-02  
 19.8 1.6207e+00  13 4.89980e-02  
 19.9 1.6270e+00  13 4.92652e-02  
 20.0 1.6334e+00  13 4.95300e-02  
 20.1 1.6397e+00  13 4.97926e-02  
 20.2 1.6460e+00  13 5.00528e-02  
 20.3 1.6523e+00  13 5.03102e-02  
 20.4 1.6585e+00  13 5.05645e-02  
 20.5 1.6647e+00  13 5.08172e-02  
 20.6 1.6710e+00  13 5.10679e-02  
 20.7 1.6772e+00  13 5.13162e-02  
 20.8 1.6833e+00  13 5.15624e-02  
 20.9 1.6895e+00  13 5.18064e-02  
 21.0 1.6957e+00  13 5.20483e-02  
 21.1 1.7227e+00  13 5.30952e-02  
 21.2 1.7290e+00  13 5.33378e-02  
 21.3 1.7354e+00  13 5.35786e-02  
 21.4 1.7420e+00  13 5.38279e-02  
 21.5 1.7484e+00  13 5.40677e-02  
 21.6 1.7542e+00  13 5.42873e-02  
 21.7 1.7605e+00  13 5.45200e-02  
 21.8 1.7668e+00  13 5.47509e-02  
 21.9 1.7730e+00  13 5.49800e-02  
 22.0 1.7792e+00  13 5.52073e-02  
 22.1 1.7854e+00  13 5.54327e-02  
 22.2 1.7916e+00  13 5.56562e-02  
 22.3 1.8007e+00  13 5.60778e-02  
 22.4 1.8100e+00  13 5.65179e-02  
 22.5 1.8193e+00  13 5.69577e-02  
 22.6 1.8287e+00  13 5.73971e-02  
 22.7 1.8381e+00  13 5.78375e-02  
 22.8 1.8475e+00  13 5.82780e-02  
 22.9 1.8570e+00  13 5.87183e-02  
 23.0 1.8665e+00  13 5.91585e-02  
 23.1 1.8760e+00  13 5.95986e-02  
 23.2 1.8855e+00  13 6.00405e-02  
 23.3 1.8951e+00  13 6.04819e-02  
 23.4 1.9047e+00  13 6.09228e-02  
 23.5 1.9143e+00  13 6.13635e-02  
 23.6 1.9239e+00  13 6.18033e-02  
 23.7 1.8453e+01  14 1.00000e+00  
 23.8 1.8509e+01  14 1.00000e+00  
 23.9 1.8567e+01  14 1.00000e+00  
 24.0 1.8623e+01  14 1.00000e+00  
 24.1 1.8679e+01  14 1.00000e+00  
 24.2 1.8735e+01  14 1.00000e+00  
 24.3 1.8791e+01  14 1.00000e+00  
 24.4 1.8838e+01  14 1.00000e+00  
 24.5 1.8892e+01  14 1.00000e+00  
 24.6 1.8946e+01  14 1.00000e+00  
 24.7 1.9000e+01  14 1.00000e+00  
 24.8 1.9054e+01  14 1.00000e+00  
 24.9 1.9107e+01  14 1.00000e+00  
 25.0 1.9160e+01  14 1.00000e+00  
 25.1 1.9213e+01  14 1.00000e+00  
 25.2 1.9266e+01  14 1.00000e+00  
 25.3 1.9319e+01  14 1.00000e+00  
 25.4 1.9372e+01  14 1.00000e+00  
 25.5 1.9424e+01  14 1.00000e+00  
 25.6 1.9476e+01  14 1.00000e+00  
 25.7 1.9529e+01  14 1.00000e+00  
 25.8 1.9581e+01  14 1.00000e+00  
 25.9 1.9633e+01  14 1.00000e+00  
 26.0 1.9684e+01  14 1.00000e+00  
 26.1 1.9736e+01  14 1.00000e+00  
 26.2 1.9787e+01  14 1.00000e+00  
 26.3 1.9838e+01  14 1.00000e+00  
 26.4 1.9893e+01  14 1.00000e+00  
 26.5 1.9944e+01  14 1.00000e+00  
 26.6 2.0287e+01  14 1.00000e+00  
 26.7 2.0338e+01  14 1.00000e+00  
 26.8 2.0389e+01  14 1.00000e+00  
 26.9 2.0440e+01  14 1.00000e+00  
 27.0 2.0491e+01  14 1.00000e+00  
 27.1 2.0542e+01  14 1.00000e+00  
 27.2 2.0592e+01  14 1.00000e+00  
 27.3 2.0643e+01  14 1.00000e+00  
 27.4 2.0693e+01  14 1.00000e+00  
 27.5 2.0743e+01  14 1.00000e+00  
 27.6 2.0792e+01  14 1.00000e+00  
 27.7 2.0842e+01  14 1.00000e+00  
 27.8 5.5839e+00  14 2.34293e-01  
 27.9 5.6836e+00  14 2.38689e-01  
 28.0 5.7837e+00  14 2.43085e-01  
 28.1 5.8841e+00  14 2.47480e-01  
 28.2 5.9849e+00  14 2.51872e-01  
 28.3 6.0860e+00  14 2.56262e-01  
 28.4 6.1875e+00  14 2.60653e-01  
 28.5 6.2894e+00  14 2.65045e-01  
 28.6 6.3918e+00  14 2.69439e-01  
 28.7 6.5031e+00  14 2.74201e-01  
 28.8 6.6087e+00  14 2.78700e-01  
 28.9 6.7146e+00  14 2.83197e-01  
 29.0 6.8208e+00  14 2.87690e-01  
 29.1 6.9274e+00  14 2.92181e-01  
 29.2 7.0342e+00  14 2.96670e-01  
 29.3 7.1414e+00  14 3.01154e-01  
 29.4 7.2488e+00  14 3.05636e-01  
 29.5 7.3270e+00  14 3.08885e-01  
 29.6 7.4327e+00  14 3.13267e-01  
 29.7 7.5387e+00  14 3.17647e-01  
 29.8 7.6451e+00  14 3.22026e-01  
 29.9 7.7517e+00  14 3.26404e-01  
 30.0 7.8587e+00  14 3.30779e-01  
 30.1 7.9660e+00  14 3.35152e-01  
 30.2 8.0735e+00  14 3.39523e-01  
 30.3 8.1814e+00  14 3.43892e-01  
 30.4 8.2895e+00  14 3.48259e-01  
 30.5 8.3981e+00  14 3.52631e-01  
 30.6 8.5075e+00  14 3.57019e-01  
 30.7 8.6175e+00  14 3.61420e-01  
 30.8 8.7184e+00  14 3.65442e-01  
 30.9 8.8278e+00  14 3.69790e-01  
 31.0 8.9371e+00  14 3.74126e-01  
 31.1 9.0467e+00  14 3.78455e-01  
 31.2 9.1565e+00  14 3.82780e-01  
 31.3 9.2665e+00  14 3.87102e-01  
 31.4 9.3883e+00  14 3.91870e-01  
 31.5 9.5023e+00  14 3.96322e-01  
 31.6 9.6165e+00  14 4.00767e-01  
 31.7 9.7309e+00  14 4.05205e-01  
 31.8 9.8454e+00  14 4.09635e-01  
 31.9 9.9600e+00  14 4.14058e-01  
 32.0 1.0041e+01  14 4.17168e-01  
 32.1 1.0152e+01  14 4.21453e-01  
 32.2 1.0264e+01  14 4.25733e-01  
 32.3 1.0376e+01  14 4.30009e-01  
 32.4 1.0489e+01  14 4.34280e-01  
 32.5 1.0601e+01  14 4.38546e-01  
 32.6 1.0713e+01  14 4.42808e-01  
 32.7 1.0826e+01  14 4.47064e-01  
 32.8 1.0939e+01  14 4.51321e-01  
