 15.1 1.4120e+00  13 4.35163e-02  
 15.2 1.4196e+00  13 4.39579e-02  
 15.3 1.4273e+00  13 4.43953e-02  
 15.4 1.4349e+00  13 4.48288e-02  
 15.5 1.4426e+00  13 4.52577e-02  
 15.6 1.4502e+00  13 4.56834e-02  
 15.7 1.4579e+00  13 4.61051e-02  
 15.8 1.4655e+00  13 4.65233e-02  
 15.9 1.4732e+00  13 4.69378e-02  
 16.0 1.4808e+00  13 4.73487e-02  
 16.1 1.4885e+00  13 4.77564e-02  
 16.2 1.4961e+00  13 4.81604e-02  
 16.3 1.5038e+00  13 4.85616e-02  
 16.4 1.5114e+00  13 4.89594e-02  
 16.5 1.5191e+00  13 4.93541e-02  
 16.6 1.5268e+00  13 4.97459e-02  
 16.7 1.5344e+00  13 5.01742e-02  
 16.8 1.5421e+00  13 5.05611e-02  
 16.9 1.5497e+00  13 5.09452e-02  
 17.0 1.5574e+00  13 5.13263e-02  
 17.1 1.5650e+00  13 5.17052e-02  
 17.2 1.5726e+00  13 5.20814e-02  
 17.3 1.5803e+00  13 5.24549e-02  
 17.4 1.5879e+00  13 5.28268e-02  
 17.5 1.5956e+00  13 5.31961e-02  
 17.6 1.6032e+00  13 5.35629e-02  
 17.7 1.6109e+00  13 5.39280e-02  
 17.8 1.6185e+00  13 5.42898e-02  
 17.9 1.6262e+00  13 5.46374e-02  
 18.0 1.6338e+00  13 5.49947e-02  
 18.1 1.6414e+00  13 5.54008e-02  
 18.2 1.6491e+00  13 5.57558e-02  
 18.3 1.6567e+00  13 5.61093e-02  
 18.4 1.6643e+00  13 5.64610e-02  
 18.5 1.6720e+00  13 5.68114e-02  
 18.6 1.6796e+00  13 5.71603e-02  
 18.7 1.6872e+00  13 5.75080e-02  
 18.8 1.6949e+00  13 5.78542e-02  
 18.9 1.7025e+00  13 5.81826e-02  
 19.0 1.7101e+00  13 5.85814e-02  
 19.1 1.7178e+00  13 5.89232e-02  
 19.2 1.7269e+00  13 5.93946e-02  
 19.3 1.7390e+00  13 6.01113e-02  
 19.4 1.7511e+00  13 6.08328e-02  
 19.5 1.7633e+00  13 6.15592e-02  
 19.6 1.7756e+00  13 6.22908e-02  
 19.7 1.7880e+00  13 6.30221e-02  
 19.8 1.8005e+00  13 6.38148e-02  
 19.9 1.8130e+00  13 6.45614e-02  
 20.0 1.8257e+00  13 6.53142e-02  
 20.1 1.8384e+00  13 6.60730e-02  
 20.2 1.8513e+00  13 6.68375e-02  
 20.3 1.8642e+00  13 6.76076e-02  
 20.4 1.8772e+00  13 6.84578e-02  
 20.5 1.8903e+00  13 6.92201e-02  
 20.6 1.9035e+00  13 7.00083e-02  
 20.7 1.9168e+00  13 7.08033e-02  
 20.8 1.6103e+01  14 1.00000e+00  
 20.9 1.6132e+01  14 1.00000e+00  
 21.0 1.6178e+01  14 1.00000e+00  
 21.1 1.6225e+01  14 1.00000e+00  
 21.2 1.6272e+01  14 1.00000e+00  
 21.3 1.6316e+01  14 1.00000e+00  
 21.4 1.6342e+01  14 1.00000e+00  
 21.5 1.6385e+01  14 1.00000e+00  
 21.6 1.6427e+01  14 1.00000e+00  
 21.7 1.6468e+01  14 1.00000e+00  
 21.8 1.6514e+01  14 1.00000e+00  
 21.9 1.6535e+01  14 1.00000e+00  
 22.0 1.6575e+01  14 1.00000e+00  
 22.1 1.6613e+01  14 1.00000e+00  
 22.2 1.6651e+01  14 1.00000e+00  
 22.3 1.6670e+01  14 1.00000e+00  
 22.4 1.6711e+01  14 1.00000e+00  
 22.5 1.6747e+01  14 1.00000e+00  
 22.6 1.6782e+01  14 1.00000e+00  
 22.7 1.6796e+01  14 1.00000e+00  
 22.8 1.6830e+01  14 1.00000e+00  
 22.9 1.6867e+01  14 1.00000e+00  
 23.0 1.6881e+01  14 1.00000e+00  
 23.1 1.6912e+01  14 1.00000e+00  
 23.2 1.6942e+01  14 1.00000e+00  
 23.3 1.6951e+01  14 1.00000e+00  
 23.4 1.6979e+01  14 1.00000e+00  
 23.5 1.7014e+01  14 1.00000e+00  
 23.6 1.7020e+01  14 1.00000e+00  
 23.7 1.7047e+01  14 1.00000e+00  
 23.8 1.7051e+01  14 1.00000e+00  
 23.9 5.5223e+00  14 2.85762e-01  
 24.0 5.6104e+00  14 2.91042e-01  
 24.1 5.6986e+00  14 2.96463e-01  
 24.2 5.7871e+00  14 3.01911e-01  
 24.3 5.8725e+00  14 3.09051e-01  
 24.4 5.9613e+00  14 3.14218e-01  
 24.5 6.0505e+00  14 3.19421e-01  
 24.6 6.1405e+00  14 3.24524e-01  
 24.7 6.2306e+00  14 3.29778e-01  
 24.8 6.3211e+00  14 3.35064e-01  
 24.9 6.4118e+00  14 3.40382e-01  
 25.0 6.5029e+00  14 3.45734e-01  
 25.1 6.5951e+00  14 3.50983e-01  
 25.2 6.6870e+00  14 3.56380e-01  
 25.3 6.7791e+00  14 3.61807e-01  
 25.4 6.8714e+00  14 3.67268e-01  
 25.5 6.9640e+00  14 3.72757e-01  
 25.6 7.0579e+00  14 3.78152e-01  
 25.7 7.1510e+00  14 3.83687e-01  
 25.8 7.2443e+00  14 3.89252e-01  
 25.9 7.3378e+00  14 3.94847e-01  
 26.0 7.4314e+00  14 4.00469e-01  
 26.1 7.5265e+00  14 4.05997e-01  
 26.2 7.6207e+00  14 4.11651e-01  
 26.3 7.7148e+00  14 4.17346e-01  
 26.4 7.8088e+00  14 4.23073e-01  
 26.5 7.9029e+00  14 4.28825e-01  
 26.6 7.9989e+00  14 4.34475e-01  
 26.7 8.0933e+00  14 4.40265e-01  
 26.8 8.1875e+00  14 4.46087e-01  
 26.9 8.2818e+00  14 4.51931e-01  
 27.0 8.3759e+00  14 4.57800e-01  
 27.1 8.4709e+00  14 4.63647e-01  
 27.2 8.5664e+00  14 4.69487e-01  
 27.3 8.6604e+00  14 4.75423e-01  
 27.4 8.7542e+00  14 4.81386e-01  
 27.5 8.8478e+00  14 4.87369e-01  
 27.6 8.9422e+00  14 4.93338e-01  
 27.7 9.0376e+00  14 4.99281e-01  
 27.8 9.1307e+00  14 5.05328e-01  
 27.9 9.2236e+00  14 5.11397e-01  
 28.0 9.3155e+00  14 5.17444e-01  
 28.1 9.4083e+00  14 5.23537e-01  
 28.2 9.5031e+00  14 5.29571e-01  
 28.3 9.5949e+00  14 5.35718e-01  
 28.4 9.6863e+00  14 5.41886e-01  
 28.5 9.7771e+00  14 5.48081e-01  
 28.6 9.8680e+00  14 5.54339e-01  
 28.7 9.9624e+00  14 5.60447e-01  
 28.8 1.0052e+01  14 5.66693e-01  
 28.9 1.0141e+01  14 5.72960e-01  
 29.0 1.0230e+01  14 5.79248e-01  
 29.1 1.0318e+01  14 5.85553e-01  
 29.2 1.0410e+01  14 5.91756e-01  
 29.3 1.0497e+01  14 5.98093e-01  
 29.4 1.0583e+01  14 6.04449e-01  
 29.5 1.0669e+01  14 6.10830e-01  
 29.6 1.0753e+01  14 6.17228e-01  
 29.7 1.0843e+01  14 6.23528e-01  
 29.8 1.0926e+01  14 6.29956e-01  
 29.9 1.1008e+01  14 6.36407e-01  
 30.0 1.1089e+01  14 6.42878e-01  
 30.1 1.1168e+01  14 6.49364e-01  
 30.2 1.1254e+01  14 6.55749e-01  
 30.3 1.1333e+01  14 6.62255e-01  
 30.4 1.1410e+01  14 6.68774e-01  
 30.5 1.1487e+01  14 6.75309e-01  
 30.6 1.1562e+01  14 6.81854e-01  
 30.7 1.1641e+01  14 6.88354e-01  
 30.8 1.1719e+01  14 6.94860e-01  
 30.9 1.1792e+01  14 7.01433e-01  
 31.0 1.1864e+01  14 7.08014e-01  
 31.1 1.1934e+01  14 7.14608e-01  
 31.2 1.2004e+01  14 7.21212e-01  
 31.3 1.2081e+01  14 7.27713e-01  
 31.4 1.2149e+01  14 7.34329e-01  
 31.5 1.2216e+01  14 7.40949e-01  
 31.6 1.2281e+01  14 7.47578e-01  
 31.7 1.2345e+01  14 7.54215e-01  
 31.8 1.2418e+01  14 7.60757e-01  
 31.9 1.2480e+01  14 7.67399e-01  
 32.0 1.2541e+01  14 7.74047e-01  
 32.1 1.2601e+01  14 7.80702e-01  
 32.2 1.2659e+01  14 7.87361e-01  
 32.3 1.2715e+01  14 7.94025e-01  
 32.4 1.2782e+01  14 8.00589e-01  
 32.5 1.2837e+01  14 8.07250e-01  
 32.6 1.2890e+01  14 8.13912e-01  
 32.7 1.2942e+01  14 8.20577e-01  
 32.8 1.2992e+01  14 8.27242e-01  
 32.9 1.3043e+01  14 8.33893e-01  
 33.0 1.3101e+01  14 8.40482e-01  
 33.1 1.3147e+01  14 8.47140e-01  
 33.2 1.3192e+01  14 8.53796e-01  
 33.3 1.3235e+01  14 8.60448e-01  
 33.4 1.3277e+01  14 8.67095e-01  
 33.5 1.3320e+01  14 8.73725e-01  
 33.6 1.3348e+01  14 8.80413e-01  
 33.7 1.3338e+01  14 8.87259e-01  
 33.8 1.3303e+01  14 8.94178e-01  
 33.9 1.3213e+01  14 9.01284e-01  
 34.0 1.2913e+01  14 9.09186e-01  
 34.1 1.2609e+01  14 9.16976e-01  
 34.2 1.2211e+01  14 9.25008e-01  
 34.3 1.1896e+01  14 9.32529e-01  
 34.4 1.1937e+01  14 9.38499e-01  
 34.5 1.2052e+01  14 9.44217e-01  
 34.6 1.2169e+01  14 9.49979e-01  
 34.7 1.2291e+01  14 9.55780e-01  
 34.8 1.2316e+01  14 9.61842e-01  
 34.9 1.2441e+01  14 9.67706e-01  
 35.0 1.2568e+01  14 9.73620e-01  
 35.1 1.2696e+01  14 9.79585e-01  
 35.2 1.2827e+01  14 9.85600e-01  
 35.3 1.2861e+01  14 9.91709e-01  
 35.4 1.2986e+01  14 9.97797e-01  
 35.5 1.3072e+01  14 1.00000e+00  
 35.6 1.3131e+01  14 1.00000e+00  
 35.7 1.3190e+01  14 1.00000e+00  
 35.8 1.3167e+01  14 1.00000e+00  
 35.9 1.3200e+01  14 1.00000e+00  
 36.0 1.3261e+01  14 1.00000e+00  
 36.1 1.3321e+01  14 1.00000e+00  
 36.2 1.3385e+01  14 1.00000e+00  
 36.3 1.3359e+01  14 1.00000e+00  
 36.4 1.3417e+01  14 1.00000e+00  
 36.5 1.3443e+01  14 1.00000e+00  
 36.6 1.3470e+01  14 1.00000e+00  
 36.7 1.3498e+01  14 1.00000e+00  
 36.8 1.3535e+01  14 1.00000e+00  
 36.9 1.3523e+01  14 1.00000e+00  
 37.0 1.3533e+01  14 1.00000e+00  
 37.1 1.3552e+01  14 1.00000e+00  
 37.2 1.3574e+01  14 1.00000e+00  
 37.3 1.3598e+01  14 1.00000e+00  
 37.4 1.3609e+01  14 1.00000e+00  
 37.5 1.3634e+01  14 1.00000e+00  
 37.6 1.3654e+01  14 1.00000e+00  
 37.7 1.3668e+01  14 1.00000e+00  
 37.8 1.3691e+01  14 1.00000e+00  
 37.9 1.3702e+01  14 1.00000e+00  
 38.0 1.3713e+01  14 1.00000e+00  
 38.1 1.3691e+01  14 1.00000e+00  
 38.2 1.3533e+01  14 1.00000e+00  
 38.3 1.3531e+01  14 1.00000e+00  
 38.4 1.3429e+01  14 1.00000e+00  
 38.5 1.3390e+01  14 1.00000e+00  
 38.6 1.3395e+01  14 1.00000e+00  
 38.7 1.3343e+01  14 1.00000e+00  
 38.8 1.3272e+01  14 1.00000e+00  
 38.9 1.3237e+01  14 1.00000e+00  
 39.0 1.3235e+01  14 1.00000e+00  
 39.1 1.3145e+01  14 9.98897e-01  
 39.2 1.3043e+01  14 9.93729e-01  
 39.3 1.3014e+01  14 9.92280e-01  
 39.4 1.2824e+01  14 9.82599e-01  
 39.5 1.2639e+01  14 9.73132e-01  
 39.6 1.2624e+01  14 9.72388e-01  
 39.7 1.2632e+01  14 9.72809e-01  
 39.8 1.2448e+01  14 9.63342e-01  
 39.9 1.2299e+01  14 9.55681e-01  
 40.0 1.2323e+01  14 9.56877e-01  
 40.1 1.2315e+01  14 9.56458e-01  
 40.2 1.2103e+01  14 9.45514e-01  
 40.3 1.1970e+01  14 9.38603e-01  
 40.4 1.1833e+01  14 9.31468e-01  
 40.5 1.1849e+01  14 9.32285e-01  
 40.6 1.1746e+01  14 9.26888e-01  
 40.7 1.1750e+01  14 9.27080e-01  
 40.8 1.1688e+01  14 9.23868e-01  
 40.9 1.1525e+01  14 9.15311e-01  
 41.0 1.1476e+01  14 9.12695e-01  
 41.1 1.1505e+01  14 9.14253e-01  
 41.2 1.1372e+01  14 9.07228e-01  
 41.3 1.1311e+01  14 9.04009e-01  
 41.4 1.1372e+01  14 9.07189e-01  
 41.5 1.1147e+01  14 8.95284e-01  
 41.6 1.1065e+01  14 8.90926e-01  
 41.7 1.0999e+01  14 8.87385e-01  
 41.8 1.1095e+01  14 8.92535e-01  
 41.9 1.1204e+01  14 8.98321e-01  
 42.0 1.1298e+01  14 9.03313e-01  
 42.1 1.1356e+01  14 9.06355e-01  
 42.2 1.1422e+01  14 9.09840e-01  
 42.3 1.1485e+01  14 9.13154e-01  
 42.4 1.1504e+01  14 9.14163e-01  
 42.5 1.1589e+01  14 9.18656e-01  
 42.6 1.1796e+01  14 9.29536e-01  
 42.7 1.1887e+01  14 9.34248e-01  
 42.8 1.1979e+01  14 9.39066e-01  
 42.9 1.2080e+01  14 9.44324e-01  
 43.0 1.2117e+01  14 9.46228e-01  
 43.1 1.2206e+01  14 9.50837e-01  
 43.2 1.2198e+01  14 9.50447e-01  
 43.3 1.2329e+01  14 9.57230e-01  
 43.4 1.2455e+01  14 9.63717e-01  
 43.5 1.2576e+01  14 9.69920e-01  
 43.6 1.2694e+01  14 9.75947e-01  
 43.7 1.2809e+01  14 9.81857e-01  
 43.8 1.2843e+01  14 9.83592e-01  
 43.9 1.2909e+01  14 9.86915e-01  
 44.0 1.2966e+01  14 9.89831e-01  
 44.1 1.3013e+01  14 9.92194e-01  
 44.2 1.3140e+01  14 9.98631e-01  
 44.3 1.3203e+01  14 1.00000e+00  
 44.4 1.3249e+01  14 1.00000e+00  
 44.5 1.3292e+01  14 1.00000e+00  
 44.6 1.3318e+01  14 1.00000e+00  
 44.7 1.3397e+01  14 1.00000e+00  
 44.8 1.3438e+01  14 1.00000e+00  
 44.9 1.3447e+01  14 1.00000e+00  
 45.0 1.3485e+01  14 1.00000e+00  
 45.1 1.3522e+01  14 1.00000e+00  
 45.2 1.3559e+01  14 1.00000e+00  
 45.3 1.3580e+01  14 1.00000e+00  
 45.4 1.3628e+01  14 1.00000e+00  
 45.5 1.3665e+01  14 1.00000e+00  
 45.6 1.3704e+01  14 1.00000e+00  
 45.7 1.3739e+01  14 1.00000e+00  
 45.8 1.3774e+01  14 1.00000e+00  
 45.9 1.3809e+01  14 1.00000e+00  
 46.0 1.3845e+01  14 1.00000e+00  
 46.1 1.3882e+01  14 1.00000e+00  
 46.2 1.3885e+01  14 1.00000e+00  
 46.3 1.3946e+01  14 1.00000e+00  
 46.4 1.3986e+01  14 1.00000e+00  
 46.5 1.4030e+01  14 1.00000e+00  
 46.6 1.4057e+01  14 1.00000e+00  
 46.7 1.4095e+01  14 1.00000e+00  
 46.8 1.4156e+01  14 1.00000e+00  
 46.9 1.4182e+01  14 1.00000e+00  
 47.0 1.4219e+01  14 1.00000e+00  
 47.1 1.4256e+01  14 1.00000e+00  
 47.2 1.4296e+01  14 1.00000e+00  
 47.3 1.4336e+01  14 1.00000e+00  
 47.4 1.4374e+01  14 1.00000e+00  
 47.5 1.4414e+01  14 1.00000e+00  
 47.6 1.4455e+01  14 1.00000e+00  
 47.7 1.4493e+01  14 1.00000e+00  
 47.8 1.4538e+01  14 1.00000e+00  
 47.9 1.4568e+01  14 1.00000e+00  
 48.0 1.4602e+01  14 1.00000e+00  
 48.1 1.4664e+01  14 1.00000e+00  
 48.2 1.4703e+01  14 1.00000e+00  
 48.3 1.4737e+01  14 1.00000e+00  
 48.4 1.4765e+01  14 1.00000e+00  
 48.5 1.4798e+01  14 1.00000e+00  
 48.6 1.4831e+01  14 1.00000e+00  
 48.7 1.4862e+01  14 1.00000e+00  
 48.8 1.4893e+01  14 1.00000e+00  
 48.9 1.4924e+01  14 1.00000e+00  
 49.0 1.4973e+01  14 1.00000e+00  
 49.1 1.5013e+01  14 1.00000e+00  
 49.2 1.5010e+01  14 1.00000e+00  
 49.3 1.5042e+01  14 1.00000e+00  
 49.4 1.5088e+01  14 1.00000e+00  
 49.5 1.5146e+01  14 1.00000e+00  
 49.6 1.5201e+01  14 1.00000e+00  
 49.7 1.5210e+01  14 1.00000e+00  
 49.8 1.5283e+01  14 1.00000e+00  
 49.9 1.5321e+01  14 1.00000e+00  
 50.0 1.5358e+01  14 1.00000e+00  
 50.1 1.5395e+01  14 1.00000e+00  
 50.2 1.5460e+01  14 1.00000e+00  
 50.3 1.5492e+01  14 1.00000e+00  
 50.4 1.5524e+01  14 1.00000e+00  
 50.5 1.5542e+01  14 1.00000e+00  
 50.6 1.5580e+01  14 1.00000e+00  
 50.7 1.5621e+01  14 1.00000e+00  
 50.8 1.5631e+01  14 1.00000e+00  
 50.9 1.5655e+01  14 1.00000e+00  
 51.0 1.5684e+01  14 1.00000e+00  
 51.1 1.5735e+01  14 1.00000e+00  
 51.2 1.5775e+01  14 1.00000e+00  
 51.3 1.5853e+01  14 1.00000e+00  
 51.4 1.5887e+01  14 1.00000e+00  
 51.5 1.5929e+01  14 1.00000e+00  
 51.6 1.5969e+01  14 1.00000e+00  
 51.7 1.6004e+01  14 1.00000e+00  
 51.8 1.6042e+01  14 1.00000e+00  
 51.9 1.6061e+01  14 1.00000e+00  
 52.0 1.6136e+01  14 1.00000e+00  
 52.1 1.6161e+01  14 1.00000e+00  
 52.2 1.6176e+01  14 1.00000e+00  
 52.3 1.6218e+01  14 1.00000e+00  
 52.4 1.6244e+01  14 1.00000e+00  
 52.5 1.6258e+01  14 1.00000e+00  
 52.6 1.6297e+01  14 1.00000e+00  
 52.7 1.6392e+01  14 1.00000e+00  
 52.8 1.6394e+01  14 1.00000e+00  
 52.9 1.6453e+01  14 1.00000e+00  
 53.0 1.6503e+01  14 1.00000e+00  
 53.1 1.6544e+01  14 1.00000e+00  
 53.2 1.6588e+01  14 1.00000e+00  
 53.3 1.6622e+01  14 1.00000e+00  
 53.4 1.6676e+01  14 1.00000e+00  
 53.5 1.6656e+01  14 1.00000e+00  
 53.6 1.6758e+01  14 1.00000e+00  
 53.7 1.6778e+01  14 1.00000e+00  
 53.8 1.6806e+01  14 1.00000e+00  
 53.9 1.6837e+01  14 1.00000e+00  
 54.0 1.6864e+01  14 1.00000e+00  
 54.1 1.6886e+01  14 1.00000e+00  
 54.2 1.6913e+01  14 1.00000e+00  
 54.3 1.6964e+01  14 1.00000e+00  
 54.4 1.7009e+01  14 1.00000e+00  
 54.5 1.7067e+01  14 1.00000e+00  
 54.6 1.7117e+01  14 1.00000e+00  
 54.7 1.7163e+01  14 1.00000e+00  
 54.8 1.7204e+01  14 1.00000e+00  
 54.9 1.7243e+01  14 1.00000e+00  
 55.0 1.7275e+01  14 1.00000e+00  
 55.1 1.7312e+01  14 1.00000e+00  
 55.2 1.7374e+01  14 1.00000e+00  
 55.3 1.7405e+01  14 1.00000e+00  
 55.4 1.7433e+01  14 1.00000e+00  
 55.5 1.7463e+01  14 1.00000e+00  
 55.6 1.7489e+01  14 1.00000e+00  
 55.7 1.7518e+01  14 1.00000e+00  
 55.8 1.7541e+01  14 1.00000e+00  
 55.9 1.7567e+01  14 1.00000e+00  
 56.0 1.7621e+01  14 1.00000e+00  
 56.1 1.7670e+01  14 1.00000e+00  
 56.2 1.7712e+01  14 1.00000e+00  
 56.3 1.7768e+01  14 1.00000e+00  
 56.4 1.7815e+01  14 1.00000e+00  
 56.5 1.7856e+01  14 1.00000e+00  
 56.6 1.7897e+01  14 1.00000e+00  
 56.7 1.7937e+01  14 1.00000e+00  
 56.8 1.7973e+01  14 1.00000e+00  
 56.9 1.8036e+01  14 1.00000e+00  
 57.0 1.8068e+01  14 1.00000e+00  
 57.1 1.8096e+01  14 1.00000e+00  
 57.2 1.8126e+01  14 1.00000e+00  
 57.3 1.8153e+01  14 1.00000e+00  
 57.4 1.8182e+01  14 1.00000e+00  
 57.5 1.8209e+01  14 1.00000e+00  
 57.6 1.8234e+01  14 1.00000e+00  
 57.7 1.8272e+01  14 1.00000e+00  
 57.8 1.8328e+01  14 1.00000e+00  
 57.9 1.8375e+01  14 1.00000e+00  
 58.0 1.8415e+01  14 1.00000e+00  
 58.1 1.8475e+01  14 1.00000e+00  
 58.2 1.8519e+01  14 1.00000e+00  
 58.3 1.8561e+01  14 1.00000e+00  
 58.4 1.8604e+01  14 1.00000e+00  
 58.5 1.8644e+01  14 1.00000e+00  
 58.6 1.8679e+01  14 1.00000e+00  
 58.7 1.8713e+01  14 1.00000e+00  
 58.8 1.8782e+01  14 1.00000e+00  
 58.9 1.8808e+01  14 1.00000e+00  
 59.0 1.8835e+01  14 1.00000e+00  
 59.1 1.8859e+01  14 1.00000e+00  
 59.2 1.8890e+01  14 1.00000e+00  
 59.3 1.8922e+01  14 1.00000e+00  
 59.4 1.8943e+01  14 1.00000e+00  
 59.5 1.8982e+01  14 1.00000e+00  
 59.6 1.9033e+01  14 1.00000e+00  
 59.7 1.9084e+01  14 1.00000e+00  
 59.8 1.9128e+01  14 1.00000e+00  
 59.9 1.9183e+01  14 1.00000e+00  
 60.0 1.9231e+01  14 1.00000e+00  
 60.1 1.9277e+01  14 1.00000e+00  
 60.2 1.9316e+01  14 1.00000e+00  
 60.3 1.9352e+01  14 1.00000e+00  
 60.4 1.9393e+01  14 1.00000e+00  
 60.5 1.9423e+01  14 1.00000e+00  
 60.6 1.9500e+01  14 1.00000e+00  
 60.7 1.9530e+01  14 1.00000e+00  
 60.8 1.9560e+01  14 1.00000e+00  
 60.9 1.9589e+01  14 1.00000e+00  
 61.0 1.9618e+01  14 1.00000e+00  
 61.1 1.9637e+01  14 1.00000e+00  
 61.2 1.9675e+01  14 1.00000e+00  
 61.3 1.9700e+01  14 1.00000e+00  
 61.4 1.9728e+01  14 1.00000e+00  
 61.5 1.9787e+01  14 1.00000e+00  
 61.6 1.9837e+01  14 1.00000e+00  
 61.7 1.9886e+01  14 1.00000e+00  
 61.8 1.9929e+01  14 1.00000e+00  
 61.9 1.9985e+01  14 1.00000e+00  
 62.0 2.0024e+01  14 1.00000e+00  
 62.1 2.0079e+01  14 1.00000e+00  
 62.2 2.0115e+01  14 1.00000e+00  
 62.3 2.0151e+01  14 1.00000e+00  
 62.4 2.0192e+01  14 1.00000e+00  
 62.5 2.0233e+01  14 1.00000e+00  
 62.6 2.0294e+01  14 1.00000e+00  
 62.7 2.0330e+01  14 1.00000e+00  
 62.8 2.0358e+01  14 1.00000e+00  
 62.9 2.0388e+01  14 1.00000e+00  
 63.0 2.0407e+01  14 1.00000e+00  
 63.1 2.0446e+01  14 1.00000e+00  
 63.2 2.0474e+01  14 1.00000e+00  
 63.3 2.0499e+01  14 1.00000e+00  
 63.4 2.0533e+01  14 1.00000e+00  
 63.5 2.0584e+01  14 1.00000e+00  
 63.6 2.0644e+01  14 1.00000e+00  
 63.7 2.0687e+01  14 1.00000e+00  
 63.8 2.0730e+01  14 1.00000e+00  
 63.9 2.0782e+01  14 1.00000e+00  
 64.0 2.0841e+01  14 1.00000e+00  
 64.1 2.0885e+01  14 1.00000e+00  
 64.2 2.0919e+01  14 1.00000e+00  
 64.3 2.0970e+01  14 1.00000e+00  
 64.4 2.1004e+01  14 1.00000e+00  
 64.5 2.1042e+01  14 1.00000e+00  
 64.6 2.1071e+01  14 1.00000e+00  
 64.7 2.1144e+01  14 1.00000e+00  
 64.8 2.1170e+01  14 1.00000e+00  
 64.9 2.1205e+01  14 1.00000e+00  
 65.0 2.1241e+01  14 1.00000e+00  
 65.1 2.1263e+01  14 1.00000e+00  
 65.2 2.1300e+01  14 1.00000e+00  
 65.3 2.1315e+01  14 1.00000e+00  
 65.4 2.1356e+01  14 1.00000e+00  
 65.5 2.1391e+01  14 1.00000e+00  
 65.6 2.1461e+01  14 1.00000e+00  
 65.7 2.1510e+01  14 1.00000e+00  
 65.8 2.1565e+01  14 1.00000e+00  
 65.9 2.1612e+01  14 1.00000e+00  
 66.0 2.1667e+01  14 1.00000e+00  
 66.1 2.1717e+01  14 1.00000e+00  
 66.2 2.1760e+01  14 1.00000e+00  
 66.3 2.1805e+01  14 1.00000e+00  
 66.4 2.1846e+01  14 1.00000e+00  
 66.5 2.1877e+01  14 1.00000e+00  
 66.6 2.1917e+01  14 1.00000e+00  
 66.7 2.1950e+01  14 1.00000e+00  
 66.8 2.2023e+01  14 1.00000e+00  
 66.9 2.2057e+01  14 1.00000e+00  
 67.0 2.2089e+01  14 1.00000e+00  
 67.1 2.2115e+01  14 1.00000e+00  
 67.2 2.2154e+01  14 1.00000e+00  
 67.3 2.2181e+01  14 1.00000e+00  
 67.4 2.2212e+01  14 1.00000e+00  
 67.5 2.2233e+01  14 1.00000e+00  
 67.6 2.2259e+01  14 1.00000e+00  
 67.7 2.2309e+01  14 1.00000e+00  
 67.8 2.2374e+01  14 1.00000e+00  
 67.9 2.2425e+01  14 1.00000e+00  
 68.0 2.2479e+01  14 1.00000e+00  
 68.1 2.2526e+01  14 1.00000e+00  
 68.2 2.2566e+01  14 1.00000e+00  
 68.3 2.2613e+01  14 1.00000e+00  
 68.4 2.2669e+01  14 1.00000e+00  
 68.5 2.2710e+01  14 1.00000e+00  
 68.6 2.2754e+01  14 1.00000e+00  
 68.7 2.2793e+01  14 1.00000e+00  
 68.8 2.2837e+01  14 1.00000e+00  
 68.9 2.2856e+01  14 1.00000e+00  
 69.0 2.2912e+01  14 1.00000e+00  
 69.1 2.2943e+01  14 1.00000e+00  
 69.2 2.3004e+01  14 1.00000e+00  
 69.3 2.3040e+01  14 1.00000e+00  
 69.4 2.3072e+01  14 1.00000e+00  
 69.5 2.3101e+01  14 1.00000e+00  
 69.6 2.3130e+01  14 1.00000e+00  
 69.7 2.3164e+01  14 1.00000e+00  
 69.8 2.3187e+01  14 1.00000e+00  
 69.9 2.3215e+01  14 1.00000e+00  
 70.0 2.3254e+01  14 1.00000e+00  
 70.1 2.3324e+01  14 1.00000e+00  
 70.2 2.3374e+01  14 1.00000e+00  
 70.3 2.3433e+01  14 1.00000e+00  
 70.4 2.3483e+01  14 1.00000e+00  
 70.5 2.3527e+01  14 1.00000e+00  
 70.6 2.3573e+01  14 1.00000e+00  
 70.7 2.3625e+01  14 1.00000e+00  
 70.8 2.3668e+01  14 1.00000e+00  
 70.9 2.3717e+01  14 1.00000e+00  
 71.0 2.3758e+01  14 1.00000e+00  
 71.1 2.3809e+01  14 1.00000e+00  
 71.2 2.3837e+01  14 1.00000e+00  
 71.3 2.3877e+01  14 1.00000e+00  
 71.4 2.3911e+01  14 1.00000e+00  
 71.5 2.3937e+01  14 1.00000e+00  
 71.6 2.4034e+01  14 1.00000e+00  
 71.7 2.4057e+01  14 1.00000e+00  
 71.8 2.4091e+01  14 1.00000e+00  
 71.9 2.4124e+01  14 1.00000e+00  
 72.0 2.4156e+01  14 1.00000e+00  
 72.1 2.4171e+01  14 1.00000e+00  
 72.2 2.4215e+01  14 1.00000e+00  
 72.3 2.4243e+01  14 1.00000e+00  
 72.4 2.4274e+01  14 1.00000e+00  
 72.5 2.4335e+01  14 1.00000e+00  
 72.6 2.4387e+01  14 1.00000e+00  
