 15.1 1.3298e+00  13 4.86635e-02  
 15.2 1.3371e+00  13 4.94746e-02  
 15.3 1.3444e+00  13 5.02775e-02  
 15.4 1.3516e+00  13 5.10609e-02  
 15.5 1.3590e+00  13 5.18869e-02  
 15.6 1.3663e+00  13 5.26947e-02  
 15.7 1.3735e+00  13 5.35037e-02  
 15.8 1.3807e+00  13 5.43139e-02  
 15.9 1.3880e+00  13 5.51237e-02  
 16.0 1.3952e+00  13 5.59361e-02  
 16.1 1.4024e+00  13 5.67396e-02  
 16.2 1.4096e+00  13 5.75251e-02  
 16.3 1.4168e+00  13 5.83374e-02  
 16.4 1.4240e+00  13 5.91523e-02  
 16.5 1.4312e+00  13 5.99676e-02  
 16.6 1.4443e+00  13 6.14579e-02  
 16.7 1.4518e+00  13 6.22813e-02  
 16.8 1.4592e+00  13 6.31168e-02  
 16.9 1.4660e+00  13 6.39017e-02  
 17.0 1.4734e+00  13 6.47574e-02  
 17.1 1.4808e+00  13 6.56124e-02  
 17.2 1.4882e+00  13 6.64702e-02  
 17.3 1.4950e+00  13 6.72364e-02  
 17.4 1.5022e+00  13 6.80622e-02  
 17.5 1.5096e+00  13 6.89282e-02  
 17.6 1.5169e+00  13 6.97930e-02  
 17.7 1.5241e+00  13 7.06603e-02  
 17.8 1.5314e+00  13 7.15379e-02  
 17.9 1.5387e+00  13 7.23469e-02  
 18.0 1.5459e+00  13 7.32231e-02  
 18.1 1.5532e+00  13 7.41037e-02  
 18.2 1.5604e+00  13 7.49865e-02  
 18.3 1.5676e+00  13 7.58763e-02  
 18.4 1.5748e+00  13 7.67776e-02  
 18.5 1.5820e+00  13 7.76023e-02  
 18.6 1.5892e+00  13 7.85031e-02  
 18.7 1.5964e+00  13 7.94103e-02  
 18.8 1.6036e+00  13 8.03225e-02  
 18.9 1.6300e+00  13 8.36670e-02  
 19.0 1.6375e+00  13 8.46524e-02  
 19.1 1.6450e+00  13 8.56491e-02  
 19.2 1.6525e+00  13 8.66515e-02  
 19.3 1.6600e+00  13 8.76645e-02  
 19.4 1.6675e+00  13 8.86381e-02  
 19.5 1.6750e+00  13 8.96236e-02  
 19.6 1.6824e+00  13 9.06608e-02  
 19.7 1.6899e+00  13 9.17062e-02  
 19.8 1.6974e+00  13 9.27598e-02  
 19.9 1.7078e+00  13 9.43245e-02  
 20.0 1.7175e+00  13 9.57625e-02  
 20.1 1.7102e+00  13 9.46823e-02  
 20.2 1.7207e+00  13 9.61880e-02  
 20.3 1.7318e+00  13 9.79021e-02  
 20.4 1.7412e+00  13 9.93736e-02  
 20.5 1.7522e+00  13 1.01116e-01  
 20.6 1.7632e+00  13 1.02874e-01  
 20.7 1.7743e+00  13 1.04672e-01  
 20.8 1.7854e+00  13 1.06436e-01  
 20.9 1.7966e+00  13 1.08229e-01  
 21.0 1.8078e+00  13 1.10114e-01  
 21.1 1.8191e+00  13 1.12038e-01  
 21.2 1.8305e+00  13 1.13998e-01  
 21.3 1.8419e+00  13 1.15993e-01  
 21.4 1.8533e+00  13 1.17878e-01  
 21.5 1.8648e+00  13 1.19947e-01  
 21.6 1.8764e+00  13 1.22057e-01  
 21.7 1.8880e+00  13 1.24195e-01  
 21.8 1.8997e+00  13 1.26243e-01  
 21.9 1.9114e+00  13 1.28437e-01  
 22.0 1.9233e+00  13 1.31076e-01  
 22.1 9.0307e+00  14 1.00000e+00  
 22.2 8.7940e+00  14 1.00000e+00  
 22.3 8.6067e+00  14 1.00000e+00  
 22.4 8.0014e+00  14 1.00000e+00  
 22.5 7.7255e+00  14 1.00000e+00  
 22.6 7.5231e+00  14 1.00000e+00  
 22.7 7.3832e+00  14 1.00000e+00  
 22.8 7.4125e+00  14 1.00000e+00  
 22.9 7.4786e+00  14 1.00000e+00  
 23.0 7.5127e+00  14 1.00000e+00  
 23.1 7.5472e+00  14 1.00000e+00  
 23.2 7.5833e+00  14 1.00000e+00  
 23.3 7.6623e+00  14 1.00000e+00  
 23.4 7.6965e+00  14 1.00000e+00  
 23.5 7.7341e+00  14 1.00000e+00  
 23.6 7.7644e+00  14 1.00000e+00  
 23.7 7.7957e+00  14 1.00000e+00  
 23.8 7.8258e+00  14 1.00000e+00  
 23.9 7.8659e+00  14 1.00000e+00  
 24.0 7.8976e+00  14 1.00000e+00  
 24.1 7.9335e+00  14 1.00000e+00  
 24.2 7.9710e+00  14 1.00000e+00  
 24.3 8.0097e+00  14 1.00000e+00  
 24.4 8.0417e+00  14 1.00000e+00  
 24.5 8.0454e+00  14 1.00000e+00  
 24.6 8.0540e+00  14 1.00000e+00  
 24.7 8.0922e+00  14 1.00000e+00  
 24.8 7.8779e+00  14 1.00000e+00  
 24.9 7.8928e+00  14 1.00000e+00  
 25.0 7.9027e+00  14 1.00000e+00  
 25.1 7.9108e+00  14 1.00000e+00  
 25.2 7.9207e+00  14 1.00000e+00  
 25.3 7.9210e+00  14 1.00000e+00  
 25.4 7.9337e+00  14 1.00000e+00  
 25.5 7.9424e+00  14 1.00000e+00  
 25.6 7.9564e+00  14 1.00000e+00  
 25.7 7.9612e+00  14 1.00000e+00  
 25.8 7.9756e+00  14 1.00000e+00  
 25.9 7.9835e+00  14 1.00000e+00  
 26.0 7.9944e+00  14 1.00000e+00  
 26.1 8.0052e+00  14 1.00000e+00  
 26.2 8.0134e+00  14 1.00000e+00  
 26.3 8.0294e+00  14 1.00000e+00  
 26.4 8.0390e+00  14 1.00000e+00  
 26.5 8.0502e+00  14 1.00000e+00  
 26.6 8.0500e+00  14 1.00000e+00  
 26.7 8.0633e+00  14 1.00000e+00  
 26.8 8.0759e+00  14 1.00000e+00  
 26.9 8.0883e+00  14 1.00000e+00  
 27.0 8.0972e+00  14 1.00000e+00  
 27.1 8.1093e+00  14 1.00000e+00  
 27.2 8.1208e+00  14 1.00000e+00  
 27.3 8.1332e+00  14 1.00000e+00  
 27.4 8.1422e+00  14 1.00000e+00  
 27.5 8.1531e+00  14 1.00000e+00  
 27.6 8.1633e+00  14 1.00000e+00  
 27.7 8.1708e+00  14 1.00000e+00  
 27.8 8.1871e+00  14 1.00000e+00  
 27.9 8.1961e+00  14 1.00000e+00  
 28.0 8.2112e+00  14 1.00000e+00  
 28.1 8.2233e+00  14 1.00000e+00  
 28.2 8.2347e+00  14 1.00000e+00  
 28.3 8.2455e+00  14 1.00000e+00  
 28.4 8.2502e+00  14 1.00000e+00  
 28.5 8.2605e+00  14 1.00000e+00  
 28.6 8.2746e+00  14 1.00000e+00  
 28.7 8.2872e+00  14 1.00000e+00  
 28.8 8.2979e+00  14 1.00000e+00  
 28.9 5.4932e+00  14 6.20052e-01  
 29.0 5.4989e+00  14 6.20061e-01  
 29.1 5.5068e+00  14 6.20080e-01  
 29.2 5.5138e+00  14 6.20105e-01  
 29.3 5.5170e+00  14 6.20119e-01  
 29.4 5.5294e+00  14 6.20185e-01  
 29.5 5.5341e+00  14 6.20215e-01  
 29.6 5.5378e+00  14 6.20241e-01  
 29.7 5.5510e+00  14 6.20348e-01  
 29.8 5.5555e+00  14 6.20389e-01  
 29.9 5.5605e+00  14 6.20438e-01  
 30.0 5.5704e+00  14 6.20543e-01  
 30.1 5.5820e+00  14 6.20681e-01  
 30.2 5.5882e+00  14 6.20760e-01  
 30.3 5.5943e+00  14 6.20842e-01  
 30.4 5.6005e+00  14 6.20931e-01  
 30.5 5.6086e+00  14 6.21051e-01  
 30.6 5.6153e+00  14 6.21156e-01  
 30.7 5.6238e+00  14 6.21294e-01  
 30.8 5.6304e+00  14 6.21408e-01  
 30.9 5.6370e+00  14 6.21523e-01  
 31.0 5.6438e+00  14 6.21648e-01  
 31.1 5.6516e+00  14 6.21796e-01  
 31.2 5.6599e+00  14 6.21959e-01  
 31.3 5.6702e+00  14 6.22171e-01  
 31.4 5.6757e+00  14 6.22288e-01  
 31.5 5.6839e+00  14 6.22466e-01  
 31.6 5.6901e+00  14 6.22604e-01  
 31.7 5.7006e+00  14 6.22844e-01  
 31.8 5.7068e+00  14 6.22990e-01  
 31.9 5.7176e+00  14 6.23253e-01  
 32.0 5.7236e+00  14 6.23399e-01  
 32.1 5.7334e+00  14 6.23648e-01  
 32.2 5.7394e+00  14 6.23803e-01  
 32.3 5.7465e+00  14 6.23991e-01  
 32.4 5.7602e+00  14 6.24362e-01  
 32.5 5.7712e+00  14 6.24666e-01  
 32.6 5.7736e+00  14 6.24733e-01  
 32.7 5.7834e+00  14 6.25013e-01  
 32.8 5.7935e+00  14 6.25308e-01  
 32.9 5.7968e+00  14 6.25407e-01  
 33.0 5.8082e+00  14 6.25748e-01  
 33.1 5.8165e+00  14 6.25999e-01  
 33.2 5.8243e+00  14 6.26242e-01  
 33.3 5.8321e+00  14 6.26485e-01  
 33.4 5.8435e+00  14 6.26848e-01  
 33.5 5.8500e+00  14 6.27058e-01  
 33.6 5.8531e+00  14 6.27159e-01  
 33.7 5.8661e+00  14 6.27587e-01  
 33.8 5.8738e+00  14 6.27844e-01  
 33.9 5.8768e+00  14 6.27945e-01  
 34.0 5.8944e+00  14 6.28547e-01  
 34.1 5.9020e+00  14 6.28813e-01  
 34.2 5.9086e+00  14 6.29042e-01  
 34.3 5.9152e+00  14 6.29275e-01  
 34.4 5.9205e+00  14 6.29465e-01  
 34.5 5.9315e+00  14 6.29860e-01  
 34.6 5.9447e+00  14 6.30342e-01  
 34.7 5.9493e+00  14 6.30512e-01  
 34.8 5.9173e+00  14 6.29351e-01  
 34.9 5.9309e+00  14 6.29839e-01  
 35.0 5.9325e+00  14 6.29897e-01  
 35.1 5.9478e+00  14 6.30456e-01  
 35.2 5.9524e+00  14 6.30623e-01  
 35.3 5.9529e+00  14 6.30643e-01  
 35.4 5.9618e+00  14 6.30975e-01  
 35.5 5.9769e+00  14 6.31541e-01  
 35.6 5.9788e+00  14 6.31615e-01  
 35.7 6.0216e+00  14 6.33273e-01  
 35.8 6.0272e+00  14 6.33497e-01  
 35.9 6.0507e+00  14 6.34435e-01  
 36.0 6.0512e+00  14 6.34459e-01  
 36.1 6.0703e+00  14 6.35234e-01  
 36.2 6.0727e+00  14 6.35334e-01  
 36.3 6.0802e+00  14 6.35641e-01  
 36.4 6.0945e+00  14 6.36237e-01  
 36.5 6.1046e+00  14 6.36658e-01  
 36.6 6.1128e+00  14 6.37005e-01  
 36.7 6.1254e+00  14 6.37542e-01  
 36.8 6.1278e+00  14 6.37642e-01  
 36.9 6.1397e+00  14 6.38152e-01  
 37.0 6.1474e+00  14 6.38485e-01  
 37.1 6.1608e+00  14 6.39066e-01  
 37.2 6.1691e+00  14 6.39429e-01  
 37.3 6.1763e+00  14 6.39744e-01  
 37.4 6.1839e+00  14 6.40078e-01  
 37.5 6.1947e+00  14 6.40553e-01  
 37.6 6.1971e+00  14 6.40659e-01  
 37.7 6.2074e+00  14 6.41118e-01  
 37.8 6.2157e+00  14 6.41492e-01  
 37.9 6.2171e+00  14 6.41553e-01  
 38.0 6.2306e+00  14 6.42163e-01  
 38.1 6.2344e+00  14 6.42331e-01  
 38.2 6.2504e+00  14 6.43062e-01  
 38.3 6.2571e+00  14 6.43364e-01  
 38.4 6.2641e+00  14 6.43688e-01  
 38.5 6.2695e+00  14 6.43934e-01  
 38.6 6.2850e+00  14 6.44651e-01  
 38.7 6.2824e+00  14 6.44527e-01  
 38.8 6.3013e+00  14 6.45408e-01  
 38.9 6.3035e+00  14 6.45507e-01  
 39.0 6.3195e+00  14 6.46224e-01  
 39.1 6.3243e+00  14 6.46437e-01  
 39.2 6.3305e+00  14 6.46713e-01  
 39.3 6.3379e+00  14 6.47044e-01  
 39.4 6.3503e+00  14 6.47600e-01  
 39.5 6.3647e+00  14 6.48248e-01  
 39.6 6.3714e+00  14 6.48550e-01  
 39.7 6.3792e+00  14 6.48904e-01  
 39.8 6.3865e+00  14 6.49237e-01  
 39.9 6.4053e+00  14 6.50095e-01  
 40.0 6.4139e+00  14 6.50488e-01  
 40.1 6.4174e+00  14 6.50654e-01  
 40.2 6.4270e+00  14 6.51095e-01  
 40.3 6.4313e+00  14 6.51298e-01  
 40.4 6.4447e+00  14 6.51918e-01  
 40.5 6.4557e+00  14 6.52433e-01  
 40.6 6.4646e+00  14 6.52848e-01  
 40.7 6.4709e+00  14 6.53145e-01  
 40.8 6.4752e+00  14 6.53346e-01  
 40.9 6.4934e+00  14 6.54206e-01  
 41.0 6.4957e+00  14 6.54317e-01  
 41.1 6.5102e+00  14 6.55002e-01  
 41.2 6.5101e+00  14 6.54996e-01  
 41.3 6.5257e+00  14 6.55740e-01  
 41.4 6.5320e+00  14 6.56044e-01  
 41.5 6.5484e+00  14 6.56830e-01  
 41.6 6.5510e+00  14 6.56953e-01  
 41.7 6.5586e+00  14 6.57316e-01  
 41.8 6.5680e+00  14 6.57773e-01  
 41.9 6.5821e+00  14 6.58456e-01  
 42.0 6.5870e+00  14 6.58690e-01  
 42.1 6.5994e+00  14 6.59295e-01  
 42.2 6.6030e+00  14 6.59468e-01  
 42.3 6.6163e+00  14 6.60118e-01  
 42.4 6.6211e+00  14 6.60351e-01  
 42.5 6.6285e+00  14 6.60711e-01  
 42.6 6.6363e+00  14 6.61096e-01  
 42.7 6.6460e+00  14 6.61572e-01  
 42.8 6.6501e+00  14 6.61771e-01  
 42.9 6.6610e+00  14 6.62309e-01  
 43.0 6.6764e+00  14 6.63068e-01  
 43.1 6.6894e+00  14 6.63712e-01  
 43.2 6.6948e+00  14 6.63983e-01  
 43.3 6.7139e+00  14 6.64931e-01  
 43.4 6.7148e+00  14 6.64974e-01  
 43.5 6.7325e+00  14 6.65861e-01  
 43.6 6.7401e+00  14 6.66238e-01  
 43.7 6.7449e+00  14 6.66482e-01  
 43.8 6.7627e+00  14 6.67375e-01  
 43.9 6.7663e+00  14 6.67552e-01  
 44.0 6.7806e+00  14 6.68273e-01  
 44.1 6.7908e+00  14 6.68788e-01  
 44.2 6.7987e+00  14 6.69188e-01  
 44.3 6.8048e+00  14 6.69499e-01  
 44.4 6.8137e+00  14 6.69947e-01  
 44.5 6.8218e+00  14 6.70360e-01  
 44.6 6.8267e+00  14 6.70607e-01  
 44.7 6.8464e+00  14 6.71612e-01  
 44.8 6.8552e+00  14 6.72064e-01  
 44.9 6.8617e+00  14 6.72394e-01  
 45.0 6.8747e+00  14 6.73062e-01  
 45.1 6.8806e+00  14 6.73366e-01  
 45.2 6.8818e+00  14 6.73425e-01  
 45.3 6.8862e+00  14 6.73652e-01  
 45.4 6.9020e+00  14 6.74465e-01  
 45.5 6.9176e+00  14 6.75267e-01  
 45.6 6.9200e+00  14 6.75390e-01  
 45.7 6.9356e+00  14 6.76198e-01  
 45.8 6.9145e+00  14 6.75110e-01  
 45.9 6.8980e+00  14 6.74256e-01  
 46.0 6.8515e+00  14 6.71875e-01  
 46.1 6.8427e+00  14 6.71425e-01  
 46.2 6.8241e+00  14 6.70478e-01  
 46.3 6.8136e+00  14 6.69942e-01  
 46.4 6.7955e+00  14 6.69027e-01  
 46.5 6.7867e+00  14 6.68579e-01  
 46.6 6.7776e+00  14 6.68123e-01  
 46.7 6.7650e+00  14 6.67491e-01  
 46.8 6.7465e+00  14 6.66562e-01  
 46.9 6.7340e+00  14 6.65936e-01  
 47.0 6.7008e+00  14 6.64278e-01  
 47.1 6.6902e+00  14 6.63753e-01  
 47.2 6.6876e+00  14 6.63625e-01  
 47.3 6.6823e+00  14 6.63360e-01  
 47.4 6.6807e+00  14 6.63281e-01  
 47.5 6.6764e+00  14 6.63069e-01  
 47.6 6.6737e+00  14 6.62938e-01  
 47.7 6.6708e+00  14 6.62791e-01  
 47.8 6.6671e+00  14 6.62611e-01  
 47.9 6.6573e+00  14 6.62125e-01  
 48.0 6.6488e+00  14 6.61708e-01  
 48.1 6.6485e+00  14 6.61692e-01  
 48.2 6.6402e+00  14 6.61287e-01  
 48.3 6.6383e+00  14 6.61194e-01  
 48.4 6.6386e+00  14 6.61208e-01  
 48.5 6.6279e+00  14 6.60682e-01  
 48.6 6.6294e+00  14 6.60755e-01  
 48.7 6.6228e+00  14 6.60433e-01  
 48.8 6.5996e+00  14 6.59302e-01  
 48.9 6.5758e+00  14 6.58149e-01  
 49.0 6.5799e+00  14 6.58347e-01  
 49.1 6.5875e+00  14 6.58713e-01  
 49.2 6.5755e+00  14 6.58134e-01  
 49.3 6.5828e+00  14 6.58489e-01  
 49.4 6.5894e+00  14 6.58807e-01  
 49.5 6.6102e+00  14 6.59820e-01  
 49.6 6.6224e+00  14 6.60413e-01  
 49.7 6.6379e+00  14 6.61174e-01  
 49.8 6.6486e+00  14 6.61700e-01  
 49.9 6.6589e+00  14 6.62204e-01  
 50.0 6.6774e+00  14 6.63119e-01  
 50.1 6.6895e+00  14 6.63718e-01  
 50.2 6.7048e+00  14 6.64480e-01  
 50.3 6.7265e+00  14 6.65561e-01  
 50.4 6.7608e+00  14 6.67276e-01  
 50.5 6.7876e+00  14 6.68628e-01  
 50.6 6.8118e+00  14 6.69853e-01  
 50.7 6.8333e+00  14 6.70945e-01  
 50.8 6.8548e+00  14 6.72042e-01  
 50.9 6.8697e+00  14 6.72806e-01  
 51.0 6.8976e+00  14 6.74236e-01  
 51.1 6.9222e+00  14 6.75503e-01  
 51.2 6.9388e+00  14 6.76360e-01  
 51.3 6.9573e+00  14 6.77317e-01  
 51.4 6.9637e+00  14 6.77652e-01  
 51.5 6.9872e+00  14 6.78869e-01  
 51.6 6.9953e+00  14 6.79291e-01  
 51.7 7.0085e+00  14 6.79979e-01  
 51.8 7.0330e+00  14 6.81257e-01  
 51.9 7.0549e+00  14 6.82402e-01  
 52.0 7.0910e+00  14 6.84295e-01  
 52.1 7.1211e+00  14 6.85882e-01  
 52.2 7.1383e+00  14 6.86790e-01  
 52.3 7.1704e+00  14 6.88484e-01  
 52.4 7.1922e+00  14 6.89641e-01  
 52.5 7.2137e+00  14 6.90781e-01  
 52.6 7.2463e+00  14 6.92517e-01  
 52.7 7.2656e+00  14 6.93543e-01  
 52.8 7.2864e+00  14 6.94656e-01  
 52.9 7.3020e+00  14 6.95492e-01  
 53.0 7.3218e+00  14 6.96552e-01  
 53.1 7.3385e+00  14 6.97450e-01  
 53.2 7.3541e+00  14 6.98286e-01  
 53.3 7.3688e+00  14 6.99077e-01  
 53.4 7.3864e+00  14 7.00021e-01  
 53.5 7.4121e+00  14 7.01405e-01  
 53.6 7.4389e+00  14 7.02850e-01  
 53.7 7.4764e+00  14 7.04879e-01  
 53.8 7.5073e+00  14 7.06547e-01  
 53.9 7.5321e+00  14 7.07890e-01  
 54.0 7.5519e+00  14 7.08963e-01  
 54.1 7.5834e+00  14 7.10673e-01  
 54.2 7.5999e+00  14 7.11572e-01  
 54.3 7.6282e+00  14 7.13110e-01  
 54.4 7.6729e+00  14 7.15543e-01  
 54.5 7.6863e+00  14 7.16272e-01  
 54.6 7.7109e+00  14 7.17613e-01  
 54.7 7.7223e+00  14 7.18234e-01  
 54.8 7.7404e+00  14 7.19223e-01  
 54.9 7.7518e+00  14 7.19845e-01  
 55.0 7.7745e+00  14 7.21088e-01  
 55.1 7.7919e+00  14 7.22038e-01  
 55.2 7.8260e+00  14 7.23902e-01  
 55.3 7.8488e+00  14 7.25154e-01  
 55.4 7.8896e+00  14 7.27391e-01  
 55.5 7.9235e+00  14 7.29251e-01  
 55.6 7.9496e+00  14 7.30686e-01  
 55.7 7.9785e+00  14 7.32274e-01  
 55.8 8.0106e+00  14 7.34035e-01  
 55.9 8.0358e+00  14 7.35420e-01  
 56.0 8.0598e+00  14 7.36739e-01  
 56.1 8.0730e+00  14 7.37466e-01  
 56.2 8.1184e+00  14 7.39962e-01  
 56.3 8.1525e+00  14 7.41842e-01  
 56.4 8.1677e+00  14 7.42678e-01  
 56.5 8.1862e+00  14 7.43694e-01  
 56.6 8.2043e+00  14 7.44690e-01  
 56.7 7.3774e+00  14 6.99539e-01  
 56.8 7.3926e+00  14 7.00356e-01  
 56.9 7.3765e+00  14 6.99489e-01  
 57.0 8.2909e+00  14 7.49460e-01  
 57.1 8.3270e+00  14 7.51445e-01  
 57.2 8.3478e+00  14 7.52592e-01  
 57.3 8.3914e+00  14 7.54992e-01  
 57.4 8.4316e+00  14 7.57207e-01  
 57.5 8.4550e+00  14 7.58496e-01  
 57.6 8.4951e+00  14 7.60710e-01  
 57.7 8.5163e+00  14 7.61878e-01  
 57.8 8.5457e+00  14 7.63499e-01  
 57.9 8.5728e+00  14 7.64991e-01  
 58.0 8.6113e+00  14 7.67114e-01  
 58.1 8.6337e+00  14 7.68348e-01  
 58.2 8.6670e+00  14 7.70184e-01  
 58.3 8.6835e+00  14 7.71096e-01  
 58.4 8.7052e+00  14 7.72290e-01  
 58.5 8.7274e+00  14 7.73514e-01  
 58.6 8.7476e+00  14 7.74626e-01  
 58.7 8.7675e+00  14 7.75718e-01  
 58.8 8.8016e+00  14 7.77597e-01  
 58.9 8.8338e+00  14 7.79371e-01  
 59.0 8.8697e+00  14 7.81346e-01  
 59.1 8.8992e+00  14 7.82964e-01  
 59.2 8.9312e+00  14 7.84724e-01  
 59.3 8.9802e+00  14 7.87419e-01  
 59.4 9.0150e+00  14 7.89324e-01  
 59.5 9.0403e+00  14 7.90716e-01  
 59.6 9.0756e+00  14 7.92651e-01  
 59.7 9.1006e+00  14 7.94022e-01  
 59.8 9.1292e+00  14 7.95593e-01  
 59.9 9.1580e+00  14 7.97167e-01  
 60.0 9.1945e+00  14 7.99170e-01  
 60.1 9.2446e+00  14 8.01912e-01  
 60.2 9.2605e+00  14 8.02786e-01  
