 15.1 1.3207e+00  13 4.96290e-02  
 15.2 1.3332e+00  13 5.12358e-02  
 15.3 1.3404e+00  13 5.21219e-02  
 15.4 1.3477e+00  13 5.30956e-02  
 15.5 1.3549e+00  13 5.39275e-02  
 15.6 1.3621e+00  13 5.48802e-02  
 15.7 1.3693e+00  13 5.59145e-02  
 15.8 1.3765e+00  13 5.67250e-02  
 15.9 1.3837e+00  13 5.78936e-02  
 16.0 1.3909e+00  13 5.84930e-02  
 16.1 1.3980e+00  13 5.96984e-02  
 16.2 1.4051e+00  13 6.04286e-02  
 16.3 1.4122e+00  13 6.16232e-02  
 16.4 1.4193e+00  13 6.24484e-02  
 16.5 1.4265e+00  13 6.33853e-02  
 16.6 1.4338e+00  13 6.43703e-02  
 16.7 1.4406e+00  13 6.52231e-02  
 16.8 1.4477e+00  13 6.63524e-02  
 16.9 1.4548e+00  13 6.70381e-02  
 17.0 1.4693e+00  13 6.86418e-02  
 17.1 1.4766e+00  13 7.00969e-02  
 17.2 1.4839e+00  13 7.05108e-02  
 17.3 1.4911e+00  13 7.19063e-02  
 17.4 1.4984e+00  13 7.22933e-02  
 17.5 1.5056e+00  13 7.35894e-02  
 17.6 1.5129e+00  13 7.41928e-02  
 17.7 1.5195e+00  13 7.53350e-02  
 17.8 1.5267e+00  13 7.59640e-02  
 17.9 1.5338e+00  13 7.70187e-02  
 18.0 1.5410e+00  13 7.77967e-02  
 18.1 1.5481e+00  13 7.88720e-02  
 18.2 1.5553e+00  13 7.97311e-02  
 18.3 1.5625e+00  13 8.07451e-02  
 18.4 1.5697e+00  13 8.16002e-02  
 18.5 1.5768e+00  13 8.25656e-02  
 18.6 1.5840e+00  13 8.35933e-02  
 18.7 1.5911e+00  13 8.45356e-02  
 18.8 1.5982e+00  13 8.56140e-02  
 18.9 1.6053e+00  13 8.64887e-02  
 19.0 1.6124e+00  13 8.75591e-02  
 19.1 1.6194e+00  13 8.85600e-02  
 19.2 1.6265e+00  13 8.96459e-02  
 19.3 1.6336e+00  13 9.06871e-02  
 19.4 1.6406e+00  13 9.17705e-02  
 19.5 1.6708e+00  13 9.63598e-02  
 19.6 1.6783e+00  13 9.75436e-02  
 19.7 1.6857e+00  13 9.87388e-02  
 19.8 1.6793e+00  13 9.77128e-02  
 19.9 1.6866e+00  13 9.88889e-02  
 20.0 1.6935e+00  13 1.00028e-01  
