 15.1 1.4353e+00  13 4.45312e-02  
 15.2 1.4430e+00  13 4.47290e-02  
 15.3 1.4506e+00  13 4.50242e-02  
 15.4 1.4582e+00  13 4.54041e-02  
 15.5 1.4659e+00  13 4.57801e-02  
 15.6 1.4735e+00  13 4.61754e-02  
 15.7 1.4811e+00  13 4.65594e-02  
 15.8 1.4888e+00  13 4.69469e-02  
 15.9 1.4964e+00  13 4.73312e-02  
 16.0 1.5040e+00  13 4.77117e-02  
 16.1 1.5116e+00  13 4.81350e-02  
 16.2 1.5193e+00  13 4.85103e-02  
 16.3 1.5269e+00  13 4.88826e-02  
 16.4 1.5345e+00  13 4.92520e-02  
 16.5 1.5422e+00  13 4.96182e-02  
 16.6 1.5498e+00  13 4.99810e-02  
 16.7 1.5574e+00  13 5.03416e-02  
 16.8 1.5650e+00  13 5.06993e-02  
 16.9 1.5727e+00  13 5.10544e-02  
 17.0 1.5803e+00  13 5.14068e-02  
 17.1 1.5879e+00  13 5.17497e-02  
 17.2 1.5955e+00  13 5.20924e-02  
 17.3 1.6032e+00  13 5.24369e-02  
 17.4 1.6108e+00  13 5.27790e-02  
 17.5 1.6184e+00  13 5.31184e-02  
 17.6 1.6260e+00  13 5.34554e-02  
 17.7 1.6336e+00  13 5.38497e-02  
 17.8 1.6413e+00  13 5.41833e-02  
 17.9 1.6489e+00  13 5.45146e-02  
 18.0 1.6565e+00  13 5.48444e-02  
 18.1 1.6641e+00  13 5.51726e-02  
 18.2 1.6717e+00  13 5.54982e-02  
 18.3 1.6793e+00  13 5.58188e-02  
 18.4 1.6869e+00  13 5.61298e-02  
 18.5 1.6945e+00  13 5.64493e-02  
 18.6 1.7021e+00  13 5.67667e-02  
 18.7 1.7097e+00  13 5.70824e-02  
 18.8 1.7174e+00  13 5.74654e-02  
 18.9 1.7250e+00  13 5.77793e-02  
 19.0 1.7341e+00  13 5.82205e-02  
 19.1 1.7464e+00  13 5.89103e-02  
 19.2 1.7587e+00  13 5.96040e-02  
 19.3 1.7711e+00  13 6.03024e-02  
 19.4 1.7836e+00  13 6.10029e-02  
 19.5 1.7962e+00  13 6.16958e-02  
 19.6 1.8089e+00  13 6.24062e-02  
 19.7 1.8216e+00  13 6.31218e-02  
 19.8 1.8345e+00  13 6.38419e-02  
 19.9 1.8475e+00  13 6.46459e-02  
 20.0 1.8605e+00  13 6.53762e-02  
 20.1 1.8737e+00  13 6.61126e-02  
 20.2 1.8869e+00  13 6.68534e-02  
 20.3 1.9003e+00  13 6.75994e-02  
 20.4 1.9137e+00  13 6.83513e-02  
 20.5 1.6608e+01  14 1.00000e+00  
 20.6 1.6664e+01  14 1.00000e+00  
 20.7 1.6719e+01  14 1.00000e+00  
 20.8 1.6753e+01  14 1.00000e+00  
 20.9 1.6808e+01  14 1.00000e+00  
 21.0 1.6861e+01  14 1.00000e+00  
 21.1 1.6915e+01  14 1.00000e+00  
 21.2 1.6968e+01  14 1.00000e+00  
 21.3 1.7020e+01  14 1.00000e+00  
 21.4 1.7076e+01  14 1.00000e+00  
 21.5 1.7129e+01  14 1.00000e+00  
 21.6 1.7180e+01  14 1.00000e+00  
 21.7 1.7208e+01  14 1.00000e+00  
 21.8 1.7258e+01  14 1.00000e+00  
 21.9 1.7308e+01  14 1.00000e+00  
 22.0 1.7357e+01  14 1.00000e+00  
 22.1 1.7405e+01  14 1.00000e+00  
 22.2 1.7453e+01  14 1.00000e+00  
 22.3 1.7507e+01  14 1.00000e+00  
 22.4 1.7554e+01  14 1.00000e+00  
 22.5 1.7577e+01  14 1.00000e+00  
 22.6 1.7623e+01  14 1.00000e+00  
 22.7 1.7669e+01  14 1.00000e+00  
 22.8 1.7714e+01  14 1.00000e+00  
 22.9 1.7758e+01  14 1.00000e+00  
 23.0 1.7802e+01  14 1.00000e+00  
 23.1 1.7846e+01  14 1.00000e+00  
 23.2 1.7895e+01  14 1.00000e+00  
 23.3 1.7938e+01  14 1.00000e+00  
 23.4 1.7954e+01  14 1.00000e+00  
 23.5 5.5118e+00  14 2.69764e-01  
 23.6 5.6091e+00  14 2.74795e-01  
 23.7 5.7072e+00  14 2.79863e-01  
 23.8 5.8061e+00  14 2.84965e-01  
 23.9 5.9059e+00  14 2.90100e-01  
 24.0 6.0068e+00  14 2.95162e-01  
 24.1 6.1082e+00  14 3.00358e-01  
 24.2 6.2089e+00  14 3.05991e-01  
 24.3 6.3118e+00  14 3.11251e-01  
 24.4 6.4153e+00  14 3.16545e-01  
 24.5 6.5197e+00  14 3.21870e-01  
 24.6 6.6248e+00  14 3.27228e-01  
 24.7 6.7307e+00  14 3.32619e-01  
 24.8 6.8378e+00  14 3.37972e-01  
 24.9 6.9421e+00  14 3.43782e-01  
 25.0 7.0499e+00  14 3.49257e-01  
 25.1 7.1585e+00  14 3.54762e-01  
 25.2 7.2677e+00  14 3.60303e-01  
 25.3 7.3776e+00  14 3.65873e-01  
 25.4 7.4882e+00  14 3.71476e-01  
 25.5 7.5994e+00  14 3.77107e-01  
 25.6 7.7122e+00  14 3.82700e-01  
 25.7 7.8202e+00  14 3.88783e-01  
 25.8 7.9331e+00  14 3.94495e-01  
 25.9 8.0468e+00  14 4.00236e-01  
 26.0 8.1609e+00  14 4.06007e-01  
 26.1 8.2757e+00  14 4.11811e-01  
 26.2 8.3910e+00  14 4.17643e-01  
 26.3 8.5067e+00  14 4.23508e-01  
 26.4 8.6253e+00  14 4.29296e-01  
 26.5 8.7335e+00  14 4.35604e-01  
 26.6 8.8507e+00  14 4.41540e-01  
 26.7 8.9685e+00  14 4.47505e-01  
 26.8 9.0866e+00  14 4.53502e-01  
 26.9 9.2053e+00  14 4.59525e-01  
 27.0 9.3244e+00  14 4.65576e-01  
