 15.1 1.4545e+00  13 4.44378e-02  
 15.2 1.4620e+00  13 4.47835e-02  
 15.3 1.4695e+00  13 4.51249e-02  
 15.4 1.4769e+00  13 4.54620e-02  
 15.5 1.4844e+00  13 4.57951e-02  
 15.6 1.4918e+00  13 4.61240e-02  
 15.7 1.4993e+00  13 4.64489e-02  
 15.8 1.5067e+00  13 4.67700e-02  
 15.9 1.5142e+00  13 4.70872e-02  
 16.0 1.5216e+00  13 4.74006e-02  
 16.1 1.5291e+00  13 4.77103e-02  
 16.2 1.5365e+00  13 4.80164e-02  
 16.3 1.5440e+00  13 4.83189e-02  
 16.4 1.5514e+00  13 4.86179e-02  
 16.5 1.5588e+00  13 4.89135e-02  
 16.6 1.5663e+00  13 4.92056e-02  
 16.7 1.5737e+00  13 4.94945e-02  
 16.8 1.5811e+00  13 4.97801e-02  
 16.9 1.5886e+00  13 5.00624e-02  
 17.0 1.5960e+00  13 5.03415e-02  
 17.1 1.6034e+00  13 5.06176e-02  
 17.2 1.6109e+00  13 5.08907e-02  
 17.3 1.6183e+00  13 5.11607e-02  
 17.4 1.6257e+00  13 5.14277e-02  
 17.5 1.6332e+00  13 5.16919e-02  
 17.6 1.6406e+00  13 5.19533e-02  
 17.7 1.6495e+00  13 5.23275e-02  
 17.8 1.6614e+00  13 5.28642e-02  
 17.9 1.6734e+00  13 5.34701e-02  
 18.0 1.6855e+00  13 5.40776e-02  
 18.1 1.6977e+00  13 5.46867e-02  
 18.2 1.7100e+00  13 5.52974e-02  
 18.3 1.7224e+00  13 5.59098e-02  
 18.4 1.7349e+00  13 5.65240e-02  
 18.5 1.7475e+00  13 5.71399e-02  
 18.6 1.7602e+00  13 5.77577e-02  
 18.7 1.7729e+00  13 5.83775e-02  
 18.8 1.7858e+00  13 5.90000e-02  
 18.9 1.7988e+00  13 5.96238e-02  
 19.0 1.8118e+00  13 6.02496e-02  
 19.1 1.8250e+00  13 6.08776e-02  
 19.2 1.8383e+00  13 6.15077e-02  
 19.3 1.8516e+00  13 6.21400e-02  
 19.4 1.8651e+00  13 6.27746e-02  
 19.5 1.8787e+00  13 6.34115e-02  
 19.6 1.8924e+00  13 6.40508e-02  
 19.7 1.9062e+00  13 6.46925e-02  
 19.8 1.9200e+00  13 6.53367e-02  
 19.9 1.7466e+01  14 1.00000e+00  
 20.0 1.7551e+01  14 1.00000e+00  
 20.1 1.7635e+01  14 1.00000e+00  
 20.2 1.7720e+01  14 1.00000e+00  
 20.3 1.7804e+01  14 1.00000e+00  
 20.4 1.7888e+01  14 1.00000e+00  
 20.5 1.7973e+01  14 1.00000e+00  
 20.6 1.8057e+01  14 1.00000e+00  
 20.7 1.8141e+01  14 1.00000e+00  
 20.8 1.8225e+01  14 1.00000e+00  
 20.9 1.8310e+01  14 1.00000e+00  
 21.0 1.8394e+01  14 1.00000e+00  
 21.1 1.8478e+01  14 1.00000e+00  
 21.2 1.8562e+01  14 1.00000e+00  
 21.3 1.8646e+01  14 1.00000e+00  
 21.4 1.8730e+01  14 1.00000e+00  
 21.5 1.8814e+01  14 1.00000e+00  
 21.6 1.8898e+01  14 1.00000e+00  
 21.7 1.8981e+01  14 1.00000e+00  
 21.8 1.9065e+01  14 1.00000e+00  
 21.9 1.9149e+01  14 1.00000e+00  
 22.0 1.9233e+01  14 1.00000e+00  
 22.1 1.9316e+01  14 1.00000e+00  
 22.2 1.9400e+01  14 1.00000e+00  
 22.3 1.9484e+01  14 1.00000e+00  
 22.4 1.9567e+01  14 1.00000e+00  
 22.5 1.9651e+01  14 1.00000e+00  
 22.6 1.9734e+01  14 1.00000e+00  
 22.7 5.5459e+00  14 2.45584e-01  
 22.8 5.6636e+00  14 2.50700e-01  
 22.9 5.7829e+00  14 2.55858e-01  
 23.0 5.9039e+00  14 2.61058e-01  
 23.1 6.0266e+00  14 2.66299e-01  
 23.2 6.1509e+00  14 2.71582e-01  
 23.3 6.2769e+00  14 2.76907e-01  
 23.4 6.4045e+00  14 2.82272e-01  
 23.5 6.5339e+00  14 2.87678e-01  
 23.6 6.6649e+00  14 2.93125e-01  
 23.7 6.7976e+00  14 2.98613e-01  
 23.8 6.9321e+00  14 3.04141e-01  
 23.9 7.0682e+00  14 3.09709e-01  
 24.0 7.2060e+00  14 3.15317e-01  
 24.1 7.3456e+00  14 3.20964e-01  
 24.2 7.4869e+00  14 3.26652e-01  
 24.3 7.6299e+00  14 3.32379e-01  
 24.4 7.7746e+00  14 3.38145e-01  
 24.5 7.9211e+00  14 3.43951e-01  
 24.6 8.0693e+00  14 3.49796e-01  
 24.7 8.2193e+00  14 3.55679e-01  
