 15.1 1.4590e+00  13 4.50206e-02  
 15.2 1.4665e+00  13 4.53708e-02  
 15.3 1.4740e+00  13 4.56663e-02  
 15.4 1.4815e+00  13 4.60071e-02  
 15.5 1.4890e+00  13 4.63437e-02  
 15.6 1.4965e+00  13 4.66763e-02  
 15.7 1.5040e+00  13 4.70049e-02  
 15.8 1.5115e+00  13 4.73295e-02  
 15.9 1.5190e+00  13 4.76504e-02  
 16.0 1.5265e+00  13 4.79674e-02  
 16.1 1.5340e+00  13 4.82807e-02  
 16.2 1.5415e+00  13 4.85903e-02  
 16.3 1.5490e+00  13 4.88964e-02  
 16.4 1.5565e+00  13 4.91989e-02  
 16.5 1.5639e+00  13 4.94979e-02  
 16.6 1.5714e+00  13 4.97935e-02  
 16.7 1.5789e+00  13 5.00859e-02  
 16.8 1.5864e+00  13 5.03749e-02  
 16.9 1.5939e+00  13 5.06607e-02  
 17.0 1.6013e+00  13 5.09434e-02  
 17.1 1.6088e+00  13 5.12229e-02  
 17.2 1.6163e+00  13 5.14993e-02  
 17.3 1.6238e+00  13 5.17728e-02  
 17.4 1.6312e+00  13 5.20432e-02  
 17.5 1.6387e+00  13 5.23108e-02  
 17.6 1.6462e+00  13 5.25755e-02  
 17.7 1.6536e+00  13 5.28374e-02  
 17.8 1.6611e+00  13 5.30964e-02  
 17.9 1.6685e+00  13 5.33527e-02  
 18.0 1.6760e+00  13 5.36064e-02  
 18.1 1.6851e+00  13 5.39868e-02  
 18.2 1.6972e+00  13 5.45923e-02  
 18.3 1.7094e+00  13 5.51995e-02  
 18.4 1.7217e+00  13 5.58084e-02  
 18.5 1.7341e+00  13 5.63373e-02  
 18.6 1.7466e+00  13 5.69483e-02  
 18.7 1.7592e+00  13 5.75612e-02  
 18.8 1.7719e+00  13 5.81760e-02  
 18.9 1.7847e+00  13 5.87928e-02  
 19.0 1.7975e+00  13 5.94116e-02  
 19.1 1.8105e+00  13 6.00324e-02  
 19.2 1.8236e+00  13 6.06553e-02  
 19.3 1.8367e+00  13 6.12804e-02  
 19.4 1.8500e+00  13 6.19078e-02  
 19.5 1.8634e+00  13 6.25373e-02  
 19.6 1.8768e+00  13 6.31692e-02  
 19.7 1.8904e+00  13 6.38034e-02  
 19.8 1.9041e+00  13 6.44400e-02  
 19.9 1.9178e+00  13 6.50791e-02  
 20.0 1.7492e+01  14 1.00000e+00  
 20.1 1.7575e+01  14 1.00000e+00  
 20.2 1.7659e+01  14 1.00000e+00  
 20.3 1.7742e+01  14 1.00000e+00  
 20.4 1.7826e+01  14 1.00000e+00  
 20.5 1.7910e+01  14 1.00000e+00  
 20.6 1.7993e+01  14 1.00000e+00  
 20.7 1.8077e+01  14 1.00000e+00  
 20.8 1.8160e+01  14 1.00000e+00  
 20.9 1.8244e+01  14 1.00000e+00  
 21.0 1.8327e+01  14 1.00000e+00  
 21.1 1.8410e+01  14 1.00000e+00  
 21.2 1.8494e+01  14 1.00000e+00  
 21.3 1.8577e+01  14 1.00000e+00  
 21.4 1.8660e+01  14 1.00000e+00  
 21.5 1.8743e+01  14 1.00000e+00  
 21.6 1.8826e+01  14 1.00000e+00  
 21.7 1.8909e+01  14 1.00000e+00  
 21.8 1.8993e+01  14 1.00000e+00  
 21.9 1.9075e+01  14 1.00000e+00  
 22.0 1.9158e+01  14 1.00000e+00  
 22.1 1.9241e+01  14 1.00000e+00  
 22.2 1.9324e+01  14 1.00000e+00  
 22.3 1.9407e+01  14 1.00000e+00  
 22.4 1.9490e+01  14 1.00000e+00  
 22.5 1.9573e+01  14 1.00000e+00  
 22.6 1.9655e+01  14 1.00000e+00  
 22.7 1.9738e+01  14 1.00000e+00  
 22.8 5.5048e+00  14 2.43378e-01  
 22.9 5.6208e+00  14 2.48421e-01  
 23.0 5.7383e+00  14 2.53504e-01  
