 15.1 1.2751e+00  13 3.12105e-02  
 15.2 1.2919e+00  13 3.22999e-02  
 15.3 1.2984e+00  13 3.27154e-02  
 15.4 1.3049e+00  13 3.31239e-02  
 15.5 1.3114e+00  13 3.35277e-02  
 15.6 1.3178e+00  13 3.39268e-02  
 15.7 1.3242e+00  13 3.43207e-02  
 15.8 1.3307e+00  13 3.47101e-02  
 15.9 1.3371e+00  13 3.50953e-02  
 16.0 1.3435e+00  13 3.54773e-02  
 16.1 1.3498e+00  13 3.58545e-02  
 16.2 1.3562e+00  13 3.62264e-02  
 16.3 1.3625e+00  13 3.65956e-02  
 16.4 1.3689e+00  13 3.69620e-02  
 16.5 1.3752e+00  13 3.73245e-02  
 16.6 1.3815e+00  13 3.76822e-02  
 16.7 1.3878e+00  13 3.80362e-02  
 16.8 1.4079e+00  13 3.91433e-02  
 16.9 1.4143e+00  13 3.94948e-02  
 17.0 1.4208e+00  13 3.98432e-02  
 17.1 1.4273e+00  13 4.01878e-02  
 17.2 1.4337e+00  13 4.05287e-02  
 17.3 1.4401e+00  13 4.08660e-02  
 17.4 1.4465e+00  13 4.11996e-02  
 17.5 1.4529e+00  13 4.15296e-02  
 17.6 1.4592e+00  13 4.18560e-02  
 17.7 1.4656e+00  13 4.21789e-02  
 17.8 1.4719e+00  13 4.24978e-02  
 17.9 1.4782e+00  13 4.28147e-02  
 18.0 1.4845e+00  13 4.31303e-02  
 18.1 1.4908e+00  13 4.34423e-02  
 18.2 1.4971e+00  13 4.37512e-02  
 18.3 1.5034e+00  13 4.40573e-02  
 18.4 1.5097e+00  13 4.43604e-02  
 18.5 1.5159e+00  13 4.46605e-02  
 18.6 1.5221e+00  13 4.49564e-02  
 18.7 1.5283e+00  13 4.52501e-02  
 18.8 1.5345e+00  13 4.55409e-02  
 18.9 1.5407e+00  13 4.58289e-02  
 19.0 1.5468e+00  13 4.61139e-02  
 19.1 1.5716e+00  13 4.72486e-02  
 19.2 1.5780e+00  13 4.75339e-02  
 19.3 1.5843e+00  13 4.78156e-02  
 19.4 1.5906e+00  13 4.80951e-02  
