 15.1 1.2922e+00  13 4.51533e-02  
 15.2 1.2988e+00  13 4.59255e-02  
 15.3 1.3055e+00  13 4.66962e-02  
 15.4 1.3121e+00  13 4.74662e-02  
 15.5 1.3187e+00  13 4.82340e-02  
 15.6 1.3253e+00  13 4.90000e-02  
 15.7 1.3416e+00  13 5.08830e-02  
 15.8 1.3484e+00  13 5.16697e-02  
 15.9 1.3551e+00  13 5.24574e-02  
 16.0 1.3619e+00  13 5.32440e-02  
 16.1 1.3687e+00  13 5.40302e-02  
 16.2 1.3754e+00  13 5.48155e-02  
 16.3 1.3821e+00  13 5.55993e-02  
 16.4 1.3888e+00  13 5.63836e-02  
 16.5 1.3955e+00  13 5.71670e-02  
 16.6 1.4021e+00  13 5.79337e-02  
 16.7 1.4088e+00  13 5.87137e-02  
 16.8 1.4154e+00  13 5.94916e-02  
 16.9 1.4220e+00  13 6.02688e-02  
 17.0 1.4286e+00  13 6.10422e-02  
 17.1 1.4351e+00  13 6.18171e-02  
 17.2 1.4417e+00  13 6.25936e-02  
 17.3 1.4483e+00  13 6.33689e-02  
 17.4 1.4548e+00  13 6.41445e-02  
 17.5 1.4613e+00  13 6.49179e-02  
 17.6 1.4807e+00  13 6.72272e-02  
 17.7 1.4874e+00  13 6.80293e-02  
 17.8 1.4941e+00  13 6.88321e-02  
 17.9 1.5007e+00  13 6.96307e-02  
 18.0 1.5074e+00  13 7.04386e-02  
 18.1 1.5141e+00  13 7.12454e-02  
 18.2 1.5208e+00  13 7.20533e-02  
 18.3 1.5274e+00  13 7.28602e-02  
 18.4 1.5340e+00  13 7.36681e-02  
 18.5 1.5406e+00  13 7.44767e-02  
 18.6 1.5472e+00  13 7.52859e-02  
 18.7 1.5538e+00  13 7.60961e-02  
 18.8 1.5604e+00  13 7.69034e-02  
 18.9 1.5669e+00  13 7.77147e-02  
 19.0 1.5735e+00  13 7.85257e-02  
 19.1 1.5800e+00  13 7.93387e-02  
 19.2 1.5865e+00  13 8.01503e-02  
 19.3 1.5930e+00  13 8.09641e-02  
 19.4 1.5994e+00  13 8.17781e-02  
 19.5 1.6059e+00  13 8.25919e-02  
 19.6 1.6123e+00  13 8.34048e-02  
 19.7 1.6187e+00  13 8.42194e-02  
 19.8 1.6251e+00  13 8.50371e-02  
 19.9 1.6315e+00  13 8.58553e-02  
 20.0 1.6379e+00  13 8.66768e-02  
 20.1 1.6442e+00  13 8.74974e-02  
 20.2 1.6506e+00  13 8.83201e-02  
 20.3 1.6748e+00  13 9.14866e-02  
 20.4 1.6813e+00  13 9.23491e-02  
 20.5 1.6878e+00  13 9.32156e-02  
 20.6 1.6943e+00  13 9.40822e-02  
 20.7 1.7008e+00  13 9.49524e-02  
 20.8 1.7073e+00  13 9.58228e-02  
 20.9 1.7137e+00  13 9.66977e-02  
 21.0 1.7202e+00  13 9.75715e-02  
 21.1 1.7266e+00  13 9.84514e-02  
 21.2 1.7330e+00  13 9.93290e-02  
 21.3 1.7394e+00  13 1.00215e-01  
 21.4 1.7458e+00  13 1.01099e-01  
 21.5 1.7522e+00  13 1.01989e-01  
 21.6 1.7586e+00  13 1.02878e-01  
 21.7 1.7649e+00  13 1.03772e-01  
 21.8 1.7715e+00  13 1.04716e-01  
 21.9 1.7811e+00  13 1.06209e-01  
 22.0 1.7906e+00  13 1.07720e-01  
 22.1 1.8005e+00  13 1.09304e-01  
 22.2 1.8102e+00  13 1.10873e-01  
 22.3 1.8199e+00  13 1.12458e-01  
 22.4 1.8297e+00  13 1.14063e-01  
 22.5 1.8395e+00  13 1.15688e-01  
 22.6 1.8493e+00  13 1.17333e-01  
 22.7 1.8591e+00  13 1.18993e-01  
 22.8 1.8690e+00  13 1.20675e-01  
 22.9 1.8788e+00  13 1.22375e-01  
 23.0 1.8887e+00  13 1.24096e-01  
 23.1 1.8986e+00  13 1.25837e-01  
 23.2 1.9085e+00  13 1.27600e-01  
 23.3 1.9167e+00  13 1.29063e-01  
 23.4 9.1874e+00  14 1.00000e+00  
 23.5 9.1615e+00  14 1.00000e+00  
 23.6 9.1351e+00  14 1.00000e+00  
 23.7 9.1085e+00  14 1.00000e+00  
 23.8 9.0814e+00  14 1.00000e+00  
 23.9 9.0540e+00  14 1.00000e+00  
 24.0 9.0262e+00  14 1.00000e+00  
 24.1 8.9981e+00  14 1.00000e+00  
 24.2 8.9697e+00  14 1.00000e+00  
 24.3 8.9409e+00  14 1.00000e+00  
 24.4 8.9119e+00  14 1.00000e+00  
 24.5 8.8826e+00  14 1.00000e+00  
 24.6 8.8529e+00  14 1.00000e+00  
 24.7 8.8230e+00  14 1.00000e+00  
 24.8 8.6438e+00  14 1.00000e+00  
 24.9 8.6104e+00  14 1.00000e+00  
 25.0 8.5770e+00  14 1.00000e+00  
 25.1 8.5434e+00  14 1.00000e+00  
 25.2 8.5097e+00  14 1.00000e+00  
 25.3 8.4846e+00  14 1.00000e+00  
 25.4 8.4511e+00  14 1.00000e+00  
 25.5 8.4178e+00  14 1.00000e+00  
 25.6 8.3846e+00  14 1.00000e+00  
 25.7 8.3517e+00  14 1.00000e+00  
 25.8 8.3193e+00  14 1.00000e+00  
 25.9 8.2878e+00  14 1.00000e+00  
 26.0 8.2576e+00  14 1.00000e+00  
 26.1 8.2314e+00  14 1.00000e+00  
 26.2 8.2152e+00  14 1.00000e+00  
