 15.1 1.3289e+00  13 4.90077e-02  
 15.2 1.3361e+00  13 4.98364e-02  
 15.3 1.3434e+00  13 5.06601e-02  
 15.4 1.3506e+00  13 5.14837e-02  
 15.5 1.3578e+00  13 5.23086e-02  
 15.6 1.3653e+00  13 5.31531e-02  
 15.7 1.3725e+00  13 5.39816e-02  
 15.8 1.3797e+00  13 5.47951e-02  
 15.9 1.3869e+00  13 5.55969e-02  
 16.0 1.3941e+00  13 5.64242e-02  
 16.1 1.4014e+00  13 5.72530e-02  
 16.2 1.4086e+00  13 5.80839e-02  
 16.3 1.4158e+00  13 5.89155e-02  
 16.4 1.4230e+00  13 5.97489e-02  
 16.5 1.4298e+00  13 6.05504e-02  
 16.6 1.4371e+00  13 6.13861e-02  
 16.7 1.4505e+00  13 6.29191e-02  
 16.8 1.4578e+00  13 6.37711e-02  
 16.9 1.4652e+00  13 6.46480e-02  
 17.0 1.4726e+00  13 6.55230e-02  
 17.1 1.4799e+00  13 6.64007e-02  
 17.2 1.4867e+00  13 6.71774e-02  
 17.3 1.4940e+00  13 6.80323e-02  
 17.4 1.5013e+00  13 6.89135e-02  
 17.5 1.5086e+00  13 6.97958e-02  
 17.6 1.5159e+00  13 7.06838e-02  
 17.7 1.5231e+00  13 7.15729e-02  
 17.8 1.5304e+00  13 7.24441e-02  
 17.9 1.5376e+00  13 7.33040e-02  
 18.0 1.5449e+00  13 7.42050e-02  
 18.1 1.5521e+00  13 7.51104e-02  
 18.2 1.5593e+00  13 7.60208e-02  
 18.3 1.5665e+00  13 7.69368e-02  
 18.4 1.5737e+00  13 7.78279e-02  
 18.5 1.5809e+00  13 7.87089e-02  
 18.6 1.5881e+00  13 7.96359e-02  
 18.7 1.5945e+00  13 8.04665e-02  
 18.8 1.6016e+00  13 8.14027e-02  
 18.9 1.6088e+00  13 8.23481e-02  
 19.0 1.6367e+00  13 8.60257e-02  
 19.1 1.6442e+00  13 8.70540e-02  
 19.2 1.6517e+00  13 8.80908e-02  
 19.3 1.6592e+00  13 8.91115e-02  
 19.4 1.6667e+00  13 9.00986e-02  
 19.5 1.6741e+00  13 9.11578e-02  
 19.6 1.6816e+00  13 9.22303e-02  
 19.7 1.6891e+00  13 9.33114e-02  
 19.8 1.6965e+00  13 9.44049e-02  
 19.9 1.7045e+00  13 9.55349e-02  
 20.0 1.6980e+00  13 9.46349e-02  
 20.1 1.7080e+00  13 9.60562e-02  
 20.2 1.7185e+00  13 9.77136e-02  
 20.3 1.7279e+00  13 9.91994e-02  
 20.4 1.7388e+00  13 1.00966e-01  
 20.5 1.7497e+00  13 1.02750e-01  
 20.6 1.7607e+00  13 1.04543e-01  
 20.7 1.7718e+00  13 1.06294e-01  
 20.8 1.7829e+00  13 1.08175e-01  
 20.9 1.7940e+00  13 1.10087e-01  
 21.0 1.8052e+00  13 1.12033e-01  
 21.1 1.8164e+00  13 1.13956e-01  
 21.2 1.8277e+00  13 1.15888e-01  
 21.3 1.8391e+00  13 1.17941e-01  
 21.4 1.8505e+00  13 1.20039e-01  
 21.5 1.8619e+00  13 1.22186e-01  
 21.6 1.8735e+00  13 1.24243e-01  
 21.7 1.8850e+00  13 1.26902e-01  
 21.8 1.8966e+00  13 1.31158e-01  
 21.9 1.9084e+00  13 1.37147e-01  
 22.0 1.9201e+00  13 1.41914e-01  
 22.1 8.2108e+00  14 1.00000e+00  
 22.2 8.0246e+00  14 1.00000e+00  
 22.3 7.7894e+00  14 1.00000e+00  
 22.4 7.5574e+00  14 1.00000e+00  
 22.5 7.3794e+00  14 1.00000e+00  
 22.6 7.3139e+00  14 1.00000e+00  
 22.7 7.3482e+00  14 1.00000e+00  
 22.8 7.4259e+00  14 1.00000e+00  
 22.9 7.4591e+00  14 1.00000e+00  
 23.0 7.4942e+00  14 1.00000e+00  
 23.1 7.5324e+00  14 1.00000e+00  
 23.2 7.6016e+00  14 1.00000e+00  
 23.3 7.6409e+00  14 1.00000e+00  
 23.4 7.6714e+00  14 1.00000e+00  
 23.5 7.7027e+00  14 1.00000e+00  
 23.6 7.7333e+00  14 1.00000e+00  
 23.7 7.7707e+00  14 1.00000e+00  
 23.8 7.8051e+00  14 1.00000e+00  
 23.9 7.8416e+00  14 1.00000e+00  
 24.0 7.8803e+00  14 1.00000e+00  
 24.1 7.9281e+00  14 1.00000e+00  
 24.2 7.9458e+00  14 1.00000e+00  
 24.3 7.9448e+00  14 1.00000e+00  
 24.4 7.9715e+00  14 1.00000e+00  
 24.5 8.0097e+00  14 1.00000e+00  
 24.6 7.7863e+00  14 1.00000e+00  
 24.7 7.8002e+00  14 1.00000e+00  
 24.8 7.8025e+00  14 1.00000e+00  
 24.9 7.8082e+00  14 1.00000e+00  
 25.0 7.8189e+00  14 1.00000e+00  
 25.1 7.8300e+00  14 1.00000e+00  
 25.2 7.8407e+00  14 1.00000e+00  
 25.3 7.8488e+00  14 1.00000e+00  
 25.4 7.8560e+00  14 1.00000e+00  
 25.5 7.8687e+00  14 1.00000e+00  
 25.6 7.8786e+00  14 1.00000e+00  
 25.7 7.8885e+00  14 1.00000e+00  
 25.8 7.8969e+00  14 1.00000e+00  
 25.9 7.9048e+00  14 1.00000e+00  
 26.0 7.9154e+00  14 1.00000e+00  
 26.1 7.9259e+00  14 1.00000e+00  
 26.2 7.9329e+00  14 1.00000e+00  
 26.3 7.9454e+00  14 1.00000e+00  
 26.4 7.9584e+00  14 1.00000e+00  
 26.5 7.9624e+00  14 1.00000e+00  
 26.6 7.9852e+00  14 1.00000e+00  
 26.7 7.9863e+00  14 1.00000e+00  
 26.8 7.9950e+00  14 1.00000e+00  
 26.9 8.0059e+00  14 1.00000e+00  
 27.0 8.0191e+00  14 1.00000e+00  
 27.1 8.0331e+00  14 1.00000e+00  
 27.2 8.0390e+00  14 1.00000e+00  
 27.3 8.0470e+00  14 1.00000e+00  
 27.4 8.0582e+00  14 1.00000e+00  
 27.5 8.0669e+00  14 1.00000e+00  
 27.6 8.0739e+00  14 1.00000e+00  
 27.7 8.0898e+00  14 1.00000e+00  
 27.8 8.1048e+00  14 1.00000e+00  
 27.9 8.1118e+00  14 1.00000e+00  
 28.0 8.1284e+00  14 1.00000e+00  
 28.1 8.1312e+00  14 1.00000e+00  
 28.2 8.1481e+00  14 1.00000e+00  
 28.3 8.1539e+00  14 1.00000e+00  
 28.4 8.1647e+00  14 1.00000e+00  
 28.5 8.1771e+00  14 1.00000e+00  
 28.6 8.1919e+00  14 1.00000e+00  
 28.7 8.1990e+00  14 1.00000e+00  
 28.8 8.2059e+00  14 1.00000e+00  
 28.9 8.2246e+00  14 1.00000e+00  
 29.0 8.2295e+00  14 1.00000e+00  
 29.1 8.2405e+00  14 1.00000e+00  
 29.2 8.2550e+00  14 1.00000e+00  
 29.3 8.2683e+00  14 1.00000e+00  
 29.4 8.2804e+00  14 1.00000e+00  
 29.5 8.2919e+00  14 1.00000e+00  
 29.6 5.4935e+00  14 6.20479e-01  
 29.7 5.5004e+00  14 6.20488e-01  
 29.8 5.5070e+00  14 6.20504e-01  
 29.9 5.5133e+00  14 6.20525e-01  
 30.0 5.5191e+00  14 6.20549e-01  
 30.1 5.5238e+00  14 6.20571e-01  
 30.2 5.5307e+00  14 6.20611e-01  
 30.3 5.5408e+00  14 6.20679e-01  
 30.4 5.5483e+00  14 6.20738e-01  
 30.5 5.5545e+00  14 6.20793e-01  
 30.6 5.5611e+00  14 6.20856e-01  
 30.7 5.5694e+00  14 6.20942e-01  
 30.8 5.5753e+00  14 6.21008e-01  
 30.9 5.5869e+00  14 6.21150e-01  
 31.0 5.5927e+00  14 6.21226e-01  
 31.1 5.5985e+00  14 6.21307e-01  
 31.2 5.6044e+00  14 6.21391e-01  
 31.3 5.6115e+00  14 6.21498e-01  
 31.4 5.6177e+00  14 6.21595e-01  
 31.5 5.6239e+00  14 6.21697e-01  
 31.6 5.6305e+00  14 6.21808e-01  
 31.7 5.6389e+00  14 6.21956e-01  
 31.8 5.6515e+00  14 6.22191e-01  
 31.9 5.6532e+00  14 6.22222e-01  
 32.0 5.6627e+00  14 6.22410e-01  
 32.1 5.6700e+00  14 6.22561e-01  
 32.2 5.6707e+00  14 6.22574e-01  
 32.3 5.6812e+00  14 6.22800e-01  
 32.4 5.6892e+00  14 6.22975e-01  
 32.5 5.6974e+00  14 6.23160e-01  
 32.6 5.7078e+00  14 6.23404e-01  
 32.7 5.7200e+00  14 6.23699e-01  
 32.8 5.7259e+00  14 6.23846e-01  
 32.9 5.7305e+00  14 6.23961e-01  
 33.0 5.7392e+00  14 6.24185e-01  
 33.1 5.7472e+00  14 6.24393e-01  
 33.2 5.7591e+00  14 6.24713e-01  
 33.3 5.7687e+00  14 6.24978e-01  
