 15.1 1.3217e+00  13 4.91978e-02  
 15.2 1.3342e+00  13 5.06854e-02  
 15.3 1.3414e+00  13 5.15128e-02  
 15.4 1.3486e+00  13 5.23771e-02  
 15.5 1.3559e+00  13 5.32425e-02  
 15.6 1.3631e+00  13 5.41106e-02  
 15.7 1.3703e+00  13 5.49739e-02  
 15.8 1.3775e+00  13 5.58108e-02  
 15.9 1.3847e+00  13 5.66922e-02  
 16.0 1.3921e+00  13 5.75800e-02  
 16.1 1.3993e+00  13 5.84665e-02  
 16.2 1.4062e+00  13 5.92608e-02  
 16.3 1.4133e+00  13 6.01371e-02  
 16.4 1.4207e+00  13 6.10380e-02  
 16.5 1.4275e+00  13 6.18804e-02  
 16.6 1.4347e+00  13 6.27323e-02  
 16.7 1.4420e+00  13 6.36208e-02  
 16.8 1.4492e+00  13 6.45448e-02  
 16.9 1.4629e+00  13 6.62117e-02  
 17.0 1.4702e+00  13 6.71038e-02  
 17.1 1.4775e+00  13 6.80464e-02  
 17.2 1.4848e+00  13 6.89699e-02  
 17.3 1.4921e+00  13 6.98441e-02  
 17.4 1.4994e+00  13 7.07758e-02  
 17.5 1.5066e+00  13 7.17083e-02  
 17.6 1.5139e+00  13 7.26448e-02  
 17.7 1.5211e+00  13 7.35869e-02  
 17.8 1.5283e+00  13 7.45249e-02  
 17.9 1.5356e+00  13 7.54174e-02  
 18.0 1.5421e+00  13 7.62796e-02  
 18.1 1.5492e+00  13 7.72308e-02  
 18.2 1.5564e+00  13 7.81908e-02  
 18.3 1.5635e+00  13 7.91545e-02  
 18.4 1.5708e+00  13 8.01404e-02  
 18.5 1.5779e+00  13 8.10846e-02  
 18.6 1.5851e+00  13 8.20266e-02  
 18.7 1.5922e+00  13 8.30168e-02  
 18.8 1.5993e+00  13 8.40148e-02  
 18.9 1.6064e+00  13 8.50177e-02  
 19.0 1.6135e+00  13 8.60286e-02  
 19.1 1.6206e+00  13 8.70125e-02  
 19.2 1.6277e+00  13 8.79800e-02  
 19.3 1.6577e+00  13 9.23814e-02  
 19.4 1.6651e+00  13 9.34389e-02  
 19.5 1.6726e+00  13 9.45796e-02  
 19.6 1.6790e+00  13 9.55754e-02  
 19.7 1.6865e+00  13 9.67371e-02  
 19.8 1.6939e+00  13 9.79094e-02  
 19.9 1.6877e+00  13 9.69234e-02  
 20.0 1.6959e+00  13 9.82066e-02  
 20.1 1.7018e+00  13 9.91037e-02  
 20.2 1.7123e+00  13 1.00764e-01  
