 15.1 1.4486e+00  13 4.38596e-02  
 15.2 1.4560e+00  13 4.42053e-02  
 15.3 1.4635e+00  13 4.45468e-02  
 15.4 1.4709e+00  13 4.48841e-02  
 15.5 1.4783e+00  13 4.52172e-02  
 15.6 1.4858e+00  13 4.55463e-02  
 15.7 1.4932e+00  13 4.58714e-02  
 15.8 1.5006e+00  13 4.61925e-02  
 15.9 1.5080e+00  13 4.65098e-02  
 16.0 1.5155e+00  13 4.68234e-02  
 16.1 1.5229e+00  13 4.71333e-02  
 16.2 1.5303e+00  13 4.74395e-02  
 16.3 1.5377e+00  13 4.77422e-02  
 16.4 1.5451e+00  13 4.80413e-02  
 16.5 1.5525e+00  13 4.83370e-02  
 16.6 1.5600e+00  13 4.86293e-02  
 16.7 1.5674e+00  13 4.89183e-02  
 16.8 1.5748e+00  13 4.92041e-02  
 16.9 1.5822e+00  13 4.94866e-02  
 17.0 1.5896e+00  13 4.97092e-02  
 17.1 1.5970e+00  13 4.99847e-02  
 17.2 1.6044e+00  13 5.02572e-02  
 17.3 1.6118e+00  13 5.05267e-02  
 17.4 1.6195e+00  13 5.08191e-02  
 17.5 1.6313e+00  13 5.14241e-02  
 17.6 1.6431e+00  13 5.20304e-02  
 17.7 1.6550e+00  13 5.26381e-02  
 17.8 1.6671e+00  13 5.32473e-02  
 17.9 1.6792e+00  13 5.38579e-02  
 18.0 1.6914e+00  13 5.44701e-02  
 18.1 1.7037e+00  13 5.50839e-02  
 18.2 1.7161e+00  13 5.56995e-02  
 18.3 1.7286e+00  13 5.63167e-02  
 18.4 1.7411e+00  13 5.69358e-02  
 18.5 1.7538e+00  13 5.75567e-02  
 18.6 1.7666e+00  13 5.81794e-02  
 18.7 1.7795e+00  13 5.88042e-02  
 18.8 1.7925e+00  13 5.94309e-02  
 18.9 1.8055e+00  13 6.00597e-02  
 19.0 1.8187e+00  13 6.06906e-02  
 19.1 1.8320e+00  13 6.13236e-02  
 19.2 1.8454e+00  13 6.19589e-02  
 19.3 1.8589e+00  13 6.25964e-02  
 19.4 1.8724e+00  13 6.32362e-02  
 19.5 1.8861e+00  13 6.38783e-02  
 19.6 1.8999e+00  13 6.45229e-02  
 19.7 1.9138e+00  13 6.51699e-02  
 19.8 1.7398e+01  14 1.00000e+00  
 19.9 1.7483e+01  14 1.00000e+00  
 20.0 1.7567e+01  14 1.00000e+00  
 20.1 1.7652e+01  14 1.00000e+00  
 20.2 1.7736e+01  14 1.00000e+00  
 20.3 1.7821e+01  14 1.00000e+00  
 20.4 1.7905e+01  14 1.00000e+00  
 20.5 1.7990e+01  14 1.00000e+00  
 20.6 1.8074e+01  14 1.00000e+00  
 20.7 1.8159e+01  14 1.00000e+00  
 20.8 1.8243e+01  14 1.00000e+00  
 20.9 1.8327e+01  14 1.00000e+00  
 21.0 1.8411e+01  14 1.00000e+00  
 21.1 1.8496e+01  14 1.00000e+00  
 21.2 1.8580e+01  14 1.00000e+00  
 21.3 1.8664e+01  14 1.00000e+00  
 21.4 1.8748e+01  14 1.00000e+00  
 21.5 1.8832e+01  14 1.00000e+00  
 21.6 1.8916e+01  14 1.00000e+00  
 21.7 1.9000e+01  14 1.00000e+00  
 21.8 1.9084e+01  14 1.00000e+00  
 21.9 1.9168e+01  14 1.00000e+00  
 22.0 1.9252e+01  14 1.00000e+00  
 22.1 1.9336e+01  14 1.00000e+00  
 22.2 1.9420e+01  14 1.00000e+00  
 22.3 1.9503e+01  14 1.00000e+00  
 22.4 1.9587e+01  14 1.00000e+00  
 22.5 1.9671e+01  14 1.00000e+00  
 22.6 5.4972e+00  14 2.43826e-01  
 22.7 5.6148e+00  14 2.48962e-01  
 22.8 5.7342e+00  14 2.54141e-01  
 22.9 5.8551e+00  14 2.59362e-01  
 23.0 5.9778e+00  14 2.64626e-01  
 23.1 6.1021e+00  14 2.69932e-01  
 23.2 6.2281e+00  14 2.75279e-01  
 23.3 6.3558e+00  14 2.80669e-01  
 23.4 6.4852e+00  14 2.86099e-01  
 23.5 6.6164e+00  14 2.91571e-01  
 23.6 6.7492e+00  14 2.97084e-01  
 23.7 6.8837e+00  14 3.02638e-01  
 23.8 7.0199e+00  14 3.08232e-01  
 23.9 7.1579e+00  14 3.13867e-01  
 24.0 7.2976e+00  14 3.19543e-01  
 24.1 7.4390e+00  14 3.25258e-01  
 24.2 7.5822e+00  14 3.31013e-01  
 24.3 7.7271e+00  14 3.36809e-01  
 24.4 7.8738e+00  14 3.42644e-01  
 24.5 8.0223e+00  14 3.48518e-01  
 24.6 8.1725e+00  14 3.54432e-01  
 24.7 8.3245e+00  14 3.60385e-01  
 24.8 8.4782e+00  14 3.66377e-01  
 24.9 8.6338e+00  14 3.72408e-01  
 25.0 8.7911e+00  14 3.78479e-01  
 25.1 8.9503e+00  14 3.84587e-01  
 25.2 9.1112e+00  14 3.90735e-01  
 25.3 9.2740e+00  14 3.96921e-01  
 25.4 9.4385e+00  14 4.03145e-01  
 25.5 9.6049e+00  14 4.09407e-01  
 25.6 9.7731e+00  14 4.15708e-01  
 25.7 9.9432e+00  14 4.22047e-01  
 25.8 1.0115e+01  14 4.28424e-01  
 25.9 1.0289e+01  14 4.34838e-01  
 26.0 1.0464e+01  14 4.41290e-01  
 26.1 1.0642e+01  14 4.47780e-01  
 26.2 1.0821e+01  14 4.54308e-01  
 26.3 1.1002e+01  14 4.60873e-01  
 26.4 1.1186e+01  14 4.67476e-01  
 26.5 1.1371e+01  14 4.74115e-01  
 26.6 1.1557e+01  14 4.80793e-01  
 26.7 1.1746e+01  14 4.87507e-01  
 26.8 1.1937e+01  14 4.94258e-01  
 26.9 1.2129e+01  14 5.01047e-01  
 27.0 1.2324e+01  14 5.07872e-01  
 27.1 1.2520e+01  14 5.14735e-01  
 27.2 1.2719e+01  14 5.21634e-01  
 27.3 1.2919e+01  14 5.28570e-01  
 27.4 1.3121e+01  14 5.35543e-01  
 27.5 1.3326e+01  14 5.42552e-01  
 27.6 1.3532e+01  14 5.49599e-01  
 27.7 1.3740e+01  14 5.56681e-01  
 27.8 1.3950e+01  14 5.63801e-01  
 27.9 1.4162e+01  14 5.70956e-01  
 28.0 1.4376e+01  14 5.78149e-01  
 28.1 1.4592e+01  14 5.85378e-01  
 28.2 1.4810e+01  14 5.92643e-01  
 28.3 1.5031e+01  14 5.99944e-01  
 28.4 1.5253e+01  14 6.07282e-01  
 28.5 1.5477e+01  14 6.14656e-01  
 28.6 1.5703e+01  14 6.22066e-01  
 28.7 1.5931e+01  14 6.29513e-01  
 28.8 1.6162e+01  14 6.36996e-01  
 28.9 1.6394e+01  14 6.44515e-01  
 29.0 1.6629e+01  14 6.52068e-01  
 29.1 1.6865e+01  14 6.59659e-01  
 29.2 1.7104e+01  14 6.67287e-01  
 29.3 1.7344e+01  14 6.74951e-01  
 29.4 1.7587e+01  14 6.82650e-01  
 29.5 1.7832e+01  14 6.90386e-01  
 29.6 1.8079e+01  14 6.98158e-01  
 29.7 1.8328e+01  14 7.05966e-01  
 29.8 1.8579e+01  14 7.13810e-01  
 29.9 1.8832e+01  14 7.21690e-01  
 30.0 1.9087e+01  14 7.29607e-01  
 30.1 1.9345e+01  14 7.37559e-01  
 30.2 1.9604e+01  14 7.45547e-01  
 30.3 1.9866e+01  14 7.53571e-01  
 30.4 2.0130e+01  14 7.61632e-01  
 30.5 2.0396e+01  14 7.69728e-01  
 30.6 2.0665e+01  14 7.77861e-01  
 30.7 2.0935e+01  14 7.86029e-01  
 30.8 2.1208e+01  14 7.94234e-01  
 30.9 2.1427e+01  14 8.02597e-01  
 31.0 2.1703e+01  14 8.10869e-01  
 31.1 2.1981e+01  14 8.19177e-01  
 31.2 2.2262e+01  14 8.27521e-01  
 31.3 2.2544e+01  14 8.35901e-01  
 31.4 2.2829e+01  14 8.44317e-01  
 31.5 2.3116e+01  14 8.52769e-01  
 31.6 2.3405e+01  14 8.61258e-01  
 31.7 2.3696e+01  14 8.69782e-01  
 31.8 2.3990e+01  14 8.78343e-01  
 31.9 2.4286e+01  14 8.86940e-01  
 32.0 2.4584e+01  14 8.95573e-01  
