 15.1 1.3984e+00  13 3.99816e-02  
 15.2 1.4057e+00  13 4.03520e-02  
 15.3 1.4129e+00  13 4.07182e-02  
 15.4 1.4202e+00  13 4.10807e-02  
 15.5 1.4275e+00  13 4.14395e-02  
 15.6 1.4347e+00  13 4.17944e-02  
 15.7 1.4420e+00  13 4.21456e-02  
 15.8 1.4522e+00  13 4.27546e-02  
 15.9 1.4628e+00  13 4.33833e-02  
 16.0 1.4735e+00  13 4.40129e-02  
 16.1 1.4842e+00  13 4.46435e-02  
 16.2 1.4951e+00  13 4.52750e-02  
 16.3 1.5060e+00  13 4.59075e-02  
 16.4 1.5170e+00  13 4.65412e-02  
 16.5 1.5281e+00  13 4.71761e-02  
 16.6 1.5393e+00  13 4.78123e-02  
 16.7 1.5505e+00  13 4.84498e-02  
 16.8 1.5619e+00  13 4.90888e-02  
 16.9 1.5734e+00  13 4.97293e-02  
 17.0 1.5849e+00  13 5.03713e-02  
 17.1 1.5966e+00  13 5.10178e-02  
 17.2 1.6083e+00  13 5.16632e-02  
 17.3 1.6201e+00  13 5.23104e-02  
 17.4 1.6320e+00  13 5.29595e-02  
 17.5 1.6440e+00  13 5.36104e-02  
 17.6 1.6561e+00  13 5.42633e-02  
 17.7 1.6683e+00  13 5.49183e-02  
 17.8 1.6806e+00  13 5.55754e-02  
 17.9 1.6930e+00  13 5.62346e-02  
 18.0 1.7055e+00  13 5.68961e-02  
 18.1 1.7181e+00  13 5.75599e-02  
 18.2 1.7308e+00  13 5.82260e-02  
 18.3 1.7436e+00  13 5.88945e-02  
 18.4 1.7565e+00  13 5.95655e-02  
 18.5 1.7695e+00  13 6.02391e-02  
 18.6 1.7825e+00  13 6.09153e-02  
 18.7 1.7957e+00  13 6.15942e-02  
 18.8 1.8090e+00  13 6.22758e-02  
 18.9 1.8224e+00  13 6.29603e-02  
 19.0 1.8359e+00  13 6.36475e-02  
 19.1 1.8495e+00  13 6.43378e-02  
 19.2 1.8632e+00  13 6.50309e-02  
 19.3 1.8770e+00  13 6.57271e-02  
 19.4 1.8910e+00  13 6.64263e-02  
 19.5 1.9050e+00  13 6.71287e-02  
 19.6 1.9191e+00  13 6.78344e-02  
 19.7 1.6836e+01  14 1.00000e+00  
 19.8 1.6913e+01  14 1.00000e+00  
 19.9 1.6990e+01  14 1.00000e+00  
 20.0 1.7067e+01  14 1.00000e+00  
 20.1 1.7143e+01  14 1.00000e+00  
 20.2 1.7220e+01  14 1.00000e+00  
 20.3 1.7296e+01  14 1.00000e+00  
 20.4 1.7373e+01  14 1.00000e+00  
 20.5 1.7449e+01  14 1.00000e+00  
 20.6 1.7525e+01  14 1.00000e+00  
 20.7 1.7601e+01  14 1.00000e+00  
 20.8 1.7676e+01  14 1.00000e+00  
 20.9 1.7752e+01  14 1.00000e+00  
 21.0 1.7827e+01  14 1.00000e+00  
 21.1 1.7903e+01  14 1.00000e+00  
 21.2 1.7978e+01  14 1.00000e+00  
 21.3 1.8053e+01  14 1.00000e+00  
 21.4 1.8128e+01  14 1.00000e+00  
 21.5 1.8203e+01  14 1.00000e+00  
 21.6 1.8278e+01  14 1.00000e+00  
 21.7 1.8353e+01  14 1.00000e+00  
 21.8 1.8427e+01  14 1.00000e+00  
 21.9 1.8501e+01  14 1.00000e+00  
 22.0 1.8576e+01  14 1.00000e+00  
 22.1 1.8650e+01  14 1.00000e+00  
 22.2 1.8724e+01  14 1.00000e+00  
 22.3 1.8798e+01  14 1.00000e+00  
 22.4 1.8871e+01  14 1.00000e+00  
 22.5 5.4959e+00  14 2.54692e-01  
 22.6 5.6097e+00  14 2.59941e-01  
 22.7 5.7250e+00  14 2.65233e-01  
 22.8 5.8419e+00  14 2.70568e-01  
 22.9 5.9603e+00  14 2.75946e-01  
 23.0 6.0802e+00  14 2.81366e-01  
 23.1 6.2016e+00  14 2.86829e-01  
 23.2 6.3246e+00  14 2.92334e-01  
 23.3 6.4491e+00  14 2.97880e-01  
 23.4 6.5752e+00  14 3.03469e-01  
 23.5 6.7028e+00  14 3.09099e-01  
 23.6 6.8319e+00  14 3.14769e-01  
 23.7 6.9626e+00  14 3.20482e-01  
 23.8 7.0949e+00  14 3.26234e-01  
 23.9 7.2287e+00  14 3.32028e-01  
 24.0 7.3641e+00  14 3.37862e-01  
 24.1 7.5010e+00  14 3.43736e-01  
 24.2 7.6395e+00  14 3.49651e-01  
 24.3 7.7795e+00  14 3.55605e-01  
 24.4 7.9211e+00  14 3.61599e-01  
 24.5 8.0643e+00  14 3.67633e-01  
 24.6 8.2091e+00  14 3.73707e-01  
 24.7 8.3554e+00  14 3.79820e-01  
 24.8 8.5034e+00  14 3.85972e-01  
 24.9 8.6529e+00  14 3.92163e-01  
 25.0 8.8039e+00  14 3.98394e-01  
 25.1 8.9566e+00  14 4.04663e-01  
 25.2 9.1109e+00  14 4.10970e-01  
 25.3 9.2667e+00  14 4.17317e-01  
 25.4 9.4242e+00  14 4.23701e-01  
 25.5 9.5832e+00  14 4.30124e-01  
 25.6 9.7438e+00  14 4.36585e-01  
 25.7 9.9061e+00  14 4.43085e-01  
 25.8 1.0070e+01  14 4.49622e-01  
 25.9 1.0235e+01  14 4.56197e-01  
 26.0 1.0402e+01  14 4.62810e-01  
 26.1 1.0571e+01  14 4.69460e-01  
 26.2 1.0741e+01  14 4.76148e-01  
