 15.1 1.2865e+00  13 3.18861e-02  
 15.2 1.2931e+00  13 3.23040e-02  
 15.3 1.2996e+00  13 3.27176e-02  
 15.4 1.3061e+00  13 3.31265e-02  
 15.5 1.3126e+00  13 3.35304e-02  
 15.6 1.3191e+00  13 3.39298e-02  
 15.7 1.3256e+00  13 3.43233e-02  
 15.8 1.3320e+00  13 3.47121e-02  
 15.9 1.3384e+00  13 3.50965e-02  
 16.0 1.3448e+00  13 3.54765e-02  
 16.1 1.3512e+00  13 3.58515e-02  
 16.2 1.3576e+00  13 3.62233e-02  
 16.3 1.3640e+00  13 3.65924e-02  
 16.4 1.3704e+00  13 3.69581e-02  
 16.5 1.3767e+00  13 3.73194e-02  
 16.6 1.3960e+00  13 3.83946e-02  
 16.7 1.4025e+00  13 3.87540e-02  
 16.8 1.4090e+00  13 3.91094e-02  
 16.9 1.4156e+00  13 3.94611e-02  
 17.0 1.4221e+00  13 3.98093e-02  
 17.1 1.4285e+00  13 4.01538e-02  
 17.2 1.4350e+00  13 4.04937e-02  
 17.3 1.4414e+00  13 4.08305e-02  
 17.4 1.4479e+00  13 4.11637e-02  
 17.5 1.4543e+00  13 4.14933e-02  
 17.6 1.4607e+00  13 4.18189e-02  
 17.7 1.4670e+00  13 4.21411e-02  
 17.8 1.4734e+00  13 4.24600e-02  
 17.9 1.4797e+00  13 4.27772e-02  
 18.0 1.4861e+00  13 4.30910e-02  
 18.1 1.4924e+00  13 4.34015e-02  
 18.2 1.4987e+00  13 4.37086e-02  
 18.3 1.5050e+00  13 4.40139e-02  
 18.4 1.5113e+00  13 4.43161e-02  
 18.5 1.5175e+00  13 4.46155e-02  
 18.6 1.5238e+00  13 4.49122e-02  
 18.7 1.5300e+00  13 4.52060e-02  
 18.8 1.5537e+00  13 4.63000e-02  
 18.9 1.5601e+00  13 4.65920e-02  
 19.0 1.5665e+00  13 4.68820e-02  
 19.1 1.5729e+00  13 4.71689e-02  
 19.2 1.5793e+00  13 4.74534e-02  
 19.3 1.5856e+00  13 4.77355e-02  
 19.4 1.5920e+00  13 4.80150e-02  
 19.5 1.5983e+00  13 4.82921e-02  
 19.6 1.6046e+00  13 4.85657e-02  
 19.7 1.6109e+00  13 4.88373e-02  
 19.8 1.6172e+00  13 4.91063e-02  
 19.9 1.6234e+00  13 4.93732e-02  
 20.0 1.6297e+00  13 4.96386e-02  
 20.1 1.6359e+00  13 4.99016e-02  
 20.2 1.6421e+00  13 5.01622e-02  
 20.3 1.6484e+00  13 5.04204e-02  
 20.4 1.6545e+00  13 5.06763e-02  
 20.5 1.6607e+00  13 5.09298e-02  
 20.6 1.6669e+00  13 5.11811e-02  
 20.7 1.6730e+00  13 5.14301e-02  
 20.8 1.6791e+00  13 5.16769e-02  
 20.9 1.6852e+00  13 5.19214e-02  
 21.0 1.6913e+00  13 5.21649e-02  
 21.1 1.6974e+00  13 5.24057e-02  
 21.2 1.7034e+00  13 5.26440e-02  
 21.3 1.7094e+00  13 5.28806e-02  
 21.4 1.7154e+00  13 5.31153e-02  
 21.5 1.7214e+00  13 5.33485e-02  
 21.6 1.7274e+00  13 5.35787e-02  
 21.7 1.7334e+00  13 5.38081e-02  
 21.8 1.7393e+00  13 5.40360e-02  
 21.9 1.7453e+00  13 5.42621e-02  
 22.0 1.7512e+00  13 5.44863e-02  
 22.1 1.7571e+00  13 5.47086e-02  
 22.2 1.7878e+00  13 5.58446e-02  
 22.3 1.7939e+00  13 5.60675e-02  
 22.4 1.8000e+00  13 5.62885e-02  
 22.5 1.8061e+00  13 5.65076e-02  
 22.6 1.8121e+00  13 5.67250e-02  
 22.7 1.8186e+00  13 5.69747e-02  
 22.8 1.8278e+00  13 5.74051e-02  
 22.9 1.8369e+00  13 5.78353e-02  
 23.0 1.8461e+00  13 5.82645e-02  
 23.1 1.8553e+00  13 5.86956e-02  
 23.2 1.8646e+00  13 5.91265e-02  
 23.3 1.8738e+00  13 5.95571e-02  
 23.4 1.8831e+00  13 5.99875e-02  
 23.5 1.8924e+00  13 6.04175e-02  
 23.6 1.9017e+00  13 6.08473e-02  
 23.7 1.9110e+00  13 6.12769e-02  
 23.8 1.9204e+00  13 6.17061e-02  
 23.9 1.8412e+01  14 1.00000e+00  
 24.0 1.8465e+01  14 1.00000e+00  
 24.1 1.8519e+01  14 1.00000e+00  
 24.2 1.8572e+01  14 1.00000e+00  
 24.3 1.8626e+01  14 1.00000e+00  
 24.4 1.8679e+01  14 1.00000e+00  
 24.5 1.8731e+01  14 1.00000e+00  
 24.6 1.8784e+01  14 1.00000e+00  
 24.7 1.8837e+01  14 1.00000e+00  
 24.8 1.8889e+01  14 1.00000e+00  
 24.9 1.8941e+01  14 1.00000e+00  
 25.0 1.8993e+01  14 1.00000e+00  
 25.1 1.9045e+01  14 1.00000e+00  
 25.2 1.9096e+01  14 1.00000e+00  
 25.3 1.9148e+01  14 1.00000e+00  
 25.4 1.9199e+01  14 1.00000e+00  
 25.5 1.9249e+01  14 1.00000e+00  
 25.6 1.9300e+01  14 1.00000e+00  
 25.7 1.9351e+01  14 1.00000e+00  
 25.8 1.9401e+01  14 1.00000e+00  
 25.9 1.9451e+01  14 1.00000e+00  
 26.0 1.9502e+01  14 1.00000e+00  
 26.1 1.9551e+01  14 1.00000e+00  
 26.2 1.9601e+01  14 1.00000e+00  
 26.3 1.9650e+01  14 1.00000e+00  
 26.4 1.9700e+01  14 1.00000e+00  
 26.5 1.9749e+01  14 1.00000e+00  
 26.6 1.9797e+01  14 1.00000e+00  
 26.7 1.9844e+01  14 1.00000e+00  
 26.8 1.9892e+01  14 1.00000e+00  
 26.9 1.9940e+01  14 1.00000e+00  
 27.0 1.9988e+01  14 1.00000e+00  
 27.1 2.0035e+01  14 1.00000e+00  
 27.2 2.0082e+01  14 1.00000e+00  
 27.3 2.0129e+01  14 1.00000e+00  
 27.4 2.0175e+01  14 1.00000e+00  
 27.5 2.0222e+01  14 1.00000e+00  
 27.6 2.0272e+01  14 1.00000e+00  
 27.7 2.0314e+01  14 1.00000e+00  
 27.8 2.0360e+01  14 1.00000e+00  
 27.9 2.0406e+01  14 1.00000e+00  
 28.0 2.0452e+01  14 1.00000e+00  
 28.1 2.0497e+01  14 1.00000e+00  
 28.2 2.0543e+01  14 1.00000e+00  
 28.3 2.0588e+01  14 1.00000e+00  
