 15.1 1.3330e+00  13 4.77296e-02  
 15.2 1.3403e+00  13 4.84899e-02  
 15.3 1.3475e+00  13 4.92573e-02  
 15.4 1.3548e+00  13 5.00240e-02  
 15.5 1.3621e+00  13 5.07907e-02  
 15.6 1.3693e+00  13 5.15558e-02  
 15.7 1.3766e+00  13 5.23093e-02  
 15.8 1.3839e+00  13 5.30577e-02  
 15.9 1.3911e+00  13 5.38224e-02  
 16.0 1.3984e+00  13 5.45870e-02  
 16.1 1.4056e+00  13 5.53523e-02  
 16.2 1.4129e+00  13 5.61180e-02  
 16.3 1.4257e+00  13 5.74350e-02  
 16.4 1.4330e+00  13 5.82100e-02  
 16.5 1.4403e+00  13 5.89863e-02  
 16.6 1.4476e+00  13 5.97629e-02  
 16.7 1.4550e+00  13 6.05421e-02  
 16.8 1.4623e+00  13 6.13255e-02  
 16.9 1.4697e+00  13 6.20745e-02  
 17.0 1.4765e+00  13 6.28109e-02  
 17.1 1.4840e+00  13 6.36162e-02  
 17.2 1.4915e+00  13 6.44176e-02  
 17.3 1.4983e+00  13 6.51542e-02  
 17.4 1.5057e+00  13 6.59620e-02  
 17.5 1.5131e+00  13 6.67708e-02  
 17.6 1.5204e+00  13 6.75290e-02  
 17.7 1.5278e+00  13 6.83378e-02  
 17.8 1.5351e+00  13 6.91492e-02  
 17.9 1.5418e+00  13 6.98897e-02  
 18.0 1.5491e+00  13 7.07032e-02  
 18.1 1.5564e+00  13 7.15207e-02  
 18.2 1.5636e+00  13 7.22993e-02  
 18.3 1.5709e+00  13 7.31096e-02  
 18.4 1.5948e+00  13 7.58623e-02  
 18.5 1.6024e+00  13 7.67403e-02  
 18.6 1.6099e+00  13 7.75610e-02  
 18.7 1.6174e+00  13 7.84494e-02  
 18.8 1.6249e+00  13 7.93443e-02  
 18.9 1.6325e+00  13 8.02447e-02  
 19.0 1.6400e+00  13 8.11543e-02  
 19.1 1.6475e+00  13 8.20543e-02  
 19.2 1.6550e+00  13 8.29219e-02  
 19.3 1.6625e+00  13 8.38499e-02  
 19.4 1.6700e+00  13 8.47851e-02  
 19.5 1.6775e+00  13 8.57308e-02  
 19.6 1.6850e+00  13 8.66836e-02  
 19.7 1.6924e+00  13 8.75645e-02  
 19.8 1.7019e+00  13 8.88309e-02  
 19.9 1.7131e+00  13 9.03924e-02  
 20.0 1.7244e+00  13 9.19817e-02  
 20.1 1.7358e+00  13 9.35994e-02  
 20.2 1.7276e+00  13 9.24356e-02  
 20.3 1.7387e+00  13 9.40279e-02  
 20.4 1.7496e+00  13 9.55036e-02  
 20.5 1.7608e+00  13 9.71346e-02  
 20.6 1.7721e+00  13 9.87942e-02  
 20.7 1.7833e+00  13 1.00473e-01  
 20.8 1.7947e+00  13 1.02180e-01  
 20.9 1.8061e+00  13 1.03926e-01  
 21.0 1.8174e+00  13 1.05551e-01  
 21.1 1.8288e+00  13 1.07330e-01  
 21.2 1.8404e+00  13 1.09148e-01  
 21.3 1.8520e+00  13 1.11001e-01  
 21.4 1.8636e+00  13 1.12882e-01  
 21.5 1.8733e+00  13 1.14472e-01  
 21.6 1.8851e+00  13 1.16409e-01  
 21.7 1.9163e+00  13 1.21545e-01  
 21.8 9.6877e+00  14 1.00000e+00  
 21.9 9.6509e+00  14 1.00000e+00  
 22.0 9.6137e+00  14 1.00000e+00  
 22.1 9.5746e+00  14 1.00000e+00  
 22.2 9.5483e+00  14 1.00000e+00  
 22.3 9.5092e+00  14 1.00000e+00  
 22.4 9.4690e+00  14 1.00000e+00  
 22.5 9.4284e+00  14 1.00000e+00  
 22.6 9.3925e+00  14 1.00000e+00  
 22.7 9.3476e+00  14 1.00000e+00  
 22.8 9.2708e+00  14 1.00000e+00  
 22.9 9.0550e+00  14 1.00000e+00  
 23.0 8.8455e+00  14 1.00000e+00  
 23.1 8.6804e+00  14 1.00000e+00  
 23.2 8.2160e+00  14 1.00000e+00  
 23.3 8.0227e+00  14 1.00000e+00  
 23.4 7.7506e+00  14 1.00000e+00  
 23.5 7.7519e+00  14 1.00000e+00  
 23.6 7.8303e+00  14 1.00000e+00  
 23.7 7.8639e+00  14 1.00000e+00  
 23.8 7.8946e+00  14 1.00000e+00  
 23.9 7.9270e+00  14 1.00000e+00  
 24.0 7.9606e+00  14 1.00000e+00  
 24.1 7.9949e+00  14 1.00000e+00  
 24.2 8.0302e+00  14 1.00000e+00  
 24.3 8.0729e+00  14 1.00000e+00  
 24.4 8.1078e+00  14 1.00000e+00  
 24.5 8.1431e+00  14 1.00000e+00  
 24.6 8.1853e+00  14 1.00000e+00  
 24.7 8.2236e+00  14 1.00000e+00  
 24.8 8.2629e+00  14 1.00000e+00  
 24.9 8.3042e+00  14 1.00000e+00  
 25.0 8.3156e+00  14 1.00000e+00  
