 15.1 1.4181e+00  13 4.41251e-02  
 15.2 1.4257e+00  13 4.45688e-02  
 15.3 1.4334e+00  13 4.50086e-02  
 15.4 1.4410e+00  13 4.54446e-02  
 15.5 1.4487e+00  13 4.58764e-02  
 15.6 1.4563e+00  13 4.63049e-02  
 15.7 1.4640e+00  13 4.67294e-02  
 15.8 1.4716e+00  13 4.71507e-02  
 15.9 1.4793e+00  13 4.75684e-02  
 16.0 1.4869e+00  13 4.79826e-02  
 16.1 1.4946e+00  13 4.83937e-02  
 16.2 1.5022e+00  13 4.88013e-02  
 16.3 1.5099e+00  13 4.92062e-02  
 16.4 1.5175e+00  13 4.96076e-02  
 16.5 1.5252e+00  13 5.00059e-02  
 16.6 1.5328e+00  13 5.04011e-02  
 16.7 1.5404e+00  13 5.07935e-02  
 16.8 1.5481e+00  13 5.11834e-02  
 16.9 1.5557e+00  13 5.15707e-02  
 17.0 1.5634e+00  13 5.19551e-02  
 17.1 1.5710e+00  13 5.23371e-02  
 17.2 1.5787e+00  13 5.27169e-02  
 17.3 1.5863e+00  13 5.30941e-02  
 17.4 1.5940e+00  13 5.34699e-02  
 17.5 1.6016e+00  13 5.38280e-02  
 17.6 1.6092e+00  13 5.41975e-02  
 17.7 1.6169e+00  13 5.45651e-02  
 17.8 1.6245e+00  13 5.49825e-02  
 17.9 1.6322e+00  13 5.53468e-02  
 18.0 1.6398e+00  13 5.57093e-02  
 18.1 1.6474e+00  13 5.60703e-02  
 18.2 1.6551e+00  13 5.64290e-02  
 18.3 1.6627e+00  13 5.67861e-02  
 18.4 1.6703e+00  13 5.71421e-02  
 18.5 1.6780e+00  13 5.74964e-02  
 18.6 1.6856e+00  13 5.78490e-02  
 18.7 1.6932e+00  13 5.81961e-02  
 18.8 1.7009e+00  13 5.85308e-02  
 18.9 1.7085e+00  13 5.89389e-02  
 19.0 1.7161e+00  13 5.92856e-02  
 19.1 1.7237e+00  13 5.96311e-02  
 19.2 1.7347e+00  13 6.02597e-02  
 19.3 1.7468e+00  13 6.09926e-02  
 19.4 1.7590e+00  13 6.17310e-02  
 19.5 1.7713e+00  13 6.24742e-02  
 19.6 1.7837e+00  13 6.32229e-02  
 19.7 1.7962e+00  13 6.39550e-02  
 19.8 1.8088e+00  13 6.47852e-02  
 19.9 1.8214e+00  13 6.55500e-02  
 20.0 1.8342e+00  13 6.63208e-02  
 20.1 1.8470e+00  13 6.70981e-02  
 20.2 1.8600e+00  13 6.78812e-02  
 20.3 1.8730e+00  13 6.86703e-02  
 20.4 1.8861e+00  13 6.94657e-02  
 20.5 1.8993e+00  13 7.02652e-02  
 20.6 1.9126e+00  13 7.11332e-02  
 20.7 1.5964e+01  14 1.00000e+00  
 20.8 1.6009e+01  14 1.00000e+00  
 20.9 1.6054e+01  14 1.00000e+00  
 21.0 1.6098e+01  14 1.00000e+00  
 21.1 1.6141e+01  14 1.00000e+00  
 21.2 1.6184e+01  14 1.00000e+00  
 21.3 1.6213e+01  14 1.00000e+00  
 21.4 1.6255e+01  14 1.00000e+00  
 21.5 1.6296e+01  14 1.00000e+00  
 21.6 1.6337e+01  14 1.00000e+00  
 21.7 1.6376e+01  14 1.00000e+00  
 21.8 1.6416e+01  14 1.00000e+00  
 21.9 1.6434e+01  14 1.00000e+00  
 22.0 1.6478e+01  14 1.00000e+00  
 22.1 1.6515e+01  14 1.00000e+00  
 22.2 1.6552e+01  14 1.00000e+00  
 22.3 1.6588e+01  14 1.00000e+00  
 22.4 1.6623e+01  14 1.00000e+00  
 22.5 1.6636e+01  14 1.00000e+00  
 22.6 1.6670e+01  14 1.00000e+00  
 22.7 1.6710e+01  14 1.00000e+00  
 22.8 1.6742e+01  14 1.00000e+00  
 22.9 1.6774e+01  14 1.00000e+00  
 23.0 1.6783e+01  14 1.00000e+00  
 23.1 1.6813e+01  14 1.00000e+00  
 23.2 1.6842e+01  14 1.00000e+00  
 23.3 1.6872e+01  14 1.00000e+00  
 23.4 1.6907e+01  14 1.00000e+00  
 23.5 1.6911e+01  14 1.00000e+00  
 23.6 1.6938e+01  14 1.00000e+00  
 23.7 1.6964e+01  14 1.00000e+00  
 23.8 5.5203e+00  14 2.87178e-01  
 23.9 5.6084e+00  14 2.92216e-01  
 24.0 5.6967e+00  14 2.97567e-01  
 24.1 5.7857e+00  14 3.02658e-01  
 24.2 5.8752e+00  14 3.07783e-01  
 24.3 5.9652e+00  14 3.12939e-01  
 24.4 6.0545e+00  14 3.18550e-01  
 24.5 6.1452e+00  14 3.23777e-01  
 24.6 6.2369e+00  14 3.28886e-01  
 24.7 6.3268e+00  14 3.34579e-01  
 24.8 6.4186e+00  14 3.39892e-01  
 24.9 6.5109e+00  14 3.45226e-01  
 25.0 6.6036e+00  14 3.50597e-01  
 25.1 6.6938e+00  14 3.56414e-01  
 25.2 6.7879e+00  14 3.61706e-01  
 25.3 6.8782e+00  14 3.67564e-01  
 25.4 6.9718e+00  14 3.73045e-01  
 25.5 7.0656e+00  14 3.78553e-01  
 25.6 7.1558e+00  14 3.84499e-01  
 25.7 7.2458e+00  14 3.90470e-01  
 25.8 7.3402e+00  14 3.96024e-01  
 25.9 7.4311e+00  14 4.01941e-01  
 26.0 7.5074e+00  14 4.09073e-01  
 26.1 7.5911e+00  14 4.15507e-01  
 26.2 7.6839e+00  14 4.21216e-01  
 26.3 7.7767e+00  14 4.26958e-01  
 26.4 7.8699e+00  14 4.32700e-01  
 26.5 7.9648e+00  14 4.38358e-01  
 26.6 8.0579e+00  14 4.44165e-01  
 26.7 8.1510e+00  14 4.49998e-01  
 26.8 8.2441e+00  14 4.55858e-01  
 26.9 8.3369e+00  14 4.61749e-01  
 27.0 8.4302e+00  14 4.67636e-01  
 27.1 8.5254e+00  14 4.73448e-01  
 27.2 8.6182e+00  14 4.79401e-01  
 27.3 8.7108e+00  14 4.85375e-01  
 27.4 8.8032e+00  14 4.91378e-01  
 27.5 8.8953e+00  14 4.97406e-01  
 27.6 8.9889e+00  14 5.03391e-01  
 27.7 9.0829e+00  14 5.09375e-01  
 27.8 9.1746e+00  14 5.15461e-01  
 27.9 9.2660e+00  14 5.21571e-01  
