 15.1 1.2744e+00  13 3.12020e-02  
 15.2 1.2807e+00  13 3.16142e-02  
 15.3 1.2979e+00  13 3.27183e-02  
 15.4 1.3043e+00  13 3.31273e-02  
 15.5 1.3108e+00  13 3.35313e-02  
 15.6 1.3172e+00  13 3.39305e-02  
 15.7 1.3236e+00  13 3.43251e-02  
 15.8 1.3301e+00  13 3.47161e-02  
 15.9 1.3365e+00  13 3.51025e-02  
 16.0 1.3428e+00  13 3.54839e-02  
 16.1 1.3492e+00  13 3.58608e-02  
 16.2 1.3555e+00  13 3.62339e-02  
 16.3 1.3619e+00  13 3.66037e-02  
 16.4 1.3682e+00  13 3.69709e-02  
 16.5 1.3745e+00  13 3.73326e-02  
 16.6 1.3808e+00  13 3.76908e-02  
 16.7 1.3871e+00  13 3.80449e-02  
 16.8 1.3934e+00  13 3.83950e-02  
 16.9 1.3996e+00  13 3.87410e-02  
 17.0 1.4203e+00  13 3.98667e-02  
 17.1 1.4267e+00  13 4.02116e-02  
 17.2 1.4331e+00  13 4.05526e-02  
 17.3 1.4395e+00  13 4.08899e-02  
 17.4 1.4459e+00  13 4.12237e-02  
 17.5 1.4522e+00  13 4.15536e-02  
 17.6 1.4586e+00  13 4.18800e-02  
 17.7 1.4649e+00  13 4.22030e-02  
 17.8 1.4712e+00  13 4.25241e-02  
 17.9 1.4775e+00  13 4.28423e-02  
 18.0 1.4839e+00  13 4.31577e-02  
 18.1 1.4902e+00  13 4.34701e-02  
 18.2 1.4964e+00  13 4.37796e-02  
 18.3 1.5027e+00  13 4.40859e-02  
 18.4 1.5089e+00  13 4.43881e-02  
 18.5 1.5151e+00  13 4.46880e-02  
 18.6 1.5213e+00  13 4.49847e-02  
 18.7 1.5275e+00  13 4.52786e-02  
 18.8 1.5337e+00  13 4.55695e-02  
 18.9 1.5398e+00  13 4.58575e-02  
 19.0 1.5459e+00  13 4.61427e-02  
 19.1 1.5520e+00  13 4.64249e-02  
 19.2 1.5581e+00  13 4.67043e-02  
 19.3 1.5837e+00  13 4.78622e-02  
 19.4 1.5900e+00  13 4.81421e-02  
 19.5 1.5963e+00  13 4.84192e-02  
 19.6 1.6026e+00  13 4.86939e-02  
 19.7 1.6088e+00  13 4.89659e-02  
 19.8 1.6150e+00  13 4.92353e-02  
 19.9 1.6212e+00  13 4.95024e-02  
 20.0 1.6274e+00  13 4.97668e-02  
 20.1 1.6336e+00  13 5.00298e-02  
 20.2 1.6397e+00  13 5.02905e-02  
 20.3 1.6459e+00  13 5.05488e-02  
 20.4 1.6520e+00  13 5.08059e-02  
 20.5 1.6582e+00  13 5.10603e-02  
 20.6 1.6643e+00  13 5.13130e-02  
 20.7 1.6704e+00  13 5.15634e-02  
 20.8 1.6765e+00  13 5.18119e-02  
 20.9 1.6826e+00  13 5.20582e-02  
 21.0 1.6886e+00  13 5.23024e-02  
 21.1 1.6946e+00  13 5.25432e-02  
 21.2 1.7006e+00  13 5.27828e-02  
 21.3 1.7066e+00  13 5.30204e-02  
 21.4 1.7126e+00  13 5.32559e-02  
 21.5 1.7185e+00  13 5.34894e-02  
 21.6 1.7244e+00  13 5.37209e-02  
 21.7 1.7304e+00  13 5.39505e-02  
 21.8 1.7363e+00  13 5.41782e-02  
 21.9 1.7421e+00  13 5.44043e-02  
 22.0 1.7480e+00  13 5.46283e-02  
 22.1 1.7538e+00  13 5.48505e-02  
 22.2 1.7597e+00  13 5.50708e-02  
 22.3 1.7655e+00  13 5.52903e-02  
 22.4 1.7713e+00  13 5.55078e-02  
 22.5 1.7771e+00  13 5.57233e-02  
 22.6 1.7828e+00  13 5.59377e-02  
 22.7 1.7886e+00  13 5.61503e-02  
 22.8 1.7943e+00  13 5.63615e-02  
 22.9 1.8000e+00  13 5.65698e-02  
 23.0 1.8057e+00  13 5.67772e-02  
 23.1 1.8114e+00  13 5.69830e-02  
 23.2 1.8489e+00  13 5.84410e-02  
 23.3 1.8580e+00  13 5.88631e-02  
 23.4 1.8670e+00  13 5.92853e-02  
 23.5 1.8761e+00  13 5.97070e-02  
 23.6 1.8851e+00  13 6.01284e-02  
 23.7 1.8942e+00  13 6.05494e-02  
 23.8 1.9033e+00  13 6.09705e-02  
 23.9 1.9124e+00  13 6.13928e-02  
 24.0 1.9211e+00  13 6.17820e-02  
 24.1 1.8403e+01  14 1.00000e+00  
 24.2 1.8455e+01  14 1.00000e+00  
 24.3 1.8507e+01  14 1.00000e+00  
 24.4 1.8559e+01  14 1.00000e+00  
 24.5 1.8611e+01  14 1.00000e+00  
 24.6 1.8663e+01  14 1.00000e+00  
 24.7 1.8714e+01  14 1.00000e+00  
 24.8 1.8765e+01  14 1.00000e+00  
 24.9 1.8816e+01  14 1.00000e+00  
 25.0 1.8867e+01  14 1.00000e+00  
 25.1 1.8917e+01  14 1.00000e+00  
 25.2 1.8968e+01  14 1.00000e+00  
 25.3 1.9018e+01  14 1.00000e+00  
 25.4 1.9068e+01  14 1.00000e+00  
 25.5 1.9118e+01  14 1.00000e+00  
 25.6 1.9167e+01  14 1.00000e+00  
 25.7 1.9217e+01  14 1.00000e+00  
 25.8 1.9266e+01  14 1.00000e+00  
 25.9 1.9315e+01  14 1.00000e+00  
 26.0 1.9364e+01  14 1.00000e+00  
 26.1 1.9413e+01  14 1.00000e+00  
 26.2 1.9461e+01  14 1.00000e+00  
 26.3 1.9508e+01  14 1.00000e+00  
 26.4 1.9556e+01  14 1.00000e+00  
 26.5 1.9603e+01  14 1.00000e+00  
 26.6 1.9650e+01  14 1.00000e+00  
 26.7 1.9697e+01  14 1.00000e+00  
 26.8 1.9743e+01  14 1.00000e+00  
 26.9 1.9790e+01  14 1.00000e+00  
 27.0 1.9836e+01  14 1.00000e+00  
 27.1 1.9882e+01  14 1.00000e+00  
 27.2 1.9928e+01  14 1.00000e+00  
 27.3 1.9973e+01  14 1.00000e+00  
 27.4 2.0019e+01  14 1.00000e+00  
 27.5 2.0064e+01  14 1.00000e+00  
 27.6 2.0105e+01  14 1.00000e+00  
 27.7 2.0150e+01  14 1.00000e+00  
 27.8 2.0194e+01  14 1.00000e+00  
 27.9 2.0238e+01  14 1.00000e+00  
 28.0 2.0282e+01  14 1.00000e+00  
 28.1 2.0326e+01  14 1.00000e+00  
 28.2 2.0369e+01  14 1.00000e+00  
 28.3 2.0413e+01  14 1.00000e+00  
 28.4 2.0456e+01  14 1.00000e+00  
 28.5 2.0500e+01  14 1.00000e+00  
 28.6 2.0543e+01  14 1.00000e+00  
 28.7 5.4989e+00  14 2.33619e-01  
 28.8 5.5857e+00  14 2.37514e-01  
 28.9 5.6720e+00  14 2.41374e-01  
 29.0 5.7591e+00  14 2.45254e-01  
 29.1 5.8464e+00  14 2.49132e-01  
 29.2 5.9340e+00  14 2.53007e-01  
 29.3 6.0217e+00  14 2.56880e-01  
 29.4 6.1097e+00  14 2.60749e-01  
 29.5 6.1979e+00  14 2.64614e-01  
 29.6 6.2862e+00  14 2.68476e-01  
 29.7 6.3748e+00  14 2.72333e-01  
 29.8 6.4635e+00  14 2.76185e-01  
 29.9 6.5524e+00  14 2.80033e-01  
 30.0 6.6415e+00  14 2.83877e-01  
 30.1 6.7311e+00  14 2.87736e-01  
 30.2 6.8212e+00  14 2.91598e-01  
 30.3 6.9113e+00  14 2.95453e-01  
 30.4 7.0015e+00  14 2.99300e-01  
 30.5 7.0919e+00  14 3.03141e-01  
 30.6 7.1826e+00  14 3.06983e-01  
 30.7 7.2737e+00  14 3.10834e-01  
 30.8 8.2866e+00  14 3.52917e-01  
 30.9 8.3873e+00  14 3.57031e-01  
 31.0 8.4881e+00  14 3.61137e-01  
 31.1 8.5890e+00  14 3.65236e-01  
 31.2 8.6900e+00  14 3.69325e-01  
 31.3 8.7912e+00  14 3.73414e-01  
 31.4 8.8927e+00  14 3.77503e-01  
 31.5 8.9944e+00  14 3.81589e-01  
 31.6 9.0954e+00  14 3.85637e-01  
 31.7 9.1972e+00  14 3.89703e-01  
 31.8 9.2993e+00  14 3.93773e-01  
 31.9 9.4017e+00  14 3.97841e-01  
 32.0 9.5042e+00  14 4.01904e-01  
