 15.1 1.4253e+00  13 4.80389e-02  
 15.2 1.4330e+00  13 4.80935e-02  
 15.3 1.4406e+00  13 4.79516e-02  
 15.4 1.4483e+00  13 4.78667e-02  
 15.5 1.4559e+00  13 4.79852e-02  
 15.6 1.4636e+00  13 4.82091e-02  
 15.7 1.4712e+00  13 4.80609e-02  
 15.8 1.4788e+00  13 4.78624e-02  
 15.9 1.4865e+00  13 4.79707e-02  
 16.0 1.4941e+00  13 4.82021e-02  
 16.1 1.5018e+00  13 4.85440e-02  
 16.2 1.5094e+00  13 4.89074e-02  
 16.3 1.5171e+00  13 4.93039e-02  
 16.4 1.5247e+00  13 4.96877e-02  
 16.5 1.5323e+00  13 5.01230e-02  
 16.6 1.5400e+00  13 5.05121e-02  
 16.7 1.5476e+00  13 5.08980e-02  
 16.8 1.5553e+00  13 5.12811e-02  
 16.9 1.5629e+00  13 5.16621e-02  
 17.0 1.5706e+00  13 5.20404e-02  
 17.1 1.5782e+00  13 5.24160e-02  
 17.2 1.5858e+00  13 5.27895e-02  
 17.3 1.5935e+00  13 5.31605e-02  
 17.4 1.6011e+00  13 5.35291e-02  
 17.5 1.6087e+00  13 5.38959e-02  
 17.6 1.6164e+00  13 5.42602e-02  
 17.7 1.6240e+00  13 5.46217e-02  
 17.8 1.6316e+00  13 5.49820e-02  
 17.9 1.6393e+00  13 5.53405e-02  
 18.0 1.6469e+00  13 5.56921e-02  
 18.1 1.6545e+00  13 5.60930e-02  
 18.2 1.6622e+00  13 5.64458e-02  
 18.3 1.6698e+00  13 5.67966e-02  
 18.4 1.6774e+00  13 5.71456e-02  
 18.5 1.6851e+00  13 5.74937e-02  
 18.6 1.6927e+00  13 5.78403e-02  
 18.7 1.7003e+00  13 5.81850e-02  
 18.8 1.7079e+00  13 5.85281e-02  
 18.9 1.7155e+00  13 5.88700e-02  
 19.0 1.7232e+00  13 5.92106e-02  
 19.1 1.7321e+00  13 5.96666e-02  
 19.2 1.7443e+00  13 6.04453e-02  
 19.3 1.7565e+00  13 6.11752e-02  
 19.4 1.7689e+00  13 6.19126e-02  
 19.5 1.7813e+00  13 6.26551e-02  
 19.6 1.7938e+00  13 6.34028e-02  
 19.7 1.8064e+00  13 6.41554e-02  
 19.8 1.8191e+00  13 6.49139e-02  
 19.9 1.8319e+00  13 6.56775e-02  
 20.0 1.8448e+00  13 6.64470e-02  
 20.1 1.8578e+00  13 6.72230e-02  
 20.2 1.8708e+00  13 6.80649e-02  
