 15.1 1.4018e+00  13 4.24822e-02  
 15.2 1.4094e+00  13 4.29242e-02  
 15.3 1.4171e+00  13 4.33619e-02  
 15.4 1.4247e+00  13 4.37957e-02  
 15.5 1.4324e+00  13 4.42253e-02  
 15.6 1.4400e+00  13 4.46511e-02  
 15.7 1.4477e+00  13 4.50731e-02  
 15.8 1.4553e+00  13 4.54914e-02  
 15.9 1.4630e+00  13 4.59063e-02  
 16.0 1.4706e+00  13 4.63173e-02  
 16.1 1.4783e+00  13 4.67252e-02  
 16.2 1.4859e+00  13 4.71295e-02  
 16.3 1.4936e+00  13 4.75308e-02  
 16.4 1.5012e+00  13 4.79289e-02  
 16.5 1.5089e+00  13 4.83239e-02  
 16.6 1.5165e+00  13 4.87162e-02  
 16.7 1.5242e+00  13 4.91055e-02  
 16.8 1.5318e+00  13 4.95236e-02  
 16.9 1.5395e+00  13 4.99020e-02  
 17.0 1.5471e+00  13 5.02834e-02  
 17.1 1.5548e+00  13 5.06625e-02  
 17.2 1.5624e+00  13 5.10385e-02  
 17.3 1.5701e+00  13 5.14129e-02  
 17.4 1.5777e+00  13 5.17852e-02  
 17.5 1.5854e+00  13 5.21552e-02  
 17.6 1.5930e+00  13 5.25231e-02  
 17.7 1.6007e+00  13 5.28892e-02  
 17.8 1.6083e+00  13 5.32930e-02  
 17.9 1.6159e+00  13 5.36519e-02  
 18.0 1.6236e+00  13 5.40060e-02  
 18.1 1.6312e+00  13 5.43645e-02  
 18.2 1.6389e+00  13 5.47215e-02  
 18.3 1.6465e+00  13 5.50771e-02  
 18.4 1.6541e+00  13 5.54745e-02  
 18.5 1.6618e+00  13 5.58280e-02  
 18.6 1.6694e+00  13 5.61802e-02  
 18.7 1.6770e+00  13 5.65196e-02  
 18.8 1.6846e+00  13 5.68683e-02  
 18.9 1.6923e+00  13 5.72162e-02  
 19.0 1.6999e+00  13 5.76103e-02  
 19.1 1.7075e+00  13 5.79572e-02  
 19.2 1.7151e+00  13 5.83030e-02  
 19.3 1.7262e+00  13 5.89299e-02  
 19.4 1.7382e+00  13 5.96829e-02  
 19.5 1.7503e+00  13 6.03952e-02  
 19.6 1.7624e+00  13 6.11124e-02  
 19.7 1.7746e+00  13 6.18349e-02  
 19.8 1.7870e+00  13 6.26164e-02  
 19.9 1.7994e+00  13 6.33375e-02  
 20.0 1.8118e+00  13 6.40760e-02  
 20.1 1.8244e+00  13 6.48201e-02  
 20.2 1.8371e+00  13 6.56274e-02  
 20.3 1.8498e+00  13 6.63861e-02  
 20.4 1.8626e+00  13 6.71354e-02  
 20.5 1.8755e+00  13 6.79635e-02  
 20.6 1.8886e+00  13 6.87395e-02  
 20.7 1.9016e+00  13 6.95221e-02  
 20.8 1.9148e+00  13 7.03754e-02  
 20.9 1.6165e+01  14 1.00000e+00  
 21.0 1.6197e+01  14 1.00000e+00  
 21.1 1.6242e+01  14 1.00000e+00  
 21.2 1.6285e+01  14 1.00000e+00  
 21.3 1.6314e+01  14 1.00000e+00  
 21.4 1.6347e+01  14 1.00000e+00  
 21.5 1.6389e+01  14 1.00000e+00  
 21.6 1.6415e+01  14 1.00000e+00  
 21.7 1.6441e+01  14 1.00000e+00  
 21.8 1.6446e+01  14 1.00000e+00  
 21.9 1.6433e+01  14 1.00000e+00  
 22.0 1.6469e+01  14 1.00000e+00  
 22.1 1.6504e+01  14 1.00000e+00  
 22.2 1.6541e+01  14 1.00000e+00  
 22.3 1.6577e+01  14 1.00000e+00  
 22.4 1.6611e+01  14 1.00000e+00  
 22.5 1.6643e+01  14 1.00000e+00  
 22.6 1.6675e+01  14 1.00000e+00  
 22.7 1.6711e+01  14 1.00000e+00  
 22.8 1.6741e+01  14 1.00000e+00  
 22.9 1.6771e+01  14 1.00000e+00  
 23.0 1.6799e+01  14 1.00000e+00  
 23.1 1.6832e+01  14 1.00000e+00  
 23.2 1.6860e+01  14 1.00000e+00  
 23.3 1.6886e+01  14 1.00000e+00  
 23.4 1.6912e+01  14 1.00000e+00  
 23.5 1.6942e+01  14 1.00000e+00  
 23.6 1.6967e+01  14 1.00000e+00  
 23.7 1.6991e+01  14 1.00000e+00  
 23.8 1.7013e+01  14 1.00000e+00  
