 15.1 1.3392e+00  13 4.63905e-02  
 15.2 1.3465e+00  13 4.70907e-02  
 15.3 1.3538e+00  13 4.77753e-02  
 15.4 1.3611e+00  13 4.84760e-02  
 15.5 1.3684e+00  13 4.91718e-02  
 15.6 1.3758e+00  13 4.98675e-02  
 15.7 1.3874e+00  13 5.09776e-02  
 15.8 1.3948e+00  13 5.16794e-02  
 15.9 1.4022e+00  13 5.23793e-02  
 16.0 1.4096e+00  13 5.30754e-02  
 16.1 1.4170e+00  13 5.37516e-02  
 16.2 1.4244e+00  13 5.44490e-02  
 16.3 1.4318e+00  13 5.51455e-02  
 16.4 1.4391e+00  13 5.58432e-02  
 16.5 1.4465e+00  13 5.65401e-02  
 16.6 1.4539e+00  13 5.72379e-02  
 16.7 1.4612e+00  13 5.79353e-02  
 16.8 1.4686e+00  13 5.86133e-02  
 16.9 1.4759e+00  13 5.93005e-02  
 17.0 1.4833e+00  13 5.99997e-02  
 17.1 1.4906e+00  13 6.06992e-02  
 17.2 1.4979e+00  13 6.14005e-02  
 17.3 1.5053e+00  13 6.21023e-02  
 17.4 1.5126e+00  13 6.28095e-02  
 17.5 1.5199e+00  13 6.34745e-02  
 17.6 1.5272e+00  13 6.41804e-02  
 17.7 1.5471e+00  13 6.61153e-02  
 17.8 1.5547e+00  13 6.68564e-02  
 17.9 1.5622e+00  13 6.75831e-02  
 18.0 1.5698e+00  13 6.83062e-02  
 18.1 1.5774e+00  13 6.90571e-02  
 18.2 1.5849e+00  13 6.98109e-02  
 18.3 1.5925e+00  13 7.05695e-02  
 18.4 1.6000e+00  13 7.13334e-02  
 18.5 1.6076e+00  13 7.20534e-02  
 18.6 1.6151e+00  13 7.28214e-02  
 18.7 1.6227e+00  13 7.35967e-02  
 18.8 1.6302e+00  13 7.43762e-02  
 18.9 1.6377e+00  13 7.51630e-02  
 19.0 1.6453e+00  13 7.59548e-02  
 19.1 1.6528e+00  13 7.66985e-02  
 19.2 1.6603e+00  13 7.74992e-02  
 19.3 1.6678e+00  13 7.83052e-02  
 19.4 1.6754e+00  13 7.91188e-02  
 19.5 1.6829e+00  13 7.99384e-02  
 19.6 1.6904e+00  13 8.07616e-02  
 19.7 1.7006e+00  13 8.19128e-02  
 19.8 1.7119e+00  13 8.32787e-02  
 19.9 1.7233e+00  13 8.46666e-02  
 20.0 1.7347e+00  13 8.60767e-02  
 20.1 1.7463e+00  13 8.75128e-02  
 20.2 1.7578e+00  13 8.89003e-02  
 20.3 1.7695e+00  13 9.03792e-02  
 20.4 1.7812e+00  13 9.18836e-02  
 20.5 1.7886e+00  13 9.28402e-02  
 20.6 1.8004e+00  13 9.43805e-02  
 20.7 1.8118e+00  13 9.58729e-02  
 20.8 1.8236e+00  13 9.73833e-02  
 20.9 1.8355e+00  13 9.89878e-02  
 21.0 1.8474e+00  13 1.00619e-01  
 21.1 1.8595e+00  13 1.02283e-01  
 21.2 1.8716e+00  13 1.03881e-01  
 21.3 1.8838e+00  13 1.05608e-01  
 21.4 1.8961e+00  13 1.07349e-01  
 21.5 1.9082e+00  13 1.09104e-01  
 21.6 1.9206e+00  13 1.10905e-01  
 21.7 1.0586e+01  14 1.00000e+00  
 21.8 1.0564e+01  14 1.00000e+00  
 21.9 1.0533e+01  14 1.00000e+00  
 22.0 1.0501e+01  14 1.00000e+00  
 22.1 1.0468e+01  14 1.00000e+00  
 22.2 1.0434e+01  14 1.00000e+00  
 22.3 1.0406e+01  14 1.00000e+00  
 22.4 1.0375e+01  14 1.00000e+00  
 22.5 1.0339e+01  14 1.00000e+00  
 22.6 1.0302e+01  14 1.00000e+00  
 22.7 1.0265e+01  14 1.00000e+00  
 22.8 1.0238e+01  14 1.00000e+00  
 22.9 1.0201e+01  14 1.00000e+00  
 23.0 1.0163e+01  14 1.00000e+00  
 23.1 1.0124e+01  14 1.00000e+00  
 23.2 1.0085e+01  14 1.00000e+00  
 23.3 1.0045e+01  14 1.00000e+00  
 23.4 1.0005e+01  14 1.00000e+00  
 23.5 9.9626e+00  14 1.00000e+00  
 23.6 9.9335e+00  14 1.00000e+00  
 23.7 9.8515e+00  14 1.00000e+00  
 23.8 9.8071e+00  14 1.00000e+00  
 23.9 9.7716e+00  14 1.00000e+00  
 24.0 9.7285e+00  14 1.00000e+00  
 24.1 9.6792e+00  14 1.00000e+00  
 24.2 9.6219e+00  14 1.00000e+00  
 24.3 9.5202e+00  14 1.00000e+00  
 24.4 9.2731e+00  14 1.00000e+00  
 24.5 9.0759e+00  14 1.00000e+00  
 24.6 8.8811e+00  14 1.00000e+00  
 24.7 8.6447e+00  14 1.00000e+00  
 24.8 8.4598e+00  14 1.00000e+00  
 24.9 8.4375e+00  14 1.00000e+00  
