## Based on MIST 2018 models
-2.00   5.31852525289   -0.000118685  0.002558868  -0.018856411  0.019206512  0.548647276  -3.881943625  12.804744290  -23.910575015  25.605219088  -14.390348304  3.843465511 
-1.75   5.34608236649   -0.000448755  0.012435243  -0.147756374  0.983166227  -4.014213734  10.367863665  -16.870854373  16.738998175  -9.459981810  2.838430867  0.176019542 
-1.50   5.38232341594   -0.000785711  0.023329772  -0.300238813  2.195877034  -10.062346652  30.061652137  -59.127348394  75.563719691  -60.193700731  27.266634210  -4.795519542 
-1.25   5.73401732766   -0.000234506  0.007063013  -0.091185711  0.659648855  -2.938069299  8.364528887  -15.408785770  18.404705138  -14.179316503  6.856145033  -1.045854999 
-1.00   5.4721643857    -0.000495686  0.014531667  -0.183454605  1.303890330  -5.726627630  16.068928598  -28.837146993  32.323538523  -21.479907188  7.745441736  -0.611016923 
-0.75   5.85276847692   -0.000165921  0.004866659  -0.060409199  0.410726169  -1.645283210  3.828410720  -4.453380470  0.440984946  4.726636752  -4.471825206  1.825541958 
-0.50   5.94148154082   -0.000371652  0.012176694  -0.172585753  1.386236783  -6.946029823  22.539126703  -47.659595287  64.522551545  -53.403540268  24.537907054  -4.213516298
